"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/Http-1570544002-1-macsec-aes-gcm-we-jumbo-MACsec-Ethernet-2928-9000-dstat.csv",,,,"Date:","08 Oct 2019 16:39:10 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.998,1.817,94.775,0.410,0,213392.041,8498700.985,0,0,0,0,16680.258,17590.728
0,0,100,0,0,0,0,0,0,0,0,1067,97
0,0,100,0,0,0,0,0,0,0,0,1032,44
0,0,99.749,0.251,0,0,0,0,0,0,0,1033,45
0,0,100,0,0,0,0,0,0,0,0,1033,41
7.053,4.030,88.917,0,0,0,77824,89221212,1599274,0,0,45610,60570
10.354,4.798,84.848,0,0,0,0,123532332,2194730,0,0,63154,82986
10.101,5.051,84.848,0,0,0,0,123559170,2195578,0,0,63066,82752
9.848,5.303,84.848,0,0,0,0,123544260,2195790,0,0,63186,83035
9.848,5.303,84.848,0,0,0,0,123556188,2195896,0,0,63189,83048
10.553,5.025,84.422,0,0,0,28672,123550224,2196002,0,0,63195,83032
10.152,4.569,85.279,0,0,0,0,123553206,2195896,0,0,63191,83054
10.050,5.528,84.422,0,0,0,0,123553206,2196006,0,0,63168,82942
10.500,5.250,84.250,0,0,0,0,123550224,2195896,0,0,63197,83027
10.380,4.557,85.063,0,0,0,0,123553206,2195790,0,0,63178,83026
9.898,4.822,85.279,0,0,0,12288,123553206,2195896,0,0,63155,82921
10.606,4.798,84.596,0,0,0,0,123553206,2192716,0,0,62896,82093
10.327,5.038,84.635,0,0,0,0,123550224,2195896,0,0,63197,82998
10.101,5.051,82.828,2.020,0,0,36003840,123553206,2196002,0,0,63297,83068
10.152,5.076,76.904,7.868,0,4096,157286400,123553312,2193564,0,0,63301,82201
10.526,6.266,59.148,24.060,0,12288,444645376,123541702,2146182,0,0,62963,77021
10.633,5.570,60,23.797,0,16384,445906944,123556930,2147984,0,0,63046,74286
9.320,5.290,69.521,15.869,0,16384,444596224,108413593,1907470,0,0,55771,68965
