"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/ping-1570544002-orig-jumbo-9000-dstat.csv",,,,"Date:","08 Oct 2019 16:20:11 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.020,1.138,97.575,0.268,0,590169.880,5488697.881,0,0,0,0,5828.906,6770.156
3.023,2.015,94.962,0,0,0,0,2128620,2128620,0,0,28327,27394
3.242,2.494,94.264,0,0,0,0,2130648,2130648,0,0,28351,27401
3.226,2.978,93.797,0,0,0,0,2125188,2125188,0,0,28287,27370
3.500,2.750,93.750,0,0,0,0,2989188,2989316,0,0,30040,29070
3.741,3.242,93.017,0,0,0,45056,4572239,4572116,0,0,33243,32320
3.769,2.261,93.970,0,0,0,0,4584122,4584351,0,0,33322,32394
3.769,2.764,93.467,0,0,0,0,5545799,5545372,0,0,33075,32114
3.778,2.015,94.207,0,0,0,0,8446140,8446823,0,0,32323,31395
4.030,2.015,93.955,0,0,0,0,8518500,8518500,0,0,32585,31647
4.040,1.768,94.192,0,0,0,28672,8754536,8755048,0,0,32028,31077
5.721,1.244,93.035,0,0,0,0,14738520,14738520,0,0,29064,28159
3.518,2.513,93.970,0,0,0,0,14803744,14803744,0,0,29179,28239
3.553,1.523,94.924,0,0,0,0,14815316,14814264,0,0,29203,28263
3.299,1.777,94.924,0,0,0,0,16327400,16327400,0,0,27699,26718
4.198,3.210,92.593,0,0,0,28672,18024216,18025644,0,0,26288,25378
3.970,2.978,93.052,0,0,0,0,18089904,18088476,0,0,26372,25448
4.467,2.233,93.300,0,0,0,0,17894268,17894268,0,0,26104,25151
3.731,2.736,93.532,0,0,0,0,18002982,18002982,0,0,25389,24396
3.030,1.768,94.949,0.253,0,0,4096,18671320,18671320,0,0,25321,24374
3.061,1.276,95.663,0,0,0,28672,18691314,18692852,0,0,25349,24403
3.526,1.763,94.710,0,0,0,0,18674519,18674396,0,0,25328,24376


"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/ping-1570544002-orig-jumbo-9000-dstat.csv",,,,"Date:","08 Oct 2019 16:22:24 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.066,1.506,96.132,0.295,0,488759.223,6014852.655,0,0,0,0,12117.056,14599.575
3.250,2.500,94.250,0,0,0,36864,2141412,2141412,0,0,28492,27562
3,2.500,94.500,0,0,0,0,2123628,2123628,0,0,28269,27329
3.023,1.763,95.214,0,0,0,0,2140320,2140320,0,0,28480,27548
3.769,1.759,94.472,0,0,0,0,3021008,3021136,0,0,30148,29183
3.299,2.030,94.670,0,0,0,0,4570251,4569950,0,0,33220,32280
3.535,2.020,94.444,0,0,0,28672,4564526,4564649,0,0,33192,32266
3.535,2.273,94.192,0,0,0,0,5514587,5514984,0,0,32862,31907
3.015,3.266,93.719,0,0,0,0,8517960,8517960,0,0,32583,31633
3.500,3,93.250,0.250,0,0,0,8489340,8488800,0,0,32484,31551
5,2,93,0,0,0,0,8972260,8973312,0,0,32358,31409
4.250,2.250,93.500,0,0,0,28672,14693284,14693284,0,0,28988,28078
3.553,1.523,94.924,0,0,0,0,14827940,14827940,0,0,29226,28280
3.750,3,93.250,0,0,0,0,14798484,14797432,0,0,29169,28227
2.525,2.778,94.697,0,0,0,0,16361040,16361040,0,0,27635,26639
2.764,3.015,94.221,0,0,0,0,18101328,18102756,0,0,26392,25455
3.030,2.273,94.697,0,0,0,28672,18052776,18052776,0,0,26325,25380
3.242,2.743,94.015,0,0,0,0,17615808,17614380,0,0,25712,24754
3.258,2.757,93.985,0,0,0,0,17704392,17705930,0,0,24996,24021
4.250,2,93.750,0,0,0,4096,18511368,18511368,0,0,25115,24201
4,2,94,0,0,0,0,18552894,18552894,0,0,25164,24234
3.500,2.500,93.750,0.250,0,0,28672,18520719,18520596,0,0,25122,24181
