"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/Http-1570546514-100-macsec-aesgcm-e-jumbo-Ethernet-1500-9000-dstat.csv",,,,"Date:","09 Oct 2019 07:48:07 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.179,2.928,87.489,4.405,0,10725.068,28260933.289,0,0,0,0,21497.744,22357.132
0,0,100,0,0,0,0,0,0,0,0,1072,103
0,0,100,0,0,0,0,0,0,0,0,1033,37
0,0,100,0,0,0,0,0,0,0,0,1037,35
0.250,0,99.750,0,0,0,294912,0,0,0,0,1093,82
10.433,5.598,83.715,0.254,0,0,81920,88318825,3025610,0,0,58033,109399
15.561,7.143,77.296,0,0,0,0,122814174,4188696,0,0,80226,157579
15.657,8.081,76.263,0,0,0,0,122814174,4188590,0,0,80234,157479
15.829,8.040,76.131,0,0,0,0,122818836,4185728,0,0,80145,155599
14.467,8.629,76.904,0,0,0,0,122792418,4187742,0,0,80194,157536
14.721,8.376,76.904,0,0,0,32768,122817282,4188696,0,0,80199,157673
14.177,9.114,76.709,0,0,0,0,122815728,4188590,0,0,80216,157556
15.228,7.868,76.904,0,0,0,0,122817282,4188696,0,0,80241,157515
15.657,7.828,76.515,0,0,0,0,122817282,4188590,0,0,80223,157626
15.013,7.888,77.099,0,0,0,81920,122915184,4191982,0,0,80327,157842
14.937,8.354,76.709,0,0,0,16384,122812620,4188590,0,0,80215,157710
15.228,8.122,76.650,0,0,0,0,122812620,4189120,0,0,80234,152009
15.696,7.595,76.709,0,0,0,0,122818836,4188696,0,0,80230,157658
15.190,7.848,76.962,0,0,0,0,122815728,4188060,0,0,80244,157542
15.617,8.312,66.751,9.320,0,0,75509760,122817282,4188802,0,0,80341,157654
14.286,6.633,58.673,20.408,0,0,113291264,112923762,3818026,0,0,74061,144771
15.857,7.161,61.637,15.345,0,0,113258496,122818836,4188802,0,0,80359,156868
14.721,8.629,61.421,15.228,0,0,116662272,122815728,4188802,0,0,80355,157636
10.660,9.645,64.721,14.975,0,0,105648128,84297705,2875144,0,0,55460,108148
14.031,8.929,77.041,0,0,0,0,114539573,3920992,0,0,74937,147221
15.190,8.101,76.709,0,0,0,73728,122815728,4188696,0,0,80248,157355
14.796,7.908,77.296,0,0,0,0,122913630,4191982,0,0,80304,157786
15.152,8.333,76.515,0,0,0,0,122814174,4188802,0,0,80227,157550
14.541,8.163,77.296,0,0,0,4096,122814174,4187742,0,0,80173,157671
14.430,8.861,76.709,0,0,0,0,122814174,4188590,0,0,80202,157737
13.995,8.906,77.099,0,0,0,16384,122818836,4188908,0,0,80232,157542
14.758,8.142,77.099,0,0,0,0,122814174,4188590,0,0,80274,157485
15.190,8.101,76.709,0,0,0,0,122814174,4188590,0,0,80287,157517
15.190,8.101,76.709,0,0,0,0,122821944,4188908,0,0,80249,157644
15.228,7.868,76.904,0,0,0,0,122790864,4187848,0,0,80198,157584
13.811,8.440,77.494,0.256,0,0,16384,122817282,4188802,0,0,80231,157568
14.031,8.673,77.296,0,0,0,0,122817282,4186152,0,0,80154,157546
14.721,8.376,76.904,0,0,0,0,122814174,4188484,0,0,80207,157700
15.949,7.848,61.519,14.684,0,0,107012096,122820390,4187954,0,0,80324,157717
15.657,8.081,57.576,18.687,0,0,134221824,122812620,4188484,0,0,80383,157715
15.267,7.379,49.873,27.481,0,0,167825408,119165594,4034042,0,0,78098,151078
15.404,8.333,51.515,24.747,0,0,169082880,122812620,4188590,0,0,80394,157621
7.089,9.367,65.316,18.228,0,0,135004160,54058461,1858338,0,0,36008,67786
15.365,8.312,76.322,0,0,0,0,122814174,4188802,0,0,80206,156907
15.522,7.634,76.845,0,0,0,0,122814174,4188590,0,0,80235,157455
