"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/iperf3-1570544002-1-macsec-aesgcm-e-dstat.csv",,,,"Date:","08 Oct 2019 16:25:12 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.474,1.628,95.600,0.299,0,402595.762,6056539.474,0,0,0,0,15465.187,16964.358
4.082,1.020,94.898,0,0,0,0,442845,114248497,0,0,4104,391
2.094,0,97.906,0,0,0,0,474350,122450988,0,0,4158,264
3.342,0.257,96.401,0,0,0,0,478166,122455542,0,0,4169,284
2.089,0.261,97.650,0,0,0,57344,481346,122452506,0,0,4152,264
2.344,0.260,97.396,0,0,0,0,483972,122452506,0,0,4187,252
3.093,0.258,96.649,0,0,0,0,488660,122450988,0,0,4215,264
3.836,0.256,95.908,0,0,0,0,493960,122457060,0,0,4173,296
2.089,0.261,97.650,0,0,0,0,496186,122450988,0,0,4147,265
2.597,0.260,97.143,0,0,0,0,499684,122455542,0,0,4153,257
2.850,0,96.891,0.259,0,0,12288,502016,122454024,0,0,4151,275
