"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/iperf3-1570544002-1-macsec-aes-gcm-e-jumbo-MACsec-Ethernet-dstat.csv",,,,"Date:","08 Oct 2019 16:37:55 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.888,1.806,94.895,0.411,0,222787.094,8516532.679,0,0,0,0,15698.248,17145.715
7.268,0.752,91.980,0,0,0,0,2058552,114965827,0,0,55451,420
7.500,0,92.500,0,0,0,1556480,2195896,123550371,0,0,59673,461
7.731,0,92.269,0,0,0,0,2195896,123553206,0,0,59407,338
7.035,0,92.965,0,0,0,0,2195896,123553316,0,0,59408,339
7.731,0,92.269,0,0,0,0,2196002,123550224,0,0,59411,344
7.268,0,92.732,0,0,0,98304,2195896,123553206,0,0,59411,368
7.268,0,92.732,0,0,0,4096,2195896,123553206,0,0,59410,333
7.035,0,92.965,0,0,0,0,2196002,123550224,0,0,59415,346
7.500,0,92.500,0,0,0,0,2195896,123553206,0,0,59408,344
7.035,0,92.965,0,0,0,0,2195896,123550224,0,0,59406,345
