"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/ping-1570546514-macsec-aes-gcm-e-jumbo-MACsec-Ethernet-9000-dstat.csv",,,,"Date:","09 Oct 2019 09:14:07 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
5.831,3.187,86.388,4.594,0,9824.791,28960015.895,0,0,0,0,25639.185,29836.734
3.474,2.978,93.548,0,0,0,45056,2186560,2186400,0,0,28373,27460
1.790,1.535,96.675,0,0,0,0,2188320,2188480,0,0,28394,27425
3.741,1.995,94.264,0,0,0,0,2190080,2190080,0,0,28415,27478
4,2.250,93.750,0,0,0,0,3068640,3068878,0,0,30158,29178
4.250,2.500,93.250,0,0,0,0,4667122,4667122,0,0,33448,32518
4.455,2.970,92.327,0.248,0,0,24576,4671775,4671360,0,0,33491,32575
4.750,2,93.250,0,0,0,0,5721664,5722208,0,0,33221,32268
4.715,2.730,92.556,0,0,0,0,8552768,8552915,0,0,32487,31561
3.970,3.474,92.556,0,0,0,0,8483680,8483680,0,0,32225,31304
4.218,3.474,92.308,0,0,0,0,8963200,8963712,0,0,32050,31081
3.759,2.506,93.734,0,0,0,32768,14847360,14847360,0,0,29168,28240
2.571,1.542,95.887,0,0,0,0,14813568,14812512,0,0,29094,28143
4.271,1.759,93.970,0,0,0,0,14786112,14786112,0,0,29040,28093
4.250,2.250,93.500,0,0,0,0,16395896,16395896,0,0,27621,26631
4.703,2.475,92.822,0,0,0,0,18103344,18103344,0,0,26325,25399
4.208,2.723,92.822,0.248,0,0,24576,18073272,18074704,0,0,26290,25358
4.433,2.956,92.611,0,0,0,0,18071840,18071840,0,0,26278,25352
3.242,3.242,93.516,0,0,0,0,18198838,18199058,0,0,25553,24577
3.535,1.515,94.949,0,0,0,0,18557970,18556428,0,0,25107,24166
3.015,2.261,94.724,0,0,0,0,18531756,18531756,0,0,25075,24113
3.023,2.015,94.710,0.252,0,0,1708032,18298914,18298914,0,0,25057,23935
