"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/ping-1570544002-macsec-aesgcm-e-jumbo-Ethernet-9000-dstat.csv",,,,"Date:","08 Oct 2019 16:35:21 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.509,1.676,95.392,0.423,0,244863.764,8697898.487,0,0,0,0,13214.866,14596.977
3.030,1.768,95.202,0,0,0,0,2212800,2212640,0,0,28707,27730
3.023,1.763,95.214,0,0,0,0,2209120,2209280,0,0,28656,27671
3.023,1.763,95.214,0,0,0,0,2208000,2207840,0,0,28648,27681
3.500,2.750,93.750,0,0,0,0,3189952,3190240,0,0,30579,29580
3.283,2.525,94.192,0,0,0,45056,4699008,4699118,0,0,33676,32721
4.020,2.261,93.719,0,0,0,0,4721969,4721842,0,0,33834,32856
3.023,3.023,93.955,0,0,0,0,5980755,5980320,0,0,33266,32271
4.187,3.941,91.872,0,0,0,0,8505984,8506131,0,0,32318,31342
4.774,1.759,93.467,0,0,0,0,8589216,8589760,0,0,32625,31652
4.250,2.750,93,0,0,0,24576,9413984,9414496,0,0,31846,30852
3.518,2.513,93.970,0,0,0,0,14871648,14870592,0,0,29211,28235
3.030,2.525,94.444,0,0,0,0,14685792,14686848,0,0,28858,27872
4.261,2.005,93.734,0,0,0,0,14862144,14862144,0,0,29191,28206
3.990,2.743,93.267,0,0,0,0,16532856,16533232,0,0,27306,26309
3.741,2.743,93.516,0,0,0,24576,17983056,17981624,0,0,26167,25225
3.750,2.250,93.750,0.250,0,0,0,17937232,17938664,0,0,26094,25122
3.518,2.261,94.221,0,0,0,0,18038904,18037472,0,0,26232,25247
4.239,1.995,93.766,0,0,0,0,18071206,18072748,0,0,25305,24306
2.278,2.532,95.190,0,0,0,1601536,18369846,18369846,0,0,25128,24006
3.509,2.256,94.236,0,0,0,40960,18409938,18409938,0,0,24922,23964
4.444,2.716,92.840,0,0,0,0,18368304,18366762,0,0,24869,23919
