"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final/iperf3-1570546514-100-no-macsec-dstat.csv",,,,"Date:","08 Oct 2019 16:56:00 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.891,1.500,95.240,0.369,0,136913.224,8527333.785,0,0,0,0,12694.791,13548.369
0.995,1.741,97.264,0,0,0,0,316341,114236089,0,0,4732,688
0.252,0.252,99.496,0,0,0,0,342860,122712564,0,0,4968,562
0.998,0.499,98.504,0,0,0,0,342090,122724420,0,0,5035,577
1.244,0.249,98.507,0,0,0,0,341880,122725902,0,0,5005,592
0.501,0.501,98.997,0,0,0,0,342020,122724420,0,0,4996,573
0.995,0.498,98.259,0.249,0,0,57344,342370,122727384,0,0,5018,591
0.503,0.251,99.246,0,0,0,0,339640,122722938,0,0,5007,566
0.998,0.249,98.753,0,0,0,0,340760,122725902,0,0,5068,588
0.252,0.252,99.496,0,0,0,0,340060,122724420,0,0,5035,559
0.995,0.746,98.259,0,0,0,0,339220,122725902,0,0,5000,569
1,1.250,97.750,0,0,0,0,276220,100079874,0,0,4135,1043
0.251,0.752,98.997,0,0,0,40960,315910,122714046,0,0,5037,573
1.244,0.498,98.259,0,0,0,0,292880,122727384,0,0,4999,573
0.503,0.251,99.246,0,0,0,0,338170,122721456,0,0,5002,546
1.238,0.743,98.020,0,0,0,0,338170,122724420,0,0,5013,571
0.504,0,99.496,0,0,0,0,326270,122725902,0,0,4980,572
1.247,0.249,98.504,0,0,0,0,337190,122724420,0,0,5008,573
0.251,0.251,99.497,0,0,0,12288,335790,122725902,0,0,4899,557
0,0.503,99.246,0.251,0,0,0,336000,122724420,0,0,5007,547
1,0.250,98.750,0,0,0,0,335860,122725902,0,0,5028,577
0.750,1.500,97.750,0,0,0,802816,273329,100225111,0,0,4337,1118
0.503,0,99.497,0,0,0,0,333130,122712564,0,0,4961,580
0.501,0.501,98.997,0,0,0,0,334110,122724420,0,0,4963,598
0.503,0.251,99.246,0,0,0,57344,334040,122725902,0,0,4988,611
0.998,0.249,98.753,0,0,0,0,334390,122724420,0,0,4977,603
1,0.250,98.750,0,0,0,2465792,333900,122725902,0,0,5004,604
0.251,0.251,99.497,0,0,0,0,334600,122724420,0,0,4976,595
1.241,0.744,98.015,0,0,0,0,333620,122725902,0,0,4972,613
0.504,0,99.496,0,0,0,0,334250,122724420,0,0,4962,590
1.241,0.496,98.263,0,0,0,20480,333760,122727384,0,0,4978,606
0.504,1.008,98.489,0,0,0,28672,269147,100158422,0,0,4095,1020
0.253,0,99.747,0,0,0,0,336770,122712564,0,0,4861,566
0,0.504,99.496,0,0,0,0,335650,122724420,0,0,4949,551
0.251,0.501,99.248,0,0,0,0,337260,122730348,0,0,4855,550
0.251,0.251,99.246,0.251,0,0,0,336560,122725902,0,0,5046,589
1,0.250,98.750,0,0,0,49152,338240,122719974,0,0,5054,599
0.251,0.503,99.246,0,0,0,0,339080,122724420,0,0,5032,557
0.250,0.750,99,0,0,0,0,339570,122725902,0,0,5010,551
0.754,0,99.246,0,0,0,0,339780,122724420,0,0,5041,564
0.748,0.748,98.504,0,0,0,0,339500,122725902,0,0,5061,571
0.752,1.253,97.995,0,0,0,0,279069,100699350,0,0,4220,1024
0.752,0.251,98.997,0,0,0,40960,342090,122712564,0,0,5040,579
0.251,0.251,99.497,0,0,0,0,342370,122724420,0,0,5052,555
0.750,0.500,98.750,0,0,0,0,279510,122725902,0,0,5036,575
0.754,0,99.246,0,0,0,0,279510,122724420,0,0,5003,560
0.500,0.500,99,0,0,0,0,279510,122725902,0,0,4790,545
0.250,0.750,98.750,0.250,0,0,0,279510,122727384,0,0,4880,560
0.252,0,99.748,0,0,0,20480,279510,122722938,0,0,5032,577
0.251,0.752,98.997,0,0,0,0,279580,122724420,0,0,4989,557
0.253,0,99.747,0,0,0,0,279510,122724420,0,0,5005,543
0.995,1.741,97.264,0,0,0,0,233516,100708245,0,0,4214,991
1.244,0.498,98.259,0,0,0,208896,279440,122712564,0,0,5032,631
0.752,0,99.248,0,0,0,0,279510,122722938,0,0,5022,581
0.752,0.251,98.997,0,0,0,45056,279510,122725902,0,0,5018,579
1.975,0.247,97.778,0,0,0,0,279580,122724420,0,0,5019,604
0.252,0.252,99.496,0,0,0,0,279510,122724420,0,0,5027,582
0.750,0.500,98.750,0,0,0,0,279510,122725902,0,0,5009,573
0.252,0,99.748,0,0,0,0,279510,122724420,0,0,5012,566
1.489,0.496,98.015,0,0,0,0,279510,122725902,0,0,4911,591
0.752,0.251,98.997,0,0,0,12288,279510,122725902,0,0,5044,610
0,0.503,99.497,0,0,0,0,274831,120577217,0,0,4681,545
1,1.500,97.500,0,0,0,28672,296634,102394523,0,0,4282,1013
0.503,0,99.497,0,0,0,0,353290,122712564,0,0,5037,575
1.489,0.496,98.015,0,0,0,0,353780,122724420,0,0,5060,609
0.754,0,99.246,0,0,0,0,355530,122725902,0,0,5047,602
0.499,0.748,98.504,0.249,0,0,40960,355040,122724420,0,0,5032,577
1.244,0.249,98.507,0,0,0,0,355390,122728866,0,0,5035,595
0.501,0.501,98.997,0,0,0,0,356090,122721456,0,0,5059,583
0.998,0.499,98.504,0,0,0,0,356650,122724420,0,0,5018,575
0.252,0,99.748,0,0,0,0,356930,122725902,0,0,5040,566
1.244,0.498,98.259,0,0,0,0,357910,122725902,0,0,5045,584
1.005,0.754,98.241,0,0,0,45056,288887,100674156,0,0,4241,1040
0.752,0.251,98.997,0,0,0,0,358260,122712564,0,0,4971,572
0.504,0,99.496,0,0,0,0,358330,122724420,0,0,4980,572
0.748,0.499,98.753,0,0,0,0,358820,122724420,0,0,4966,571
0.750,0.500,98.750,0,0,0,0,281680,122725902,0,0,4957,591
1,0,99,0,0,0,0,319270,122724420,0,0,4955,587
1.489,0.496,98.015,0,0,0,49152,358470,122730348,0,0,4975,597
0.252,0,99.748,0,0,0,0,358400,122719974,0,0,4970,565
1.244,0.498,98.259,0,0,0,0,358470,122725902,0,0,4997,602
0.750,0.250,99,0,0,0,0,358820,122725902,0,0,5002,595
0.995,1.990,97.015,0,0,0,0,296072,100767524,0,0,4204,1063
0.995,0.498,98.507,0,0,0,0,357210,122712564,0,0,4963,676
0.503,0,99.246,0.251,0,0,40960,356090,122725902,0,0,4993,691
1.489,0.248,98.263,0,0,0,0,357350,122724420,0,0,4976,676
0.251,0.503,99.246,0,0,0,0,355810,122724420,0,0,4970,637
0.995,0.498,98.507,0,0,0,0,356300,122725902,0,0,4974,669
1.250,0,98.750,0,0,0,0,355740,122725902,0,0,4992,674
0.501,0.501,98.997,0,0,0,0,355250,122724420,0,0,4964,640
0.748,0.499,98.753,0,0,0,12288,354200,122728866,0,0,4983,673
0.754,0,99.246,0,0,0,0,353640,122721456,0,0,4976,650
1.737,1.241,97.022,0,0,0,0,288882,100568937,0,0,4190,1118
0.251,0.251,99.497,0,0,0,237568,351190,122712564,0,0,5018,597
0.998,0.499,98.504,0,0,0,0,283080,122727384,0,0,4939,603
1,0,99,0,0,0,0,279510,122722938,0,0,4948,611
0.998,0.499,98.504,0,0,0,53248,279580,122725902,0,0,4978,630
0.501,0.251,99.248,0,0,0,0,280560,122724420,0,0,4937,595
0.504,0,99.496,0,0,0,49152,348250,122725902,0,0,4997,583
1.980,0.248,97.772,0,0,0,0,347830,122724420,0,0,4962,617
0.750,0.250,99,0,0,0,0,346710,122724420,0,0,4978,611
0.503,0.251,99.246,0,0,0,0,345310,122725902,0,0,4965,584
0.752,1.253,97.995,0,0,0,12288,284670,100706762,0,0,4200,1038
0,0.253,99.747,0,0,0,8192,345380,122712564,0,0,4810,551
0,0.252,99.748,0,0,0,0,345030,122724420,0,0,4899,576
0.251,0.503,99.246,0,0,0,0,344610,122725902,0,0,4814,558
0.998,0.249,98.753,0,0,0,0,343280,122724420,0,0,4993,568
0,0.504,99.496,0,0,0,0,343350,122724420,0,0,4863,553
1.489,0.248,98.015,0.248,0,0,53248,342720,122727384,0,0,5066,609
0,0,100,0,0,0,0,342020,122722938,0,0,4813,547
0,1,99,0,0,0,0,340620,122724420,0,0,4804,550
0,0,100,0,0,0,0,340200,122725902,0,0,4776,545
0,0.754,99.246,0,0,0,0,301903,108787544,0,0,4326,974
0,1.013,98.987,0,0,0,36864,312211,114720703,0,0,4534,592
0.251,0.501,99.248,0,0,0,49152,337960,122714046,0,0,4981,569
0.752,0.251,98.997,0,0,0,0,338450,122724420,0,0,5044,575
0,0.253,99.747,0,0,0,0,337330,122724420,0,0,4848,566
0.251,0.501,99.248,0,0,0,0,336280,122725902,0,0,4822,554
0.752,0.251,98.997,0,0,0,0,336840,122724420,0,0,5032,559
0.750,0.250,99,0,0,0,0,334740,122724420,0,0,4993,564
0.754,0,99.246,0,0,0,12288,334950,122725902,0,0,5043,595
0.499,0.998,98.504,0,0,0,0,334180,122724420,0,0,4946,553
0.252,0.252,99.496,0,0,0,0,334320,122724420,0,0,4953,557
0.503,1.256,98.241,0,0,0,0,250508,100712690,0,0,4193,1005
0.752,0.251,98.997,0,0,0,0,279510,122712564,0,0,5016,583
0.499,0.748,98.753,0,0,0,0,279510,122725902,0,0,5034,566
0.748,0.748,98.504,0,0,0,40960,279510,122727384,0,0,5039,581
