"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/iperf3-1573043775-100-macsec-aesgcm-e-frag-jumbo-dstat.csv",,,,"Date:","06 Nov 2019 18:40:45 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.657,0.475,94.846,0.022,0,44125.244,124351.299,0,0,0,0,20171.242,1835.644
0.262,1.047,98.691,0,0,0,0,423363,114469157,0,0,3995,306
0.262,0.262,99.476,0,0,0,0,457496,122688892,0,0,4045,207
0.783,0,99.217,0,0,0,65536,457602,122690408,0,0,4106,250
0,0.262,99.738,0,0,0,0,456506,122690410,0,0,4047,205
0.262,0.262,99.476,0,0,0,0,458450,122690408,0,0,4073,238
0,0.263,99.737,0,0,0,0,458556,122690410,0,0,4055,211
0.521,0.521,98.958,0,0,0,0,457178,122690408,0,0,4072,234
0,0.262,99.738,0,0,0,0,457920,122690410,0,0,4051,208
0.522,0.522,98.956,0,0,0,12288,458768,122690408,0,0,4080,248
0,0.262,99.738,0,0,0,0,458259,122690410,0,0,4053,211
2.062,1.546,96.392,0,0,0,0,376998,100699670,0,0,3528,669
0.265,0.265,99.469,0,0,0,0,452025,122689039,0,0,4052,216
0,0,100,0,0,0,0,453150,122688892,0,0,4090,234
0,0.262,99.738,0,0,0,0,450900,122691926,0,0,4045,207
0.262,0.262,99.476,0,0,0,45056,453256,122689002,0,0,4088,248
0,0.262,99.738,0,0,0,405504,453574,122691926,0,0,4143,248
0.524,0,99.476,0,0,0,0,453020,122690410,0,0,4067,238
0,0.262,99.738,0,0,0,0,453468,122688892,0,0,4044,203
0.262,0.262,99.476,0,0,0,0,453786,122690410,0,0,4071,230
0.262,0.262,99.476,0,0,0,0,452278,122691926,0,0,4044,209
3.797,1.266,94.937,0,0,0,4403200,383143,100883332,0,0,3724,731
2.344,0.260,97.396,0,0,0,0,460358,122690410,0,0,4141,250
3.599,0,96.401,0,0,0,0,460358,122691926,0,0,4171,292
3.351,0,96.649,0,0,0,0,453126,122687376,0,0,4156,270
3.342,0.257,96.401,0,0,0,0,455906,122690408,0,0,4190,287
2.089,0,97.911,0,0,0,65536,456754,122691926,0,0,4162,284
3.333,0.513,96.154,0,0,0,0,453868,122690410,0,0,4177,292
3.581,0.512,95.908,0,0,0,0,456330,122688892,0,0,4193,280
3.590,0.256,96.154,0,0,0,0,456860,122691926,0,0,4164,289
2.344,0.260,97.396,0,0,0,0,456860,122690408,0,0,4144,251
2.314,1.028,96.658,0,0,0,57344,376476,100833377,0,0,3542,667
0,0.262,99.738,0,0,0,0,456648,122690408,0,0,4058,233
0.262,0.262,99.476,0,0,0,0,456966,122690410,0,0,4066,231
0,0.524,99.476,0,0,0,0,456518,122691926,0,0,4050,206
0.262,0.262,99.476,0,0,0,0,459616,122688892,0,0,4054,218
0,0.262,99.738,0,0,0,0,458344,122690410,0,0,4058,226
0.522,0.261,99.217,0,0,0,45056,458132,122691926,0,0,4070,248
0,0.262,99.738,0,0,0,0,455776,122688892,0,0,4045,203
0,0.262,99.738,0,0,0,0,460040,122690408,0,0,4057,221
0,0.262,99.738,0,0,0,0,459510,122690410,0,0,4044,205
1.292,1.034,97.674,0,0,0,0,381396,100857435,0,0,3628,616
0.261,0.522,99.217,0,0,0,0,455270,122690516,0,0,4063,214
0.262,0,99.738,0,0,0,45056,459828,122688892,0,0,4089,240
0.521,0.521,98.958,0,0,0,0,459298,122690410,0,0,4053,214
0.519,0.519,98.701,0.260,0,0,0,457472,122690410,0,0,4054,224
0.262,0,99.738,0,0,0,0,455270,122690408,0,0,4063,226
0.262,0.262,99.476,0,0,0,0,460252,122691926,0,0,4068,245
0.262,0.262,99.476,0,0,0,0,456836,122690410,0,0,4061,218
0.261,0.522,99.217,0,0,0,12288,459616,122690408,0,0,4069,239
0,0.524,99.476,0,0,0,0,457602,122688892,0,0,4056,217
0,0.522,99.478,0,0,0,278528,400794,106616598,0,0,3644,553
1.053,1.053,97.895,0,0,0,0,435131,116940561,0,0,4106,313
0,0.532,99.468,0,0,0,0,459722,122694960,0,0,4056,225
0.264,0,99.736,0,0,0,0,458768,122685858,0,0,4046,207
0.261,0.522,99.217,0,0,0,49152,456624,122690410,0,0,4076,236
0,0,100,0,0,0,0,458344,122690410,0,0,4061,218
0.262,0.262,99.476,0,0,0,0,459404,122690408,0,0,4071,237
0,0,100,0,0,0,0,456836,122690410,0,0,4061,212
0.262,0,99.738,0,0,0,0,457920,122688892,0,0,4065,228
0.262,0.262,99.476,0,0,0,0,459616,122691926,0,0,4042,205
0.262,0.262,99.476,0,0,0,12288,455882,122690408,0,0,4075,241
0.261,1.044,98.695,0,0,0,282624,378223,100878781,0,0,3553,676
0.522,0.522,98.956,0,0,0,0,458874,122690410,0,0,4079,236
0,0.262,99.738,0,0,0,0,458238,122690408,0,0,4059,217
0.524,0,99.476,0,0,0,0,457578,122690410,0,0,4065,232
0,0.262,99.738,0,0,0,0,458980,122690410,0,0,4067,225
0.262,0.262,99.476,0,0,0,0,459510,122688892,0,0,4061,225
0.524,0,99.476,0,0,0,53248,456836,122693442,0,0,4075,239
0.261,0.522,99.217,0,0,0,0,458874,122688892,0,0,4068,234
0,0.262,99.738,0,0,0,0,458768,122691926,0,0,4054,203
0,0.524,99.476,0,0,0,0,458108,122688892,0,0,4077,228
0.781,0.781,98.438,0,0,0,0,377418,100874126,0,0,3515,608
0.781,0.260,98.958,0,0,0,0,453150,122688892,0,0,4070,234
0.263,0,99.737,0,0,0,45056,455397,122690408,0,0,4070,247
0.261,0.261,99.217,0.261,0,0,0,458002,122691926,0,0,4070,230
0.522,0.261,99.217,0,0,0,0,457855,122689039,0,0,4087,261
0.262,0,99.738,0,0,0,0,459086,122690410,0,0,4059,229
0.781,0.260,98.958,0,0,0,0,457366,122691926,0,0,4080,231
0.783,0,99.217,0,0,0,0,459934,122690410,0,0,4065,236
0,0.262,99.738,0,0,0,12288,459616,122690518,0,0,4069,230
0,0.262,99.738,0,0,0,0,459616,122688892,0,0,4059,228
0.779,1.039,98.182,0,0,0,208896,375186,100757422,0,0,3542,622
0,0,100,0,0,0,0,459828,122688892,0,0,4074,225
0,0.262,99.738,0,0,0,0,454422,122649450,0,0,4049,212
0.262,0.262,99.476,0,0,0,0,451960,122691926,0,0,4062,229
0.522,0.261,99.217,0,0,0,49152,453786,122690410,0,0,4082,242
0,0.262,99.476,0.262,0,0,45056,453680,122690408,0,0,4074,225
0,0.524,99.476,0,0,0,0,453680,122690410,0,0,4069,212
0,0,100,0,0,0,0,450582,122688892,0,0,4060,221
0,0,100,0,0,0,0,453468,122690408,0,0,4053,208
0,0.262,99.738,0,0,0,0,454104,122690410,0,0,4062,224
1.292,1.292,97.416,0,0,0,12288,375048,100868054,0,0,3659,639
0.521,0.260,99.219,0,0,0,0,452548,122690410,0,0,4060,229
0,0,100,0,0,0,0,458344,122688892,0,0,4059,218
0,0.262,99.738,0,0,0,0,456648,122691926,0,0,4057,217
0,0.524,99.476,0,0,0,0,455882,122690408,0,0,4082,229
0.262,0,99.738,0,0,0,0,457284,122688892,0,0,4066,219
0,0.262,99.738,0,0,0,53248,457496,122691926,0,0,4087,232
0.262,0,99.738,0,0,0,0,454610,122690410,0,0,4087,220
0.262,0.262,99.476,0,0,0,0,456754,122690408,0,0,4061,216
0,0,100,0,0,0,0,456436,122690410,0,0,4056,221
0.260,0.519,98.961,0.260,0,0,0,388096,104161143,0,0,3530,527
1.055,1.055,97.889,0,0,0,98304,439844,119377600,0,0,4045,324
0,0.267,99.733,0,0,0,0,450818,122690410,0,0,4057,221
0.265,0.265,99.469,0,0,0,0,450818,122691926,0,0,4068,214
0.265,0.529,99.206,0,0,0,0,448592,122687374,0,0,4062,229
0.262,0.262,99.476,0,0,0,0,452090,122690410,0,0,4061,227
0.522,0.261,99.217,0,0,0,0,451560,122690408,0,0,4062,223
0.783,0,99.217,0,0,0,20480,446012,122690410,0,0,4082,251
0.261,0.522,99.217,0,0,0,0,451136,122690408,0,0,4058,215
0,0.262,99.738,0,0,0,0,450394,122690410,0,0,4054,214
0,0.262,99.738,0,0,0,0,450370,122690408,0,0,4049,209
0.777,1.295,97.927,0,0,0,233472,379251,100806072,0,0,3543,635
0,0.262,99.738,0,0,0,0,454952,122690408,0,0,4062,215
0,0.524,99.476,0,0,0,49152,456330,122690410,0,0,4072,231
0,0,100,0,0,0,0,452914,122690410,0,0,4066,225
0.262,0.262,99.476,0,0,0,0,456118,122690408,0,0,4055,219
0,0.524,99.476,0,0,0,0,456224,122691926,0,0,4057,211
0.262,0,99.738,0,0,0,0,453656,122688892,0,0,4060,217
0,0.262,99.738,0,0,0,0,456224,122691926,0,0,4058,215
0.521,0.521,98.958,0,0,0,12288,455800,122690410,0,0,4074,240
0,0.262,99.738,0,0,0,0,455340,122690408,0,0,4057,213
1.550,1.292,97.158,0,0,0,20480,1310862,100889188,0,0,3757,631
0.263,0.263,99.211,0.263,0,0,0,2045164,122690410,0,0,4058,212
0.263,0.263,99.474,0,0,0,0,2045376,122690408,0,0,4057,229
0,0,100,0,0,0,0,2048800,122690410,0,0,4066,227
0.264,0.264,99.472,0,0,0,45056,2044104,122690408,0,0,4069,235
0.263,0.263,99.474,0,0,0,0,2045164,122690410,0,0,4059,220
0,0,100,0,0,0,0,2050072,122690408,0,0,4057,221
0,0.265,99.735,0,0,0,0,2043786,122690410,0,0,4064,214
0.263,0.263,99.474,0,0,0,0,2045588,122690408,0,0,4053,220
0,0.265,99.735,0,0,0,0,2046874,122691926,0,0,4052,211
1.795,1.538,96.667,0,0,0,16384,1070870,100851579,0,0,3656,662
0.524,0,99.476,0,0,0,0,449122,122688892,0,0,4072,222
0,0.262,99.738,0,0,0,0,449334,122690408,0,0,4054,212
