"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-macsec-aesgcm-e-1500-dstat.csv",,,,"Date:","06 Nov 2019 16:15:59 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
3.853,0.522,95.596,0.029,0,76537.068,186558.146,0,0,0,0,27007.002,2424.020
0.756,1.259,97.985,0,0,0,0,1134400,1134240,0,0,14606,14232
0.509,0.763,98.728,0,0,0,0,1132800,1132960,0,0,14545,14224
0.759,0.759,98.481,0,0,0,0,1133920,1133760,0,0,14564,14244
0.505,1.515,97.980,0,0,0,0,1134240,1134400,0,0,14539,14228
0.506,1.013,98.481,0,0,0,40960,1135200,1135310,0,0,14547,14251
1.500,1.250,97.250,0,0,0,0,1135889,1135762,0,0,14613,14258
1.750,1.250,97,0,0,0,0,1135680,1135680,0,0,14658,14282
0.748,2.244,96.758,0.249,0,0,0,1990163,1990291,0,0,14487,14132
0.759,0.759,98.481,0,0,0,0,2033568,2033568,0,0,14446,14163
0.759,1.013,98.228,0,0,0,73728,2034432,2034144,0,0,14489,14213
0.759,1.013,98.228,0,0,0,0,2033856,2034144,0,0,14466,14181
0.754,1.759,97.487,0,0,0,0,2023200,2023200,0,0,14371,14104
0.253,1.266,98.481,0,0,0,0,2035008,2034720,0,0,14470,14169
0.256,0.512,99.233,0,0,0,0,2032992,2032992,0,0,14445,14165
1.247,2.244,96.509,0,0,0,24576,3567968,3567968,0,0,14440,14078
1.241,2.481,96.278,0,0,0,0,3811808,3812352,0,0,14382,14053
1.724,2.709,95.567,0,0,0,0,3812896,3812352,0,0,14420,14074
3.972,5.374,90.654,0,0,0,0,3806912,3806912,0,0,14448,14076
4.439,4.907,90.654,0,0,0,0,3810720,3810720,0,0,14428,14112
1.235,3.210,95.556,0,0,0,1679360,3811808,3812462,0,0,14685,14194
1.235,2.963,95.802,0,0,0,0,3814528,3814528,0,0,14368,14070
1.250,2,96.750,0,0,0,0,6311615,6312000,0,0,14238,13883
0.754,2.010,97.236,0,0,0,0,7286400,7286400,0,0,14136,13861
1.508,1.256,97.236,0,0,0,0,7280211,7279155,0,0,14153,13858
0.750,2.500,96.750,0,0,0,147456,7286400,7286400,0,0,14187,13849
0.754,1.508,97.487,0.251,0,0,0,7287456,7288512,0,0,14143,13845
0.253,1.772,97.975,0,0,0,0,7287456,7286400,0,0,14147,13853
0.761,1.015,98.223,0,0,0,0,7292736,7293792,0,0,14167,13858
1.263,1.010,97.727,0,0,0,0,8358888,8357832,0,0,14000,13657
1.008,1.763,97.229,0,0,0,36864,9595832,9597264,0,0,13734,13463
1.008,1.511,97.481,0,0,0,0,9562896,9562896,0,0,13683,13421
0.759,1.519,97.722,0,0,0,0,9570056,9570056,0,0,13708,13420
1.259,1.259,97.481,0,0,0,0,9617312,9615880,0,0,13775,13499
0.510,0.765,98.724,0,0,0,0,9613016,9613016,0,0,13760,13482
1.008,1.511,96.977,0.504,0,0,15245312,9412536,9413968,0,0,13524,13236
0.256,0.767,98.977,0,0,0,0,9615962,9614530,0,0,13760,13475
1.256,1.508,97.236,0,0,0,0,9884498,9886016,0,0,13475,13136
1.003,2.256,96.742,0,0,0,0,9948972,9948972,0,0,13427,13145
0.756,1.763,97.481,0,0,0,0,9911022,9909504,0,0,13395,13120
0.761,1.015,98.223,0,0,0,24576,10000584,10000584,0,0,13519,13242
1.010,1.263,97.727,0,0,0,0,9959598,9959598,0,0,13473,13170
1.500,1.750,96.750,0,0,0,0,9962634,9964152,0,0,13462,13186
1.013,1.013,97.975,0,0,0,0,9938346,9938346,0,0,13425,13153
