"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-macsec-aesgcm-e-frag-jumbo-1500-dstat.csv",,,,"Date:","06 Nov 2019 18:40:01 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.665,0.473,94.839,0.023,0,44219.427,123862.343,0,0,0,0,20184.219,1810.080
0.756,1.259,97.985,0,0,0,0,1133920,1133920,0,0,14554,14233
0.506,1.013,98.481,0,0,0,0,1135200,1135040,0,0,14548,14233
0.758,1.010,98.232,0,0,0,0,1135040,1135040,0,0,14562,14250
0.256,0.512,99.233,0,0,0,0,1134720,1134880,0,0,14554,14232
0.756,1.259,97.985,0,0,0,45056,1133920,1133920,0,0,14585,14245
0.501,2.005,97.494,0,0,0,0,1135409,1135392,0,0,14530,14243
0.758,1.010,98.232,0,0,0,0,1136000,1135840,0,0,14576,14253
1.010,1.263,97.727,0,0,0,0,1995347,1995635,0,0,14503,14176
0.253,1.266,98.481,0,0,0,0,2035296,2035296,0,0,14466,14186
0.254,0.763,98.982,0,0,0,24576,2035008,2035008,0,0,14459,14197
0.254,1.018,98.728,0,0,0,0,2035584,2035296,0,0,14471,14184
0.506,1.013,98.481,0,0,0,0,2035584,2035584,0,0,14475,14195
0.509,0.763,98.728,0,0,0,4096,2035584,2035872,0,0,14468,14185
0.504,1.511,97.985,0,0,0,0,2035296,2035296,0,0,14451,14172
0.505,1.768,97.727,0,0,0,24576,3595360,3595072,0,0,14457,14101
1.263,0.758,97.980,0,0,0,0,3812896,3812896,0,0,14348,14068
0.759,1.013,98.228,0,0,0,0,3809632,3809632,0,0,14323,14053
0.508,1.015,98.477,0,0,0,122880,3824320,3824864,0,0,14402,14104
0.756,1.511,97.733,0,0,0,0,3824864,3824320,0,0,14441,14147
0.256,0.512,99.233,0,0,0,12288,3823232,3823776,0,0,14398,14119
1.515,0.505,97.980,0,0,0,0,3811264,3811264,0,0,14381,14083
0.758,1.515,97.727,0,0,0,0,6367551,6367936,0,0,14164,13818
0.508,1.523,97.970,0,0,0,540672,7267392,7266446,0,0,14236,13873
0.759,1.266,97.975,0,0,0,0,7267539,7267539,0,0,14121,13827
0.508,1.269,98.223,0,0,0,61440,7268448,7268448,0,0,14113,13806
1.253,1.754,96.992,0,0,0,0,7265280,7266336,0,0,14134,13817
0.254,1.523,98.223,0,0,0,0,7267392,7266336,0,0,14101,13811
1.010,1.263,97.727,0,0,0,0,7265280,7266336,0,0,14108,13804
0.255,1.020,98.724,0,0,0,4096,8331432,8330376,0,0,13954,13623
0.759,1.266,97.975,0,0,0,32768,9587240,9587240,0,0,13717,13453
1.263,1.263,97.475,0,0,0,0,9607288,9608720,0,0,13751,13472
0.256,0.767,98.977,0,0,0,0,9605856,9605856,0,0,13748,13466
0.759,1.266,97.975,0,0,0,0,9614448,9613016,0,0,13761,13463
1.272,0.509,97.710,0.509,0,0,14512128,9353824,9355256,0,0,13400,13116
0.508,1.523,97.970,0,0,0,28672,9600210,9598778,0,0,13747,13464
1.263,1.010,97.727,0,0,0,0,9592968,9592968,0,0,13728,13451
1.008,1.511,97.481,0,0,0,0,9869288,9869288,0,0,13463,13103
0.761,1.015,98.223,0,0,0,0,9932274,9932274,0,0,13396,13127
0.254,1.523,98.223,0,0,0,0,9933792,9935310,0,0,13412,13146
0.758,1.263,97.727,0.253,0,0,24576,9968706,9967188,0,0,13458,13190
0.756,1.763,97.481,0,0,0,0,9968706,9968706,0,0,13455,13175
0.505,1.768,97.727,0,0,0,0,9948972,9950490,0,0,13438,13157
0.759,1.266,97.975,0,0,0,0,9903432,9901914,0,0,13377,13092
