"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-macsec-aes-gcm-e-jumbo-MACsec-Ethernet-9000-dstat.csv",,,,"Date:","06 Nov 2019 19:50:55 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.786,0.461,94.733,0.021,0,36616.300,108675.019,0,0,0,0,23147.199,1653.008
3.015,1.759,94.975,0.251,0,0,49152,2193920,2193920,0,0,28464,27534
3.491,2.244,94.264,0,0,0,0,2192800,2192800,0,0,28453,27499
3.283,1.263,95.455,0,0,0,0,2195200,2195200,0,0,28484,27524
3.518,2.010,94.472,0,0,0,0,3124256,3124384,0,0,30398,29409
3.526,2.267,94.207,0,0,0,0,4690162,4690162,0,0,33604,32657
4.680,3.448,91.872,0,0,0,28672,4687327,4687310,0,0,33610,32634
3.750,3,93.250,0,0,0,0,5869152,5869408,0,0,33379,32365
4.938,2.716,92.346,0,0,0,0,8552915,8552915,0,0,32492,31512
4.750,2,93.250,0,0,0,0,8582144,8581600,0,0,32594,31599
3.960,3.713,92.327,0,0,0,0,9412288,9412288,0,0,32260,31268
4.229,2.488,93.035,0.249,0,0,28672,14764992,14766048,0,0,29009,28077
4.975,1.741,93.284,0,0,0,0,14412288,14411232,0,0,28338,27389
4,2.250,93.750,0,0,0,0,14449248,14449248,0,0,28404,27447
4.511,1.754,93.734,0,0,0,1687552,16080784,16082216,0,0,27502,26352
2.799,1.272,95.929,0,0,0,0,17468968,17468968,0,0,25432,24493
2.558,1.279,96.164,0,0,0,53248,17743912,17743912,0,0,25829,24868
3.778,1.259,94.962,0,0,0,0,17839856,17839856,0,0,25956,24994
4.010,1.754,94.236,0,0,0,0,17160852,17160938,0,0,24513,23537
3.266,1.508,95.226,0,0,0,4096,16556826,16556826,0,0,22854,21906
3.250,2.250,94.500,0,0,0,0,16585668,16584150,0,0,22888,21948
3.990,1.247,94.514,0.249,0,0,28672,16538610,16540128,0,0,22835,21882
3.023,1.763,95.214,0,0,0,0,16563025,16561380,0,0,22864,21902
