"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-macsec-aesgcm-we-frag-1500-dstat.csv",,,,"Date:","06 Nov 2019 17:27:33 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.256,0.493,95.226,0.025,0,56142.359,146517.740,0,0,0,0,22486.240,2018.983
0.505,1.515,97.980,0,0,0,0,1136160,1136000,0,0,14580,14255
0.500,2.250,97.250,0,0,0,0,1135840,1135840,0,0,14538,14237
1.504,1.003,97.494,0,0,0,0,1135840,1135840,0,0,14588,14269
0.505,1.263,98.232,0,0,0,0,1135360,1135360,0,0,14562,14247
0.756,1.511,97.733,0,0,0,40960,1134240,1134240,0,0,14541,14239
1.263,0.505,98.232,0,0,0,0,1135729,1135712,0,0,14606,14260
1.259,0.756,97.985,0,0,0,0,1135200,1135200,0,0,14638,14278
1.005,1.508,97.487,0,0,0,77824,1998611,1998899,0,0,14563,14168
0.508,1.015,98.477,0,0,0,0,2036736,2036736,0,0,14469,14185
0.254,1.015,98.731,0,0,0,24576,2035872,2035872,0,0,14490,14208
1.005,1.256,97.739,0,0,0,0,2037312,2037024,0,0,14497,14205
1.013,0.759,98.228,0,0,0,0,2036736,2036736,0,0,14471,14191
0.506,1.013,98.228,0.253,0,0,5906432,2036448,2036448,0,0,14554,14213
0.253,1.519,98.228,0,0,0,0,2037312,2037312,0,0,14474,14189
1.259,1.008,97.733,0,0,0,77824,3616224,3616768,0,0,14487,14123
0.758,1.263,97.980,0,0,0,0,3825408,3824864,0,0,14434,14112
0.253,1.515,98.232,0,0,0,0,3825952,3826496,0,0,14400,14116
0.504,1.763,97.733,0,0,0,0,3826496,3826496,0,0,14409,14105
0.505,1.515,97.980,0,0,0,0,3826496,3825952,0,0,14392,14119
0.506,1.013,98.481,0,0,0,12288,3827584,3827584,0,0,14400,14124
0.758,1.263,97.980,0,0,0,0,3827584,3828128,0,0,14442,14119
1.259,1.259,97.481,0,0,0,0,6521183,6520512,0,0,14321,13955
1.013,0.759,98.228,0,0,0,0,7322304,7322414,0,0,14287,13946
1.259,1.259,97.481,0,0,0,0,7325619,7325619,0,0,14313,13939
1.018,0.254,98.728,0,0,0,24576,7324416,7324416,0,0,14287,13929
1.008,1.511,97.481,0,0,0,0,7326528,7327584,0,0,14291,13932
1.010,1.010,97.980,0,0,0,0,7331808,7330752,0,0,14296,13965
1.005,1.508,97.487,0,0,0,0,7329696,7330752,0,0,14236,13935
0.509,1.018,98.219,0.254,0,0,0,8567608,8567984,0,0,14018,13642
1.013,1.013,97.975,0,0,0,24576,9628768,9627336,0,0,13781,13501
0.506,1.519,97.975,0,0,0,0,9620176,9620176,0,0,13794,13492
0.761,1.015,98.223,0,0,0,0,9614530,9615962,0,0,13767,13477
0.508,1.269,98.223,0,0,0,0,9633064,9633064,0,0,13801,13489
1.259,1.259,96.977,0.504,0,0,9248768,9618744,9617312,0,0,13869,13517
1.010,1.263,97.727,0,0,0,36864,9605856,9605856,0,0,13773,13486
1.263,1.010,97.727,0,0,0,0,9590908,9590908,0,0,13760,13419
1.013,1.013,97.975,0,0,0,0,9955044,9955044,0,0,13451,13173
0.509,1.018,98.473,0,0,0,0,9948972,9950490,0,0,13426,13142
1.008,1.259,97.733,0,0,0,0,9965670,9964152,0,0,13472,13199
0.761,1.015,98.223,0,0,0,24576,9936828,9936828,0,0,13419,13149
0.506,1.266,98.228,0,0,0,0,9976296,9977814,0,0,13463,13180
1.020,0.255,98.724,0,0,0,0,9973342,9971824,0,0,13460,13175
0.505,1.515,97.980,0,0,0,0,9979332,9979332,0,0,13479,13200
