"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-orig-jumbo-2928-9000-dstat.csv",,,,"Date:","06 Nov 2019 15:40:50 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
3.104,0.546,96.318,0.032,0,93146.524,219143.120,0,0,0,0,20619.622,2737.834
2.296,1.276,96.429,0,0,0,126976,2148432,2148432,0,0,28605,27650
3.258,1.754,94.987,0,0,0,0,2147652,2147496,0,0,28575,27635
3.275,1.511,95.214,0,0,0,0,2147652,2147808,0,0,28568,27634
3.266,2.261,94.472,0,0,0,0,3081508,3081352,0,0,30348,29354
4.010,2.256,93.734,0,0,0,0,4586678,4586962,0,0,33335,32411
4.198,3.210,92.346,0.247,0,0,24576,4574227,4574333,0,0,33260,32361
3.526,2.519,93.955,0,0,0,0,5659031,5659144,0,0,32970,32015
3.741,2.993,93.267,0,0,0,0,8539560,8539703,0,0,32670,31724
4.261,2.256,93.484,0,0,0,0,8589780,8589240,0,0,32852,31927
4.489,2.494,93.017,0,0,0,0,9166696,9167748,0,0,32025,31081
4.455,2.970,92.574,0,0,0,1503232,14622800,14622800,0,0,29108,28036
4.208,2.970,92.822,0,0,0,0,14359800,14359800,0,0,28339,27398
3.015,3.015,93.970,0,0,0,0,14400828,14400828,0,0,28416,27480
3.990,2.494,93.516,0,0,0,0,15849220,15849596,0,0,27103,26127
4,2,94,0,0,0,0,17879988,17879988,0,0,26081,25160
3.526,2.015,94.458,0,0,0,24576,17967096,17965668,0,0,26206,25265
3.778,1.511,94.710,0,0,0,0,17568684,17570112,0,0,25645,24713
3.544,1.266,95.190,0,0,0,0,16811386,16811472,0,0,24111,23113
3.258,1.754,94.987,0,0,0,0,16004494,16004494,0,0,22182,21247
2.778,1.515,95.707,0,0,0,0,15996924,15996924,0,0,22169,21224
3.015,1.759,94.975,0.251,0,0,65536,15892458,15892458,0,0,22039,21099
3.990,1.496,94.514,0,0,0,0,15760863,15760863,0,0,21866,20941
