"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-macsec-aegis128l-e-frag-1500-dstat.csv",,,,"Date:","06 Nov 2019 17:45:26 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.478,0.487,95.011,0.024,0,52643.186,139457.157,0,0,0,0,22205.953,1952.210
0.759,1.013,98.228,0,0,0,49152,1127200,1127040,0,0,14446,14156
0.505,1.263,98.232,0,0,0,0,1125760,1125760,0,0,14395,14120
0.253,1.266,98.481,0,0,0,0,1131520,1131680,0,0,14470,14190
1.010,1.010,97.980,0,0,0,0,1131840,1131790,0,0,14513,14204
0.508,0.761,98.731,0,0,0,0,1131360,1131360,0,0,14522,14197
0.756,1.259,97.985,0,0,0,12288,1132529,1132402,0,0,14517,14210
0.756,1.259,97.985,0,0,0,86016,1132627,1132480,0,0,14536,14220
1.008,1.259,97.733,0,0,0,0,1964224,1964224,0,0,14490,14103
1.250,1.750,97,0,0,0,0,2026368,2026656,0,0,14524,14131
0.506,1.013,98.481,0,0,0,0,2029248,2028960,0,0,14497,14140
0.758,1.263,97.980,0,0,0,24576,2023200,2023488,0,0,14411,14108
0.253,1.515,98.232,0,0,0,0,2028096,2028096,0,0,14516,14136
0.505,1.263,98.232,0,0,0,0,2030976,2030976,0,0,14452,14148
0.756,1.008,97.985,0.252,0,0,0,2028096,2027808,0,0,14447,14128
3.991,5.164,90.845,0,0,0,0,3492992,3492992,0,0,14471,14057
1.008,1.259,97.733,0,0,0,1482752,3811808,3812352,0,0,14679,14183
1.247,1.995,96.758,0,0,0,0,3815616,3815072,0,0,14415,14075
0.998,1.995,97.007,0,0,0,0,3816160,3816270,0,0,14438,14088
0.500,2.500,97,0,0,0,0,3815616,3815616,0,0,14369,14069
1.471,3.431,95.098,0,0,0,0,3807456,3807456,0,0,14403,14059
1.946,3.406,94.647,0,0,0,12288,3811264,3811808,0,0,14392,14067
2.439,3.171,94.390,0,0,0,241664,6213471,6212800,0,0,14415,14018
0.508,1.269,98.223,0,0,0,0,7336179,7337088,0,0,14293,13959
0.756,1.511,97.733,0,0,0,0,7339200,7339200,0,0,14250,13961
0.505,1.515,97.980,0,0,0,0,7342368,7342368,0,0,14228,13953
1.015,0.508,98.477,0,0,0,0,7344480,7343424,0,0,14248,13962
0.761,1.015,98.223,0,0,0,61440,7344480,7345536,0,0,14254,13972
0.253,1.519,98.228,0,0,0,4096,7342368,7342368,0,0,14237,13956
1.008,1.511,97.481,0,0,0,0,8473456,8472400,0,0,14117,13777
0.510,0.765,98.724,0,0,0,0,9746192,9747624,0,0,13952,13665
1.005,1.759,97.236,0,0,0,0,9809200,9807768,0,0,14037,13752
1,2,96.750,0.250,0,0,36864,9773400,9773400,0,0,14003,13732
0.508,1.523,97.970,0,0,0,14131200,9741896,9743328,0,0,13943,13659
1.008,1.511,97.481,0,0,0,0,9809200,9807768,0,0,14033,13749
0.761,1.015,98.223,0,0,0,0,9756216,9756216,0,0,13948,13673
0.761,1.015,98.223,0,0,0,0,9778954,9780472,0,0,13993,13646
0.761,1.015,98.223,0,0,0,45056,10326954,10325436,0,0,13953,13658
1.005,1.508,97.487,0,0,0,0,10255608,10257126,0,0,13898,13564
0.256,0.767,98.977,0,0,0,0,10258726,10258726,0,0,13830,13559
0.761,0.761,98.477,0,0,0,0,10316328,10316328,0,0,13928,13652
0.505,1.515,97.980,0,0,0,0,10187298,10185780,0,0,13734,13451
0.761,1.015,98.223,0,0,0,12288,10226766,10228284,0,0,13820,13523
0.508,1.015,98.477,0,0,0,61440,10329990,10329990,0,0,13941,13651
