"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-orig-jumbo-without-encryption-1500-9000-dstat.csv",,,,"Date:","06 Nov 2019 15:23:17 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.273,0.563,97.130,0.034,0,104468.337,241555.103,0,0,0,0,14895.394,2946.780
3.990,1.496,94.264,0.249,0,0,40960,2145312,2145312,0,0,28553,27618
2.525,2.020,95.455,0,0,0,0,2146872,2146872,0,0,28561,27607
2.525,2.020,95.455,0,0,0,0,2139228,2139228,0,0,28470,27552
3.483,2.985,93.532,0,0,0,0,3054936,3055170,0,0,30243,29285
3.544,1.772,94.684,0,0,0,0,4590576,4590576,0,0,33366,32422
3.030,2.525,94.444,0,0,0,24576,4573169,4573169,0,0,33252,32321
3.769,2.261,93.970,0,0,0,0,5592583,5592696,0,0,32850,31886
3.509,3.509,92.982,0,0,0,0,8409960,8410103,0,0,32189,31261
3.797,1.772,94.430,0,0,0,0,8523360,8522820,0,0,32605,31668
4.071,1.272,94.656,0,0,0,0,8874660,8875712,0,0,32009,31069
3.038,2.278,94.684,0,0,0,24576,14716428,14716428,0,0,29024,28081
2.785,2.278,94.684,0.253,0,0,0,14825836,14825836,0,0,29226,28283
4.010,2.005,93.985,0,0,0,8192,14790068,14789016,0,0,29157,28225
3.275,2.519,94.207,0,0,0,0,16292272,16293700,0,0,27541,26550
6.083,2.433,91.484,0,0,0,0,17934252,17932824,0,0,26160,25261
6.357,1.711,91.932,0,0,0,36864,17962812,17964240,0,0,26205,25320
4.051,0.759,95.190,0,0,0,0,18022788,18022788,0,0,26281,25343
3.731,2.488,93.781,0,0,0,0,16680972,16681058,0,0,23833,22845
3.250,2,94.750,0,0,0,0,15763768,15763768,0,0,21872,20924
3.266,1.256,95.477,0,0,0,0,15710778,15710884,0,0,21793,20851
4.198,2.222,93.580,0,0,0,24576,15739544,15739544,0,0,21834,20900
2.771,1.763,95.466,0,0,0,0,15701817,15701817,0,0,21786,20831
