"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-orig-jumbo-9000-dstat.csv",,,,"Date:","06 Nov 2019 15:05:44 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.200,0.585,98.178,0.037,0,118927.597,269998.941,0,0,0,0,6857.363,3212.724
3.023,1.763,95.214,0,0,0,40960,2138916,2138916,0,0,28475,27536
3.258,2.005,94.737,0,0,0,0,2137044,2136888,0,0,28439,27488
4.218,1.985,93.797,0,0,0,0,2138136,2138292,0,0,28461,27538
3.283,2.020,94.697,0,0,0,0,3015016,3015250,0,0,30108,29134
4.478,2.239,93.284,0,0,0,0,4577635,4577228,0,0,33276,32355
4.229,2.736,93.035,0,0,0,24576,4589518,4589925,0,0,33367,32469
4.511,2.005,93.484,0,0,0,0,5585631,5585347,0,0,33040,32099
4.250,2.250,93.500,0,0,0,0,8578980,8579520,0,0,32813,31878
3.518,2.764,93.719,0,0,0,0,8593020,8593020,0,0,32864,31939
4.010,2.506,93.484,0,0,0,0,9221092,9221604,0,0,32360,31401
3.759,2.256,93.985,0,0,0,24576,14798484,14798484,0,0,29179,28258
3.258,3.008,93.734,0,0,0,0,14830044,14830044,0,0,29231,28278
3.750,2.750,93.500,0,0,0,0,14840564,14840564,0,0,29255,28319
4.444,2.963,92.593,0,0,0,0,16524340,16523288,0,0,27534,26576
3.266,2.261,94.221,0.251,0,0,0,18072768,18074196,0,0,26354,25417
3.769,1.759,94.472,0,0,0,24576,18004224,18002796,0,0,26259,25334
3.030,2.020,94.949,0,0,0,0,18035640,18035640,0,0,26299,25341
2.278,2.278,95.443,0,0,0,0,16806462,16807976,0,0,23912,22912
2.750,2.500,94.750,0,0,0,0,16236136,16236136,0,0,22493,21540
2.750,2.500,94.750,0,0,0,0,16216454,16216454,0,0,22459,21499
3.526,1.259,95.214,0,0,0,1773568,15983421,15981890,0,0,22477,21351
3.509,1.504,94.987,0,0,0,0,16006008,16007645,0,0,22188,21235
