"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/iperf3-1573043775-100-orig-jumbo-without-encryption-1500-dstat.csv",,,,"Date:","06 Nov 2019 15:23:39 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.277,0.567,97.122,0.034,0,104199.791,240952.561,0,0,0,0,14928.863,3008.646
9.750,1,89,0.250,0,0,1613824,3767626,114098052,0,0,66168,607
10.891,0.495,88.614,0,0,0,0,4030734,122501150,0,0,70307,440
10.025,0.251,89.724,0,0,0,0,4030530,122496500,0,0,70675,414
10.025,0.251,89.724,0,0,0,0,4030938,122499600,0,0,70336,415
9.774,0.501,89.724,0,0,0,98304,4030122,122512000,0,0,70471,430
10.918,0.248,88.834,0,0,0,4096,4030734,122484100,0,0,70380,434
10.025,0.251,89.724,0,0,0,0,4030632,122499600,0,0,70441,412
10.250,0.250,89.500,0,0,0,0,4031040,122515100,0,0,70336,418
11.139,0.248,88.614,0,0,0,0,4030122,122485650,0,0,70351,443
9.774,0.251,89.724,0.251,0,0,20480,4030734,122499600,0,0,70144,427
9,1.250,89,0.750,0,0,18939904,3353295,100822390,0,0,58287,760
10.050,0,89.950,0,0,0,0,4030530,122498050,0,0,70314,410
10.891,0.495,88.614,0,0,0,0,4031142,122515100,0,0,70304,437
10.474,0.249,89.277,0,0,0,0,4029714,122484100,0,0,70457,430
10.250,0.250,89.500,0,0,0,0,4030632,122499600,0,0,70521,412
9.799,0.251,89.950,0,0,0,61440,4030734,122501150,0,0,70248,433
10.474,0.249,89.277,0,0,0,0,4030530,122499600,0,0,70401,427
10.025,0.251,89.724,0,0,0,0,4030938,122510450,0,0,70578,408
10.025,0.251,89.724,0,0,0,0,4030326,122491850,0,0,70155,413
10.250,0.250,89.500,0,0,0,0,4031346,122515100,0,0,70276,415
9.204,0.995,89.552,0.249,0,0,12288,3353491,100775992,0,0,58265,781
9.824,0.252,89.924,0,0,0,0,4029714,122484100,0,0,70295,512
9.799,0.251,89.950,0,0,0,0,4031040,122516650,0,0,70402,432
10.670,0.496,88.834,0,0,0,0,4030224,122482550,0,0,70487,434
10.448,0.249,89.303,0,0,0,0,4030632,122501150,0,0,70611,428
10.500,0.250,89.250,0,0,0,45056,4030836,122501150,0,0,70359,440
10.474,0.249,89.277,0,0,0,0,4030632,122496500,0,0,70151,419
10.224,0.249,89.526,0,0,0,0,4030938,122499600,0,0,69927,415
10.224,0.499,89.277,0,0,0,0,4031040,122501256,0,0,69852,435
10.526,0,89.474,0,0,0,0,4030734,122498050,0,0,70114,423
8.479,1.746,89.776,0,0,0,0,3340652,100374542,0,0,57814,764
10.199,0.498,89.055,0.249,0,0,73728,4030428,122488873,0,0,70145,451
9.799,0.251,89.950,0,0,0,0,4031183,122513693,0,0,70361,435
10.250,0.250,89.500,0,0,0,0,4030326,122484100,0,0,70061,423
10.224,0.499,89.277,0,0,0,0,4030428,122501150,0,0,70164,411
10,0.250,89.750,0,0,0,0,4031142,122513550,0,0,70156,403
10.276,0,89.724,0,0,0,28672,4030122,122485650,0,0,70139,443
10.025,0.251,89.724,0,0,0,0,4030632,122515100,0,0,70282,420
10.474,0.249,89.277,0,0,0,0,4030836,122484100,0,0,70074,421
9.774,0.501,89.724,0,0,0,0,4031244,122515100,0,0,70288,401
8.772,1.003,90.226,0,0,0,0,3338701,100315521,0,0,58255,746
10.250,0.250,89.500,0,0,0,237568,4030530,122496500,0,0,70643,447
11.166,0.248,88.586,0,0,0,61440,4030530,122499600,0,0,71116,448
10.250,0.250,89.500,0,0,0,0,4030734,122499600,0,0,70581,415
10.474,0.249,89.277,0,0,0,0,4030428,122499600,0,0,70469,430
9.572,0.252,90.176,0,0,0,0,4030836,122502700,0,0,70444,410
9.774,0.501,89.724,0,0,0,61440,4031142,122513550,0,0,70285,408
10.918,0,88.834,0.248,0,0,0,4030020,122482550,0,0,70215,433
10,0.500,89.500,0,0,0,12288,4030632,122502700,0,0,70163,429
10.500,0,89.500,0,0,0,0,4031040,122513550,0,0,69973,419
9.453,0.498,90.050,0,0,0,0,3487325,105241135,0,0,60538,732
9.750,1.250,89,0,0,0,0,3895280,117980106,0,0,67666,443
10.025,0.251,89.724,0,0,0,0,4030632,122501150,0,0,70411,431
10.918,0.248,88.834,0,0,0,0,4030632,122499600,0,0,70265,429
9.548,0.503,89.950,0,0,0,45056,4030734,122501150,0,0,70277,410
10.474,0.249,89.277,0,0,0,0,4030530,122498050,0,0,70381,416
9.799,0.251,89.950,0,0,0,0,4030734,122501150,0,0,70144,421
10.697,0.249,89.055,0,0,0,0,4030326,122496500,0,0,69934,436
9.548,0.251,90.201,0,0,0,0,4030836,122501150,0,0,70254,407
9.799,0.251,89.950,0,0,0,0,4030938,122498050,0,0,70124,398
10.474,0.249,89.027,0.249,0,0,12288,4030428,122504250,0,0,70212,468
8.040,1.256,90.704,0,0,0,0,3337183,100269040,0,0,57877,723
10.697,0.249,89.055,0,0,0,0,4030530,122498050,0,0,70040,428
10.697,0.249,89.055,0,0,0,0,4030836,122502700,0,0,70004,423
10.250,0.250,89.500,0,0,0,0,4030530,122496500,0,0,70015,423
10.025,0.251,89.724,0,0,0,0,4030632,122499600,0,0,70057,408
10.250,0.250,89.500,0,0,0,53248,4030530,122499600,0,0,70365,430
10.697,0.249,89.055,0,0,0,0,4030326,122499600,0,0,70623,426
10.025,0.251,89.724,0,0,0,0,4030530,122501150,0,0,70421,426
10.250,0.250,89.500,0,0,0,0,4030326,122499600,0,0,70145,421
9.524,0.501,89.975,0,0,0,0,4030734,122499600,0,0,70381,432
8.333,1.010,90.657,0,0,0,90112,3352879,100764937,0,0,58251,467
10.250,0,89.750,0,0,0,0,4030734,122498050,0,0,70137,436
10.224,0.499,89.277,0,0,0,0,4030530,122498050,0,0,70278,420
9.824,0,90.176,0,0,0,0,4030632,122502700,0,0,70260,408
10.448,0.498,89.055,0,0,0,0,4030632,122499600,0,0,70274,415
10.500,0,89.500,0,0,0,0,4030530,122498050,0,0,70308,442
10.199,0.498,89.055,0.249,0,0,12288,4030734,122499600,0,0,70107,433
10.250,0.250,89.500,0,0,0,0,4030530,122499600,0,0,70129,421
10.474,0.249,89.277,0,0,0,0,4030938,122499600,0,0,70071,412
9.572,0.252,90.176,0,0,0,0,4029408,122501150,0,0,70214,421
8.521,1.504,89.975,0,0,0,0,3355962,100850391,0,0,58395,786
10.474,0.249,89.277,0,0,0,253952,4030632,122499600,0,0,70343,458
10.250,0.250,89.500,0,0,0,49152,4030224,122498050,0,0,70315,432
10.474,0.249,89.277,0,0,0,0,4030530,122501150,0,0,70635,433
10.891,0.495,88.614,0,0,0,0,4030836,122501150,0,0,70537,439
10.025,0.251,89.724,0,0,0,0,4030530,122498050,0,0,70490,416
10.050,0,89.950,0,0,0,0,4030530,122499600,0,0,70417,411
10.697,0.249,89.055,0,0,0,0,4030326,122501150,0,0,70410,450
9.774,0.501,89.474,0.251,0,0,12288,4030734,122499600,0,0,70391,431
10.500,0,89.500,0,0,0,0,4030632,122499600,0,0,70260,445
8.521,1.253,90.226,0,0,0,0,3352889,100752844,0,0,58180,728
10.025,0.251,89.724,0,0,0,0,4030326,122496500,0,0,70223,435
10.670,0.248,89.082,0,0,0,0,4030734,122501256,0,0,70254,445
10.918,0.248,88.834,0,0,0,0,4030755,122499600,0,0,70396,447
10.224,0.499,89.277,0,0,0,45056,4030224,122499723,0,0,70276,443
10.050,0,89.950,0,0,0,0,4030673,122499743,0,0,70229,440
10.670,0.496,88.834,0,0,0,4096,4030836,122499600,0,0,70486,429
9.343,0.253,90.404,0,0,0,0,4030632,122498050,0,0,70125,409
10.025,0.251,89.724,0,0,0,0,4030734,122501150,0,0,70081,407
10.224,0.499,89.277,0,0,0,0,4030530,122499600,0,0,70216,461
8.521,1.003,90.476,0,0,0,12288,3344206,100896584,0,0,58067,724
10.224,0.748,89.027,0,0,0,0,3991058,120917254,0,0,69276,461
10.697,0.249,89.055,0,0,0,0,4030530,122498050,0,0,70038,424
10,0.500,89.500,0,0,0,0,4030632,122501150,0,0,70052,427
10.050,0,89.950,0,0,0,0,4030734,122499600,0,0,70097,409
10,0.500,89.500,0,0,0,0,4030836,122501150,0,0,70061,422
10,0.250,89.500,0.250,0,0,45056,4030632,122496500,0,0,70221,420
10.448,0.249,89.303,0,0,0,0,4030530,122499600,0,0,70156,435
10.025,0.251,89.724,0,0,0,0,4030428,122501150,0,0,70205,415
10.250,0.250,89.500,0,0,0,0,4030734,122501150,0,0,70126,434
10.250,0.250,89.500,0,0,0,0,4030836,122499600,0,0,70159,416
8.750,1.250,90,0,0,0,32768,3332023,100182240,0,0,58082,742
10.697,0.249,89.055,0,0,0,53248,4030326,122498050,0,0,70182,438
9.320,0.252,90.428,0,0,0,0,4030632,122499600,0,0,70705,405
10.025,0.251,89.724,0,0,0,0,4030734,122498050,0,0,70700,402
10.474,0.249,89.277,0,0,0,0,4030530,122499600,0,0,70516,423
10.025,0.251,89.724,0,0,0,0,4030326,122498050,0,0,70470,415
10.474,0.249,89.277,0,0,0,45056,4030734,122502700,0,0,70559,430
10.025,0.251,89.724,0,0,0,12288,4030632,122499600,0,0,70741,418
10.250,0.250,89.500,0,0,0,0,4028082,122499600,0,0,70308,458
10.250,0.250,89.500,0,0,0,0,4030632,122499600,0,0,70529,445
8.978,1.247,89.776,0,0,0,0,3321985,99825740,0,0,57796,765
10.474,0.249,89.277,0,0,0,237568,4030836,122499600,0,0,70452,437
9.824,0,90.176,0,0,0,0,4030428,122496500,0,0,70130,432
10.644,0.248,88.861,0.248,0,0,49152,4030632,122501150,0,0,70305,434
9.572,0.252,90.176,0,0,0,0,4030428,122498050,0,0,70347,402
10.474,0.249,89.277,0,0,0,0,4030836,122502700,0,0,70382,419
10.670,0.496,88.834,0,0,0,8192,4030530,122499600,0,0,70623,442
10.025,0.251,89.724,0,0,0,0,4030734,122501150,0,0,70315,411
10.670,0.248,89.082,0,0,0,0,4030734,122499600,0,0,70247,451
9.848,0,90.152,0,0,0,20480,4030734,122499600,0,0,70477,413
9.653,1.238,89.109,0,0,0,0,3353707,100774341,0,0,58544,772
10.025,0.251,89.724,0,0,0,0,4030632,122498050,0,0,70190,439
10.250,0.250,89.500,0,0,0,0,4030632,122499600,0,0,70247,420
10.474,0.249,89.277,0,0,0,0,4030734,122501150,0,0,70227,417
10,0.500,89.500,0,0,0,0,4030734,122502700,0,0,70325,422
10.224,0.249,89.277,0.249,0,0,45056,4030530,122498050,0,0,70329,434
10.448,0.249,89.303,0,0,0,0,4031040,122499600,0,0,70094,429
10.050,0,89.950,0,0,0,0,4030632,122498050,0,0,70318,406
10.224,0.499,89.277,0,0,0,0,4030326,122501150,0,0,70167,439
10.276,0,89.724,0,0,0,0,4030836,122501150,0,0,70150,420
8.250,1.500,90.250,0,0,0,0,3337270,100272140,0,0,57926,736
10.474,0.249,89.277,0,0,0,45056,4030530,122496500,0,0,70414,437
9.799,0.251,89.950,0,0,0,0,4030734,122501150,0,0,70283,426
9.799,0.251,89.950,0,0,0,0,4030632,122499600,0,0,70101,409
10.697,0.249,89.055,0,0,0,0,4030530,122499600,0,0,70108,423
10.025,0.251,89.724,0,0,0,0,4030530,122498050,0,0,70131,408
10.025,0.251,89.724,0,0,0,20480,4030530,122502700,0,0,70209,437
10.644,0.495,88.861,0,0,0,0,4030734,122498050,0,0,70353,427
10.276,0,89.724,0,0,0,0,4030632,122498050,0,0,70233,450
10.224,0.499,89.277,0,0,0,0,4030734,122499600,0,0,70116,414
8.291,1.256,90.452,0,0,0,0,3330889,100131193,0,0,57783,448
10.025,0.251,89.724,0,0,0,40960,4030632,122499600,0,0,70526,446
10.025,0.251,89.724,0,0,0,53248,4030632,122499600,0,0,70645,433
10.474,0.249,89.277,0,0,0,0,4030632,122499600,0,0,70491,418
10.945,0,89.055,0,0,0,0,4030734,122499600,0,0,70740,445
10.448,0.498,89.055,0,0,0,0,4030836,122499600,0,0,70486,425
10.918,0.248,88.834,0,0,0,0,4030632,122499600,0,0,70455,434
10,0.500,89.500,0,0,0,4096,4030836,122501150,0,0,70560,414
10.448,0.249,89.055,0.249,0,0,12288,4030530,122499600,0,0,70559,464
10.050,0,89.950,0,0,0,0,4030734,122499600,0,0,70477,414
10.250,0.250,89.500,0,0,0,0,4030734,122499600,0,0,70432,424
7.342,1.519,91.139,0,0,0,0,3338305,100327838,0,0,58148,419
10.448,0.249,89.303,0,0,0,258048,4030632,122499600,0,0,70243,454
10.474,0.249,89.277,0,0,0,0,4030734,122502700,0,0,70308,425
9.596,0,90.404,0,0,0,61440,4030734,122498050,0,0,70205,418
10.474,0.249,89.277,0,0,0,0,4030632,122499600,0,0,70372,416
10.250,0.250,89.500,0,0,0,0,4030530,122501150,0,0,70605,425
10.474,0.249,89.277,0,0,0,0,4030734,122499600,0,0,70407,423
10.474,0.249,89.277,0,0,0,0,4030632,122499600,0,0,70280,460
10.050,0,89.950,0,0,0,0,4030428,122501150,0,0,70366,435
10.474,0.249,89.277,0,0,0,12288,4030428,122498050,0,0,70298,448
8.500,1.500,90,0,0,0,0,3354205,100806787,0,0,58452,724
10.918,0,88.834,0.248,0,0,0,4030734,122498050,0,0,70084,435
9.320,0.504,90.176,0,0,0,0,4030632,122501150,0,0,70595,401
10.250,0.250,89.500,0,0,0,0,4030836,122501150,0,0,70501,422
10.250,0.250,89.500,0,0,0,0,4030734,122501150,0,0,70568,423
10.474,0.249,89.277,0,0,0,45056,4030734,122498050,0,0,70413,428
10.670,0.248,89.082,0,0,0,0,4030428,122499600,0,0,70107,426
10.250,0.250,89.500,0,0,0,0,4030734,122501150,0,0,70225,436
