"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-macsec-chachapoly-e-frag-1500-dstat.csv",,,,"Date:","06 Nov 2019 17:09:40 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
3.698,0.497,95.780,0.026,0,60148.721,154390.500,0,0,0,0,23136.452,2089.497
0.508,1.269,98.223,0,0,0,45056,1096960,1097120,0,0,14062,13775
0.759,1.266,97.975,0,0,0,0,1096640,1096640,0,0,14067,13767
0.509,1.018,98.473,0,0,0,0,1096480,1096480,0,0,14058,13765
0.505,1.768,97.727,0,0,0,0,1096960,1096910,0,0,14043,13767
0.505,1.515,97.980,0,0,0,0,1097120,1097120,0,0,14039,13754
0,1.527,98.473,0,0,0,12288,1096529,1096562,0,0,14046,13769
1.013,1.013,97.975,0,0,0,0,1096160,1096000,0,0,14067,13767
0.763,1.018,98.219,0,0,0,0,1710483,1710624,0,0,14063,13682
0.254,1.523,98.223,0,0,0,0,1963008,1963008,0,0,13968,13685
0.505,1.515,97.727,0.253,0,0,0,1962720,1962720,0,0,13983,13692
1.263,1.010,97.727,0,0,0,24576,1962144,1962144,0,0,14001,13697
0.761,1.015,98.223,0,0,0,0,1962432,1962144,0,0,13978,13675
0.759,1.266,97.975,0,0,0,0,1963296,1963296,0,0,14009,13688
0.508,1.269,98.223,0,0,0,0,1963296,1963584,0,0,13979,13681
1.266,1.013,97.722,0,0,0,0,2591072,2590784,0,0,14026,13614
0.767,0.512,98.465,0.256,0,0,1482752,3670368,3670912,0,0,14145,13662
0.258,0,99.742,0,0,0,0,3672000,3671456,0,0,13818,13549
0.258,0.258,99.485,0,0,0,0,3670912,3671022,0,0,13870,13534
0.514,0.257,99.229,0,0,0,0,3669824,3669824,0,0,13865,13542
0.763,0.763,98.473,0,0,0,0,3671456,3672000,0,0,13833,13563
0.258,0,99.742,0,0,0,114688,3672000,3671456,0,0,13891,13562
0.258,0.258,99.485,0,0,0,0,3671583,3671456,0,0,13943,13547
0.761,1.523,97.716,0,0,0,53248,6845504,6845504,0,0,13698,13332
1.263,1.515,97.222,0,0,0,0,7001427,7002336,0,0,13628,13318
0.756,2.015,97.229,0,0,0,0,7003392,7003392,0,0,13635,13321
1.750,2,96.250,0,0,0,0,7001280,7000224,0,0,13622,13320
1.508,1.508,96.985,0,0,0,4096,7003392,7004448,0,0,13640,13324
1.005,2.010,96.734,0.251,0,0,32768,7002336,7001280,0,0,13623,13315
1.519,1.013,97.468,0,0,0,0,7006560,7007616,0,0,13629,13317
1.256,2.261,96.482,0,0,0,0,7859040,7857984,0,0,13469,13120
1.013,1.519,97.468,0,0,0,0,9306568,9306568,0,0,13353,13062
1.015,1.269,97.208,0.508,0,0,13135872,9130432,9131864,0,0,13136,12822
1.266,1.266,97.468,0,0,0,40960,9320888,9319456,0,0,13384,13085
0.761,1.523,97.716,0,0,0,0,9322320,9323752,0,0,13373,13059
1.500,2.250,96.250,0,0,0,0,9319456,9318024,0,0,13360,13077
1.005,2.261,96.482,0.251,0,0,0,9322320,9323752,0,0,13372,13070
1.005,2.261,96.734,0,0,0,0,9312296,9312296,0,0,13342,13059
0.510,1.276,98.214,0,0,0,12288,9553516,9553602,0,0,13287,12925
0.765,1.276,97.959,0,0,0,0,9747078,9745560,0,0,13169,12897
1.511,1.511,96.977,0,0,0,0,9753150,9753150,0,0,13208,12918
1.010,1.768,97.222,0,0,0,0,9748596,9748596,0,0,13192,12901
0.765,1.020,98.214,0,0,0,0,9753150,9753150,0,0,13189,12906
0.508,1.777,97.716,0,0,0,24576,9754668,9754668,0,0,13184,12914
0.506,2.025,97.468,0,0,0,0,9759304,9759304,0,0,13185,12905
1.263,1.515,97.222,0,0,0,0,9745560,9745560,0,0,13182,12891
