"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-macsec-aes-gcm-we-jumbo-MACsec-Ethernet-9000-dstat.csv",,,,"Date:","06 Nov 2019 20:08:27 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.880,0.465,94.634,0.021,0,35121.147,105707.234,0,0,0,0,24541.141,1623.797
3.030,1.515,95.455,0,0,0,0,2200640,2200640,0,0,28555,27603
4.229,1.990,93.781,0,0,0,0,2199840,2199840,0,0,28535,27563
3.465,2.723,93.812,0,0,0,0,2205600,2205600,0,0,28606,27621
3.275,2.015,94.710,0,0,0,0,3129024,3129152,0,0,30293,29282
3.778,2.015,93.955,0.252,0,0,1515520,4648032,4647854,0,0,33611,32511
3.731,2.985,93.284,0,0,0,0,4648241,4648402,0,0,33332,32383
3.509,3.008,93.484,0,0,0,24576,5727616,5727872,0,0,33023,32050
3.980,3.234,92.786,0,0,0,0,8605536,8605683,0,0,32689,31700
4.229,2.985,92.786,0,0,0,0,8552768,8552768,0,0,32491,31492
5.013,1.754,93.233,0,0,0,0,9324896,9324352,0,0,32389,31415
2.771,3.023,94.207,0,0,0,0,14795616,14796672,0,0,29064,28085
3.741,2.743,93.516,0,0,0,24576,14790336,14790336,0,0,29060,28096
4.715,2.481,92.804,0,0,0,0,14696352,14695296,0,0,28873,27880
3.038,2.278,94.684,0,0,0,0,16371464,16371464,0,0,27392,26385
3.535,1.515,94.949,0,0,0,0,17941528,17941528,0,0,26096,25125
4.500,1.500,94,0,0,0,0,17849880,17849880,0,0,25973,24980
3.526,2.015,94.458,0,0,0,24576,17891408,17891408,0,0,26034,25052
3.275,1.511,94.962,0.252,0,0,0,16685988,16687506,0,0,23785,22781
3.226,2.481,94.293,0,0,0,0,15729516,15729516,0,0,21759,20774
2.519,2.015,95.466,0,0,0,69632,15691566,15690048,0,0,21726,20718
3.980,1.493,94.527,0,0,0,0,15708264,15708374,0,0,21742,20739
3.509,1.504,94.987,0,0,0,24576,15702319,15702192,0,0,21738,20781
