"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-macsec-aesgcm-e-jumbo-Ethernet-9000-dstat.csv",,,,"Date:","06 Nov 2019 19:15:49 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.302,0.465,95.211,0.022,0,40022.831,115396.191,0,0,0,0,18685.379,1716.355
2.757,2.506,94.737,0,0,0,57344,2196320,2196320,0,0,28502,27553
3.015,2.010,94.975,0,0,0,0,2191040,2191040,0,0,28422,27450
2.267,2.519,95.214,0,0,0,1634304,2206720,2206560,0,0,28940,27772
4.010,1.754,94.236,0,0,0,0,3120384,3120384,0,0,30358,29368
3.750,2.750,93.500,0,0,0,0,4691520,4691918,0,0,33626,32673
2.519,3.275,94.207,0,0,0,28672,4683377,4683250,0,0,33566,32600
3.769,2.513,93.719,0,0,0,0,5845107,5845216,0,0,33294,32316
2.799,2.290,94.911,0,0,0,0,8599552,8599155,0,0,32657,31699
3.535,2.020,94.444,0,0,0,0,8601184,8601728,0,0,32662,31705
3.299,2.030,94.670,0,0,0,0,9344160,9343616,0,0,32052,31062
3.266,2.513,93.970,0.251,0,0,24576,14835744,14835744,0,0,29146,28221
3.526,2.015,94.458,0,0,0,0,14185248,14185248,0,0,27908,26960
3.266,2.513,94.221,0,0,0,0,14405952,14405952,0,0,28326,27367
4.444,2.963,92.593,0,0,0,0,15995576,15997008,0,0,27186,26203
2.513,3.015,94.472,0,0,0,0,17995944,17994512,0,0,26175,25222
2.799,1.781,95.420,0,0,0,24576,17994512,17995944,0,0,26175,25228
3.275,2.015,94.710,0,0,0,0,17663720,17663720,0,0,25711,24749
3.061,0.765,96.173,0,0,0,0,17086886,17085454,0,0,24387,23388
3,2.500,94.500,0,0,0,0,16893822,16895340,0,0,23295,22336
3.242,2.494,94.264,0,0,0,0,16719252,16719252,0,0,23061,22092
3.015,2.010,94.975,0,0,0,24576,16710144,16710254,0,0,23062,22097
3.038,1.266,95.696,0,0,0,0,16739113,16737468,0,0,23092,22104
