"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/iperf3-1573043775-100-macsec-aegis128l-e-frag-dstat.csv",,,,"Date:","06 Nov 2019 17:46:09 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.470,0.490,95.017,0.024,0,52510.969,140050.545,0,0,0,0,22185.946,1982.315
8.148,0.988,90.864,0,0,0,0,1979087,112735523,0,0,17510,416
7,0.500,92.500,0,0,0,0,2120206,120654050,0,0,18643,343
6.983,0.499,92.519,0,0,0,0,2117456,120600964,0,0,18630,340
7.232,0.499,92.269,0,0,0,61440,2120206,120655568,0,0,18656,367
6.549,0.252,93.199,0,0,0,0,2118092,120625076,0,0,18640,345
6.801,0,93.199,0,0,0,0,2120206,120655480,0,0,18633,328
6.983,0.499,92.519,0,0,0,0,2118516,120655656,0,0,18632,339
7.711,0.249,92.040,0,0,0,0,2120312,120655568,0,0,18652,375
7.692,0.496,91.811,0,0,0,0,2120206,120655568,0,0,18627,371
7.018,0,92.982,0,0,0,12288,2118516,120655568,0,0,18623,353
6.733,0.998,92.269,0,0,0,0,1748278,99441321,0,0,15516,672
7.268,0,92.732,0,0,0,0,2120235,120655568,0,0,18643,357
7,0.250,92.750,0,0,0,0,2118516,120655568,0,0,18637,351
6.549,0.252,93.199,0,0,0,0,2120100,120655568,0,0,18635,326
7.481,0,92.519,0,0,0,0,2118516,120655568,0,0,18635,350
6.983,0.499,92.269,0.249,0,0,45056,2121380,120658780,0,0,18668,363
6.750,0.500,92.750,0,0,0,0,2117244,120652356,0,0,18639,336
7.018,0.251,92.732,0,0,0,0,2120088,120655568,0,0,18639,326
7,0.250,92.750,0,0,0,0,2121286,120657174,0,0,18653,347
7.500,0,92.500,0,0,0,5079040,2118516,120655568,0,0,18715,386
4.557,1.772,93.671,0,0,0,0,1746105,99441376,0,0,15508,617
7.940,0.248,91.811,0,0,0,65536,2118410,120655568,0,0,18646,389
7.250,0.250,92.500,0,0,0,0,2120100,120655568,0,0,18650,364
6.767,0.251,92.982,0,0,0,0,2120206,120657174,0,0,18654,350
7.692,0.496,91.811,0,0,0,4096,2118516,120655568,0,0,18646,354
6.983,0.499,92.519,0,0,0,0,2120206,120657174,0,0,18647,341
7.035,0,92.965,0,0,0,0,2118516,120655568,0,0,18631,350
7.232,0.249,92.269,0.249,0,0,12288,2121286,120655568,0,0,18658,356
7.232,0.499,92.269,0,0,0,0,2118516,120655568,0,0,18639,351
7.463,0.249,92.289,0,0,0,0,2120206,120655568,0,0,18642,337
7.196,0.993,91.811,0,0,0,0,1741363,99397960,0,0,15520,670
6.784,0,93.216,0,0,0,0,2118516,120655568,0,0,18636,345
7.018,0.251,92.732,0,0,0,0,2120206,120655568,0,0,18649,349
7.018,0.251,92.732,0,0,0,45056,2118516,120658780,0,0,18635,352
7.035,0,92.965,0,0,0,0,2120206,120653962,0,0,18646,346
7,0.250,92.750,0,0,0,94208,2120206,120655568,0,0,18675,346
7.250,0.250,92.500,0,0,0,0,2118516,120655568,0,0,18636,356
7.232,0.499,92.269,0,0,0,0,2120206,120655568,0,0,18643,341
7,0.250,92.750,0,0,0,0,2118516,120655568,0,0,18634,339
6.549,0,93.199,0.252,0,0,20480,2120100,120657174,0,0,18656,356
7.635,1.232,91.133,0,0,0,0,1747312,99405988,0,0,15532,669
6.549,0.252,93.199,0,0,0,0,2118516,120655480,0,0,18624,329
6.784,0.251,92.965,0,0,0,0,2121286,120655656,0,0,18649,347
7.018,0,92.982,0,0,0,0,2118516,120655568,0,0,18637,354
6.784,0.251,92.965,0,0,0,0,2120100,120655568,0,0,18646,339
7.481,0.249,92.269,0,0,0,45056,2121380,120655568,0,0,18648,357
6.767,0.251,92.982,0,0,0,0,2118516,120655568,0,0,18636,356
6.784,0.251,92.965,0,0,0,0,2120206,120655568,0,0,18655,352
7.463,0.498,92.040,0,0,0,0,2118516,120655568,0,0,18639,355
7.444,0.496,92.060,0,0,0,0,2120100,120655568,0,0,18648,357
5.779,1.005,93.216,0,0,0,217088,1758259,100104388,0,0,15625,623
7.250,0.250,92.250,0.250,0,0,49152,2101930,119990896,0,0,18572,415
7.232,0.249,92.519,0,0,0,0,2120088,120655568,0,0,18635,355
6.784,0.251,92.965,0,0,0,0,2118516,120655568,0,0,18623,328
6.750,0.500,92.750,0,0,0,0,2120100,120655568,0,0,18650,343
7.463,0.498,92.040,0,0,0,0,2118516,120657086,0,0,18645,370
7.463,0.249,92.289,0,0,0,20480,2120206,120655656,0,0,18649,366
7.035,0,92.965,0,0,0,0,2120312,120657174,0,0,18639,330
6.767,0.251,92.982,0,0,0,0,2118516,120655568,0,0,18635,339
7,0.500,92.500,0,0,0,0,2120100,120657174,0,0,18656,351
7.232,0.249,92.519,0,0,0,0,2118516,120655480,0,0,18636,361
6.700,1.489,91.811,0,0,0,0,1743158,99388411,0,0,15514,633
7,0.250,92.750,0,0,0,45056,2120206,120655590,0,0,18667,370
7.268,0,92.732,0,0,0,0,2118092,120628266,0,0,18639,368
7.232,0.249,92.519,0,0,0,0,2120100,120655568,0,0,18643,340
7.018,0.251,92.732,0,0,0,278528,2117986,120625054,0,0,18671,361
7.250,0.250,92.500,0,0,0,0,2120206,120655568,0,0,18659,355
6.549,0,93.451,0,0,0,0,2118516,120655568,0,0,18639,355
7.268,0,92.732,0,0,0,24576,2121262,120655568,0,0,18661,360
7.214,0.498,92.289,0,0,0,0,2121136,120655568,0,0,18651,345
6.767,0.251,92.732,0.251,0,0,0,2118410,120650750,0,0,18651,367
5.764,1.253,92.982,0,0,0,0,1751036,99389928,0,0,15496,641
6.801,0,93.199,0,0,0,0,2118410,120655568,0,0,18639,353
6.767,0.501,92.732,0,0,0,0,2120206,120655568,0,0,18644,337
7.250,0.250,92.500,0,0,0,45056,2120321,120657174,0,0,18656,364
7.463,0.249,92.289,0,0,0,0,2118663,120655568,0,0,18643,367
7.463,0.498,92.040,0,0,0,0,2120206,120655568,0,0,18648,361
6.784,0.251,92.965,0,0,0,0,2117456,120655568,0,0,18632,329
7,0.250,92.750,0,0,0,0,2121346,120655568,0,0,18653,340
7.018,0.251,92.732,0,0,0,0,2120206,120655568,0,0,18654,351
7,0.250,92.500,0.250,0,0,12288,2118516,120657086,0,0,18643,363
7.196,0.993,91.811,0,0,0,0,1750272,99415764,0,0,15518,656
7,0.250,92.750,0,0,0,0,2118410,120653962,0,0,18626,346
7.250,0.250,92.500,0,0,0,0,2120206,120657086,0,0,18654,368
7.035,0,92.965,0,0,0,0,2120206,120655656,0,0,18642,337
7.018,0.251,92.732,0,0,0,0,2118516,120653962,0,0,18631,339
7.481,0.249,92.269,0,0,0,45056,2119994,120657174,0,0,18655,366
7.018,0,92.982,0,0,0,0,2118516,120655568,0,0,18639,355
7.018,0.251,92.732,0,0,0,0,2120206,120655568,0,0,18640,337
7.268,0,92.732,0,0,0,0,2118516,120655568,0,0,18628,341
7.463,0.249,92.289,0,0,0,0,2120100,120655568,0,0,18645,361
5.528,1.508,92.965,0,0,0,0,1744630,99410806,0,0,15501,641
7.481,0.249,92.269,0,0,0,45056,2118516,120655568,0,0,18647,374
6.533,0.251,93.216,0,0,0,0,2120100,120655568,0,0,18637,329
7.463,0.498,92.040,0,0,0,0,2118410,120655568,0,0,18633,348
6.983,0.499,92.519,0,0,0,0,2120088,120655568,0,0,18659,361
7.018,0.251,92.732,0,0,0,4096,2120206,120655568,0,0,18647,347
7.463,0.249,92.040,0.249,0,0,20480,2118516,120655568,0,0,18638,359
7.921,0.248,91.832,0,0,0,0,2120194,120657174,0,0,18650,357
6.784,0.251,92.965,0,0,0,0,2118516,120655568,0,0,18639,353
7.232,0.249,92.519,0,0,0,0,2119994,120655568,0,0,18648,355
6.965,0.995,92.040,0,0,0,294912,1750345,99477235,0,0,15570,664
7,0.250,92.750,0,0,0,0,2112938,120655480,0,0,18638,359
