"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-macsec-aegis128l-e-1500-1500-dstat.csv",,,,"Date:","06 Nov 2019 21:01:49 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.704,0.464,94.813,0.020,0,31239.715,97933.730,0,0,0,0,24171.483,1539.659
0.506,1.013,98.481,0,0,0,0,1132160,1132160,0,0,14518,14205
0.254,1.015,98.731,0,0,0,0,1132160,1132000,0,0,14476,14199
0.505,1.263,98.232,0,0,0,0,1131840,1131840,0,0,14493,14200
0.758,1.010,98.232,0,0,0,1605632,1131840,1132000,0,0,14834,14315
0.506,1.013,98.481,0,0,0,90112,1131680,1131680,0,0,14519,14200
0.756,1.511,97.733,0,0,0,0,1132369,1132192,0,0,14528,14203
0.756,1.259,97.985,0,0,0,0,1131040,1131200,0,0,14486,14185
0.506,1.266,98.228,0,0,0,0,1968211,1968339,0,0,14478,14094
1.253,1.253,97.494,0,0,0,0,2028384,2028384,0,0,14453,14129
0.756,1.511,97.733,0,0,0,24576,2030400,2030400,0,0,14506,14170
0.759,0.759,98.481,0,0,0,0,2026080,2026080,0,0,14432,14128
0.756,1.511,97.733,0,0,0,0,2029248,2028960,0,0,14469,14145
1.005,1.256,97.739,0,0,0,0,2027520,2027520,0,0,14445,14122
1.010,0.758,98.232,0,0,0,0,2029536,2029824,0,0,14454,14141
1.241,2.233,96.278,0.248,0,0,24576,3513664,3513376,0,0,14428,14076
1.003,1.754,97.243,0,0,0,0,3814528,3814528,0,0,14406,14077
0.998,2.244,96.758,0,0,0,0,3815072,3815072,0,0,14371,14065
1.003,1.504,97.494,0,0,0,0,3815072,3815616,0,0,14400,14079
0.998,2.244,96.758,0,0,0,0,3816160,3815616,0,0,14399,14083
1.493,1.990,96.517,0,0,0,12288,3815616,3816160,0,0,14414,14098
0.503,1.759,97.739,0,0,0,0,3814528,3813984,0,0,14380,14078
1.259,1.259,97.481,0,0,0,0,6274207,6275246,0,0,14352,13989
0.761,0.761,98.477,0,0,0,0,7345536,7345536,0,0,14259,13962
0.756,1.511,97.733,0,0,0,0,7340403,7340403,0,0,14244,13973
0.255,1.020,98.724,0,0,0,155648,7344480,7344480,0,0,14268,13968
0.759,1.013,98.228,0,0,0,0,7346592,7346592,0,0,14260,13964
0.254,1.018,98.728,0,0,0,0,7348704,7348704,0,0,14238,13964
0.761,0.761,98.477,0,0,0,0,7345536,7345536,0,0,14269,13969
0.761,1.015,98.223,0,0,0,0,8527688,8528064,0,0,14138,13778
0.756,1.763,97.481,0,0,0,13246464,9724712,9724712,0,0,14001,13670
0.765,0.510,98.724,0,0,0,0,9749056,9749056,0,0,13960,13687
0.254,1.272,98.473,0,0,0,0,9781992,9781992,0,0,13997,13713
0.254,1.269,98.477,0,0,0,0,9770536,9770536,0,0,13977,13685
0.761,1.015,98.223,0,0,0,0,9760512,9760512,0,0,13965,13677
0.510,0.510,98.724,0.255,0,0,2248704,9723280,9721848,0,0,13915,13659
1.266,0.759,97.975,0,0,0,0,9746392,9746392,0,0,13952,13589
1.013,1.013,97.975,0,0,0,0,10255608,10255608,0,0,13854,13547
1.015,0.508,98.477,0,0,0,0,10170600,10170600,0,0,13733,13455
0.763,0.763,98.473,0,0,0,0,10261680,10263198,0,0,13855,13572
1.008,1.511,97.481,0,0,0,24576,10144794,10144794,0,0,13700,13438
1.259,1.008,97.733,0,0,0,0,10120506,10118988,0,0,13686,13397
0.759,1.266,97.975,0,0,0,0,10182744,10182744,0,0,13739,13454
1.259,1.259,97.481,0,0,0,0,10102290,10103808,0,0,13635,13364
