"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/ping-1573043775-orig-e-1500-dstat.csv",,,,"Date:","06 Nov 2019 14:29:54 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.306,0.656,97.992,0.046,0,165725.973,362429.669,0,0,0,0,7820.089,4151.668
0.508,0.761,98.731,0,0,0,1454080,1107288,1107132,0,0,14835,14358
0.754,1.759,97.487,0,0,0,0,1106664,1106820,0,0,14556,14237
0.763,0.254,98.982,0,0,0,0,1106976,1106976,0,0,14635,14256
0.504,1.511,97.985,0,0,0,0,1106820,1106664,0,0,14550,14229
1.010,1.010,97.980,0,0,0,65536,1106631,1106770,0,0,14641,14256
1.008,1.008,97.985,0,0,0,4096,1107366,1107489,0,0,14680,14281
2.244,0.748,97.007,0,0,0,0,1107431,1107288,0,0,14631,14281
0.758,1.515,97.727,0,0,0,0,1970088,1970075,0,0,14571,14141
0.506,1.013,98.481,0,0,0,0,2003620,2003620,0,0,14470,14152
0.509,0.763,98.728,0,0,0,24576,2003336,2003336,0,0,14475,14177
0.506,1.266,98.228,0,0,0,0,2003052,2003052,0,0,14460,14157
0.504,1.511,97.733,0.252,0,0,0,2002484,2002484,0,0,14457,14145
0.505,1.263,98.232,0,0,0,0,2003052,2003052,0,0,14462,14141
0.506,1.266,98.228,0,0,0,0,2002200,2002484,0,0,14457,14139
1.511,1.008,97.481,0,0,0,24576,3550664,3550920,0,0,14477,14100
1.010,1.010,97.980,0,0,0,0,3793500,3793500,0,0,14420,14101
0.763,0.509,98.728,0,0,0,0,3795120,3795120,0,0,14431,14107
0.506,1.013,98.481,0,0,0,0,3795120,3795120,0,0,14425,14098
0.505,1.515,97.980,0,0,0,0,3796200,3795660,0,0,14442,14114
0.509,0.763,98.728,0,0,0,12288,3795660,3795660,0,0,14421,14110
1.263,0.758,97.980,0,0,0,0,3785523,3786046,0,0,14385,14075
1.750,1.500,96.750,0,0,0,135168,6347084,6346667,0,0,14335,13899
1.519,0.759,97.722,0,0,0,0,7238955,7239864,0,0,14180,13840
0.758,1.263,97.980,0,0,0,0,7261956,7261047,0,0,14199,13857
0.761,1.015,98.223,0,0,0,49152,7260904,7261956,0,0,14159,13857
0.508,1.269,98.223,0,0,0,0,7266242,7266242,0,0,14173,13868
1.511,1.008,97.481,0,0,0,4096,7227240,7226188,0,0,14083,13797
0.508,1.015,98.477,0,0,0,0,7267216,7267216,0,0,14128,13852
0.763,1.018,98.219,0,0,0,0,8340216,8340216,0,0,13983,13617
1.015,0.761,98.223,0,0,0,32768,9581880,9583308,0,0,13784,13480
0.761,1.015,98.223,0,0,0,0,9603300,9603300,0,0,13786,13511
0.759,1.266,97.468,0.506,0,0,13672448,9389100,9387672,0,0,13494,13206
0.509,1.018,98.473,0,0,0,0,9601872,9603300,0,0,13756,13478
0.510,0.765,98.724,0,0,0,0,9600444,9600444,0,0,13763,13485
1.013,1.013,97.975,0,0,0,24576,9606156,9604728,0,0,13809,13525
1.013,1.266,97.722,0,0,0,0,9539226,9540740,0,0,13817,13470
0.505,1.768,97.727,0,0,0,0,9978774,9977260,0,0,13542,13246
0.756,1.763,97.481,0,0,0,0,9921242,9922756,0,0,13443,13163
1.010,1.263,97.727,0,0,0,0,9984830,9984830,0,0,13538,13246
0.763,0.763,98.473,0,0,0,24576,9965148,9965148,0,0,13491,13219
0.761,1.015,98.223,0,0,0,0,9962120,9960606,0,0,13479,13196
0.761,1.015,98.223,0,0,0,344064,9956064,9957578,0,0,13550,13225
0.506,1.519,97.975,0,0,0,0,9937896,9937896,0,0,13460,13181
