"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final3/iperf3-1573043775-100-macsec-chachapoly-we-1500-dstat.csv",,,,"Date:","06 Nov 2019 20:26:44 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.975,0.469,94.536,0.020,0,33687.105,103396.735,0,0,0,0,25735.891,1616.869
5.357,1.020,93.622,0,0,0,0,466457,114696307,0,0,4045,409
3.141,0.524,96.335,0,0,0,73728,506786,122454024,0,0,4123,289
0.806,0.269,98.925,0,0,0,0,501168,122452506,0,0,4068,233
0.539,0.270,99.191,0,0,0,0,499154,122454134,0,0,4055,226
0.268,0.268,99.464,0,0,0,0,498070,122452506,0,0,4076,220
0,0.267,99.733,0,0,0,102400,510178,122454024,0,0,4105,225
0.529,0.529,98.942,0,0,0,0,510496,122454024,0,0,4061,223
0,0,100,0,0,0,12288,511132,122454024,0,0,4069,226
0.531,0.265,99.204,0,0,0,0,510814,122454024,0,0,4051,227
0,0.266,99.734,0,0,0,0,508821,122454024,0,0,4049,210
3.856,1.542,94.602,0,0,0,0,406533,100360264,0,0,3546,703
0.268,0.536,99.196,0,0,0,0,500744,122450988,0,0,4072,235
0,0,100,0,0,0,0,511344,122454024,0,0,4063,222
2.344,0.260,97.396,0,0,0,45056,509224,122455542,0,0,4152,270
2.850,0.259,96.891,0,0,0,0,505266,122450988,0,0,4184,266
2.591,0,97.150,0.259,0,0,311296,508800,122454024,0,0,4307,294
3.351,0.258,96.392,0,0,0,0,508800,122454024,0,0,4178,278
2.842,0.258,96.899,0,0,0,0,509118,122452506,0,0,4146,266
3.608,0,96.392,0,0,0,0,509754,122455542,0,0,4170,290
2.338,0.519,97.143,0,0,0,32768,508694,122454024,0,0,4152,264
2.828,1.028,96.144,0,0,0,4083712,397542,100316613,0,0,3610,689
3.351,0.258,96.392,0,0,0,0,501486,122450988,0,0,4190,267
2.842,0.258,96.899,0,0,0,0,500850,122454024,0,0,4172,277
1.837,0,98.163,0,0,0,0,503182,122454024,0,0,4141,244
3.342,0.514,96.144,0,0,0,0,500072,122454024,0,0,4159,281
3.351,0,96.649,0,0,0,57344,495974,122454024,0,0,4248,294
3.109,0,96.891,0,0,0,0,502440,122454024,0,0,4219,278
2.078,0.519,97.403,0,0,0,0,502016,122454024,0,0,4140,248
3.109,0,96.891,0,0,0,0,502970,122454024,0,0,4152,278
2.338,0.260,97.403,0,0,0,0,502228,122454024,0,0,4132,254
1.558,1.558,96.883,0,0,0,0,402664,100384924,0,0,3551,677
0,0.267,99.733,0,0,0,73728,490250,122454024,0,0,4064,219
0.266,0.266,99.468,0,0,0,0,498942,122454024,0,0,4076,228
0,0.267,99.733,0,0,0,0,496610,122454024,0,0,4046,201
0.266,0,99.734,0,0,0,0,492876,122454024,0,0,4064,217
0,0.532,99.468,0,0,0,0,497458,122454024,0,0,4074,219
0.794,0,98.942,0.265,0,0,20480,496398,122454024,0,0,4090,248
0.529,0.529,98.942,0,0,0,0,498942,122454024,0,0,4059,216
0,0,100,0,0,0,0,500214,122452506,0,0,4061,215
