"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/ping-1571844895-macsec-aesgcm-e-1500-dstat.csv",,,,"Date:","23 Oct 2019 21:20:06 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.037,8.027,87.623,0.313,0,14312.629,42028.558,0,0,0,0,5036.435,9175.030
1.028,2.828,95.373,0.771,0,0,81920,119291,119135,0,0,3202,4662
2.030,4.315,93.655,0,0,0,0,110866,111018,0,0,2391,3722
2.813,2.813,94.373,0,0,0,0,108420,108526,0,0,2357,4151
1.039,2.857,96.104,0,0,0,0,108108,108444,0,0,2327,4165
2.057,3.085,94.859,0,0,0,0,108186,108186,0,0,2346,4268
2.057,2.571,76.350,19.023,0,0,229376,100152,100152,0,0,2279,3875
2.332,2.073,77.461,18.135,0,0,0,108264,108264,0,0,2318,4065
1.042,2.604,77.865,18.490,0,0,90112,108420,108420,0,0,2353,4118
2.046,3.325,76.471,18.159,0,0,499712,108264,108108,0,0,2333,4158
2.591,1.554,82.124,13.731,0,0,16384,108264,108420,0,0,2346,4139
1.039,2.857,95.065,1.039,0,0,90112,105456,105456,0,0,2414,4142
0.269,0.269,99.462,0,0,0,0,109044,109044,0,0,2283,3648
1.567,2.089,96.345,0,0,0,0,108420,108420,0,0,2279,4270
1.053,1.842,97.105,0,0,0,0,108576,108420,0,0,2299,4255
1.546,3.093,95.361,0,0,0,0,108576,108732,0,0,2297,4161
1.579,1.579,96.579,0.263,0,0,876544,108108,108371,0,0,2315,4105
2.326,2.326,95.349,0,0,0,0,108839,108420,0,0,2288,4289
2.094,1.309,96.597,0,0,0,90112,108264,108420,0,0,2321,4267
1.036,3.368,95.596,0,0,0,0,108420,108420,0,0,2277,4093
1.799,3.342,94.859,0,0,0,0,109668,110051,0,0,2670,4333
1.527,5.089,93.130,0.254,0,0,40960,110136,110136,0,0,3048,4381
1.527,4.835,93.639,0,0,0,0,111384,111228,0,0,3074,4407
1.795,3.590,94.615,0,0,0,0,111384,111384,0,0,3052,4403
1.036,3.627,95.337,0,0,0,0,111228,111228,0,0,3072,4407
0.517,4.393,95.090,0,0,0,0,111228,111384,0,0,3054,4402
0.257,4.884,94.602,0.257,0,0,24576,110136,109980,0,0,2886,4214
0,1.070,98.930,0,0,0,0,109349,109122,0,0,2270,3614
1.546,3.351,95.103,0,0,0,0,109044,108888,0,0,2424,3969
0.517,4.393,95.090,0,0,0,0,111384,111540,0,0,3063,4400
0.514,4.627,94.859,0,0,0,0,111228,111228,0,0,3085,4408
1.790,4.092,93.862,0.256,0,0,24576,110448,110448,0,0,3063,4394
1.020,5.102,93.878,0,0,0,1318912,111384,111384,0,0,3090,4437
2.067,2.842,95.090,0,0,0,0,111618,111618,0,0,3078,4433
1.790,3.836,94.373,0,0,0,0,111540,111540,0,0,3071,4419
1.039,3.377,95.584,0,0,0,0,111696,111540,0,0,3085,4418
1.023,4.348,94.118,0.512,0,0,40960,110916,111072,0,0,3068,4400
1.282,4.359,94.359,0,0,0,0,111540,111540,0,0,3083,4417
2.326,2.326,95.349,0,0,0,0,111540,111540,0,0,3072,4419
1.777,4.569,93.655,0,0,0,0,111540,111540,0,0,3079,4421
1.804,3.351,94.845,0,0,0,0,111696,111540,0,0,3073,4420
0.266,1.330,98.138,0.266,0,0,24576,109044,109200,0,0,2535,3868
0.269,0.538,99.194,0,0,0,0,108888,108888,0,0,2286,3768
1.804,3.093,95.103,0,0,0,0,110136,110136,0,0,2774,4376
1.026,4.359,94.615,0,0,0,0,111696,111696,0,0,3082,4415
2.057,3.342,94.602,0,0,0,0,111696,111696,0,0,3085,4425
0,1.333,98.400,0.267,0,0,24576,109356,109200,0,0,2525,3868
1.050,2.100,96.850,0,0,0,1327104,109980,110555,0,0,2649,4007
1.546,3.351,95.103,0,0,0,0,111696,111696,0,0,3073,4418
1.809,2.842,95.349,0,0,0,0,110058,109902,0,0,2587,3910
1.323,0.794,97.884,0,0,0,0,109463,109044,0,0,2274,3628
1.823,2.083,95.833,0.260,0,0,40960,107640,107796,0,0,2301,4132
2.314,2.571,95.116,0,0,0,0,108576,108576,0,0,2298,3983
2.302,3.325,94.373,0,0,0,0,108420,108264,0,0,2317,4158
1.289,3.351,95.361,0,0,0,0,108108,108264,0,0,2284,4205
2.308,3.077,94.615,0,0,0,0,108420,108264,0,0,2328,4158
2.046,3.325,94.373,0.256,0,0,24576,107796,107952,0,0,2297,3980
0.792,1.847,97.361,0,0,0,0,108732,108576,0,0,2311,4004
1.809,2.584,95.607,0,0,0,0,108420,108576,0,0,2294,4070
1.558,2.597,95.844,0,0,0,0,108420,108420,0,0,2291,4085
1.031,3.866,95.103,0,0,0,0,111384,111384,0,0,3045,4409
1.546,3.351,94.845,0.258,0,0,24576,111228,111072,0,0,3056,4416
1.546,3.351,95.103,0,0,0,0,111540,111540,0,0,3074,4415
1.058,1.323,97.619,0,0,0,0,110292,110292,0,0,2661,4004
0.787,2.100,97.113,0,0,0,0,108732,108732,0,0,2304,3808
1.042,2.865,96.094,0,0,0,0,108264,108420,0,0,2292,4166
1.047,2.094,96.597,0.262,0,0,24576,107952,107952,0,0,2306,4104
1.319,1.319,97.361,0,0,0,1744896,108966,108810,0,0,2355,3931
2.857,1.299,95.844,0,0,0,0,109044,109044,0,0,2311,3689
0.528,1.847,97.625,0,0,0,0,108576,108732,0,0,2272,4126
2.089,1.305,96.606,0,0,0,0,108732,108732,0,0,2294,4056
2.835,2.062,94.845,0.258,0,0,49152,107172,107172,0,0,2279,4206
4.145,3.886,91.969,0,0,0,0,157708,157552,0,0,2774,3827
1.036,3.368,95.596,0,0,0,0,194824,195108,0,0,2967,4238
2.078,2.338,95.584,0,0,0,0,195392,195108,0,0,2978,4257
0.522,3.133,96.345,0,0,0,0,195108,195392,0,0,2955,4237
