"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/iperf3-1578411774-1-macsec-morus640-e-frag-dstat.csv",,,,"Date:","07 Jan 2020 15:48:35 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.687,2.281,95.936,0.096,0,225478.615,17166.089,0,0,0,0,1011.574,1960.685
1.302,21.875,76.823,0,0,0,0,168914,21740008,0,0,4303,232
2.597,23.377,73.766,0.260,0,0,172032,190230,26898178,0,0,5513,247
1.305,24.804,73.890,0,0,0,0,184416,27116466,0,0,5750,235
2.089,24.021,73.890,0,0,0,8192,188194,27012490,0,0,5714,285
1.309,24.869,73.822,0,0,0,0,186966,27142782,0,0,5746,222
0.521,25.521,73.958,0,0,0,0,189822,27011637,0,0,5637,218
2.611,23.499,73.890,0,0,0,0,189720,27009294,0,0,5610,236
1.044,25.065,73.890,0,0,0,49152,187476,26979676,0,0,5680,240
1.558,24.675,73.766,0,0,0,40960,191046,26893384,0,0,5421,240
0.522,25.587,73.890,0,0,0,0,190128,26993314,0,0,5568,212
