"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/iperf3-1578411774-1-macsec-aes-gcm-we-jumbo-MACsec-Ethernet-dstat.csv",,,,"Date:","07 Jan 2020 15:52:09 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.041,2.891,94.979,0.088,0,197120.976,19188.847,0,0,0,0,1257.917,2674.710
7.576,16.162,76.263,0,0,0,0,497471,24754097,0,0,7860,25804
9.500,16,74.500,0,0,0,0,587458,28097634,0,0,9637,30493
10.973,14.713,74.314,0,0,0,0,586976,27856416,0,0,9715,30640
10.500,14.500,75,0,0,0,0,691934,27150736,0,0,8899,31415
8.479,16.708,74.564,0.249,0,0,122880,677526,27317398,0,0,8876,30929
10.276,14.787,74.937,0,0,0,0,630094,27079158,0,0,9555,31669
7.305,17.632,75.063,0,0,0,0,612232,27135740,0,0,9733,31035
8.354,15.190,76.456,0,0,0,0,742222,26376350,0,0,8108,32028
6.716,17.910,75.373,0,0,0,0,755600,25849244,0,0,8119,31689
7.018,17.544,75.439,0,0,0,0,670798,26823050,0,0,8603,31583
