"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/ping-1578412664-orig-jumbo-9000-dstat.csv",,,,"Date:","07 Jan 2020 17:59:08 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
3.143,5.533,91.282,0.042,0,39040.888,35239.191,0,0,0,0,4472.452,8451.832
1.515,3.030,95.455,0,0,0,0,120840,120840,0,0,2546,4873
1.279,4.348,94.373,0,0,0,0,110150,110048,0,0,2317,4438
2.062,2.835,95.103,0,0,0,0,110200,110302,0,0,2330,4459
1.015,5.838,92.893,0.254,0,0,548864,109440,109440,0,0,2431,4539
1.558,1.818,96.104,0.519,0,0,147456,105714,105714,0,0,1528,3589
0.517,3.618,95.866,0,0,0,0,106248,106248,0,0,1528,3582
0.515,3.608,95.876,0,0,0,0,106248,106248,0,0,1532,3576
0.528,1.583,97.889,0,0,0,0,106096,106096,0,0,1519,3583
0.526,1.579,97.895,0,0,0,0,106248,106248,0,0,1515,3571
0.787,1.837,97.375,0,0,0,24576,106096,106096,0,0,1525,3593
0,0.269,99.731,0,0,0,0,106400,106400,0,0,1503,3578
0,0.268,99.732,0,0,0,0,106400,106400,0,0,1510,3584
0,0.268,99.732,0,0,0,0,106400,106400,0,0,1504,3583
0,0.269,99.731,0,0,0,0,106552,106400,0,0,1517,3586
0.267,0.267,99.198,0.267,0,0,24576,106096,106248,0,0,1519,3597
1.028,3.342,95.630,0,0,0,0,106400,106400,0,0,1530,3586
0,0.269,99.731,0,0,0,0,106400,106248,0,0,1507,3570
0.525,1.837,97.638,0,0,0,0,106350,106400,0,0,1513,3585
1.985,6.203,91.811,0,0,0,0,106704,106806,0,0,2063,4105
0.265,1.592,98.143,0,0,0,24576,106096,106096,0,0,1520,3589
0.779,2.597,96.623,0,0,0,0,106248,106248,0,0,1526,3582
0,0.269,99.731,0,0,0,0,106322,106322,0,0,1506,3584
0.526,1.579,97.895,0,0,0,0,106400,106248,0,0,1522,3579
0.263,1.842,97.895,0,0,0,0,106096,106248,0,0,1526,3582
0.267,0.800,98.667,0.267,0,0,24576,106096,105944,0,0,1521,3587
0,0.268,99.732,0,0,0,0,106248,106400,0,0,1509,3585
0.261,2.611,97.128,0,0,0,0,106400,106400,0,0,1523,3581
0.787,1.837,97.375,0,0,0,0,106248,106248,0,0,1519,3587
0,0.268,99.732,0,0,0,0,106322,106322,0,0,1518,3582
0.535,0.267,99.198,0,0,0,24576,106248,106248,0,0,1522,3595
0,0.269,99.731,0,0,0,0,106248,106248,0,0,1511,3579
0.524,2.094,97.382,0,0,0,0,106400,106400,0,0,1528,3581
2.067,2.067,95.866,0,0,0,0,106248,106248,0,0,1528,3595
0.533,0.533,98.667,0.267,0,0,2572288,105640,105488,0,0,1536,3596
1.804,2.320,95.619,0.258,0,0,40960,105944,106096,0,0,1529,3592
0,0.536,99.464,0,0,0,0,106248,106248,0,0,1518,3579
1.299,2.078,96.623,0,0,0,0,106248,106248,0,0,1531,3583
0.267,0.535,99.198,0,0,0,0,106400,106400,0,0,1515,3578
0.267,0.535,99.198,0,0,0,131072,106248,106248,0,0,1590,3662
0.268,0.268,99.464,0,0,0,24576,106096,106096,0,0,1517,3594
0.775,3.101,96.124,0,0,0,0,106248,106248,0,0,1529,3579
0,0.268,99.732,0,0,0,0,106248,106248,0,0,1504,3577
0.785,2.094,97.120,0,0,0,0,106400,106400,0,0,1526,3588
0.531,0.796,98.674,0,0,0,0,106322,106322,0,0,1527,3594
0.264,1.583,97.889,0.264,0,0,24576,106248,106096,0,0,1524,3592
0,0.269,99.731,0,0,0,0,106248,106400,0,0,1509,3581
0,0.268,99.732,0,0,0,0,106400,106400,0,0,1506,3583
0,0.269,99.731,0,0,0,0,106400,106400,0,0,1516,3582
0,0.268,99.732,0,0,0,0,106400,106400,0,0,1529,3598
0.265,1.326,98.408,0,0,0,24576,106248,106248,0,0,1526,3599
1.319,0.792,97.889,0,0,0,0,106400,106502,0,0,1524,3594
0,1.064,98.936,0,0,0,0,106502,106400,0,0,1519,3582
1.020,4.337,94.643,0,0,0,0,106400,106400,0,0,1536,3591
2.525,3.535,93.939,0,0,0,0,106400,106400,0,0,1545,3598
1.966,6.880,90.909,0.246,0,0,24576,106096,106096,0,0,1551,3596
0,0.268,99.732,0,0,0,0,106400,106400,0,0,1510,3578
0,0.268,99.732,0,0,0,0,106400,106400,0,0,1504,3580
0,0.269,99.731,0,0,0,0,106552,106400,0,0,1515,3583
0,0.268,99.732,0,0,0,0,106248,106400,0,0,1511,3582
0.529,1.058,98.148,0.265,0,0,24576,106248,106248,0,0,1529,3593
0,0.269,99.731,0,0,0,0,106248,106248,0,0,1504,3568
0.522,2.350,97.128,0,0,0,0,106400,106400,0,0,1521,3586
0.779,2.857,96.364,0,0,0,0,106400,106400,0,0,1532,3634
2.010,5.276,92.714,0,0,0,2588672,108528,108528,0,0,1613,3708
1.036,2.850,95.855,0.259,0,0,40960,107082,107082,0,0,1549,3626
1.031,3.608,95.361,0,0,0,0,107160,107008,0,0,2013,4073
2.041,3.827,94.133,0,0,0,0,107312,107464,0,0,2269,4336
2.228,5.941,91.832,0,0,0,0,106856,106856,0,0,1951,3999
0.513,4.359,95.128,0,0,0,0,106400,106400,0,0,1533,3584
1.795,2.821,95.128,0.256,0,0,24576,106248,106248,0,0,1532,3603
0.265,1.326,98.408,0,0,0,0,106400,106400,0,0,1518,3582
1.028,3.599,95.373,0,0,0,0,175400,175248,0,0,1594,3530
2.308,2.564,95.128,0,0,0,0,190120,190120,0,0,1492,3513
1.781,3.817,94.402,0,0,0,16384,190474,190754,0,0,1507,3511
0.512,4.348,94.885,0.256,0,0,49152,190400,190400,0,0,1512,3501
1.276,4.082,94.643,0,0,0,0,190960,190960,0,0,1504,3501
1.777,4.061,94.162,0,0,0,0,190680,190680,0,0,1509,3497
1.523,4.315,94.162,0,0,0,0,190680,190680,0,0,1499,3493
1.276,4.082,94.643,0,0,0,0,190120,189840,0,0,1506,3474
1.276,4.082,94.643,0,0,0,24576,189280,189560,0,0,1505,3488
1.519,4.557,93.924,0,0,0,0,190400,190400,0,0,1703,3689
2.296,3.061,94.643,0,0,0,0,190400,190400,0,0,1506,3489
1.272,4.326,94.402,0,0,0,0,190400,190400,0,0,1502,3494
2.041,3.316,94.643,0,0,0,0,190680,190680,0,0,1505,3497
1.781,3.817,94.148,0.254,0,0,24576,190400,190400,0,0,1515,3509
1.527,4.326,94.148,0,0,0,0,191520,191240,0,0,1863,3860
1.279,4.092,94.629,0,0,0,0,191594,191874,0,0,1899,3902
1.269,4.315,94.416,0,0,0,0,190960,190960,0,0,1480,3485
1.527,4.071,94.402,0,0,0,0,190680,190680,0,0,1484,3481
2.278,3.797,93.671,0.253,0,0,24576,190400,190120,0,0,1486,3491
1.272,4.326,94.402,0,0,0,0,190400,190680,0,0,1481,3478
2.046,3.069,94.885,0,0,0,0,190680,190680,0,0,1481,3484
2.771,3.778,93.451,0,0,0,0,190680,190400,0,0,1487,3497
1.523,4.569,93.909,0,0,0,2547712,188720,189000,0,0,1500,3468
1.523,4.315,93.909,0.254,0,0,40960,189840,189840,0,0,1490,3484
1.527,4.071,94.402,0,0,0,0,190400,190400,0,0,1484,3488
2.284,3.553,94.162,0,0,0,0,190680,190680,0,0,1485,3492
1.266,4.810,93.924,0,0,0,0,190680,190680,0,0,1483,3487
1.272,4.326,94.402,0,0,0,40960,190680,190680,0,0,1504,3507
1.276,4.082,94.643,0,0,0,24576,190120,190120,0,0,1487,3488
1.020,4.337,94.643,0,0,0,0,190960,190960,0,0,1491,3492
