"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/iperf3-1571844895-100-macsec-morus640-e-1500-dstat.csv",,,,"Date:","24 Oct 2019 05:31:10 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
3.909,9.416,86.443,0.233,0,7069.329,39854.500,0,0,0,0,4605.179,8015.132
1.786,19.898,78.316,0,0,0,0,116790,14147322,0,0,2906,180
2.250,23,74.750,0,0,0,0,119646,15588556,0,0,3169,153
1.750,23.500,74.750,0,0,0,0,120156,15535322,0,0,3168,129
2.250,23,74.750,0,0,0,0,119544,15571658,0,0,3195,144
3.242,21.945,74.813,0,0,0,139264,117708,15558276,0,0,3137,170
2.250,23,74.750,0,0,0,16384,117402,15541378,0,0,3167,151
1.750,23.500,74.750,0,0,0,0,120870,15565602,0,0,3211,149
2.750,22.500,74.750,0,0,0,0,120258,15500744,0,0,3229,141
3.250,22,74.750,0,0,0,0,116688,15593237,0,0,3149,145
2.244,22.943,74.813,0,0,0,0,120054,15541378,0,0,3194,140
3.675,12.073,83.727,0.525,0,0,49152,77228,9519774,0,0,2297,334
3.491,21.696,74.813,0,0,0,0,113016,15648628,0,0,3054,148
3,22.250,74.750,0,0,0,0,116994,15667040,0,0,3085,147
1.500,23.750,74.750,0,0,0,0,115566,15677394,0,0,3075,127
1.750,23.500,74.750,0,0,0,0,116076,15664012,0,0,3075,138
2.750,22.500,74.500,0.250,0,0,974848,114954,15635002,0,0,3085,191
2.750,22.500,74.750,0,0,0,0,114750,15645844,0,0,3074,150
3,22.250,74.750,0,0,0,0,113322,15698590,0,0,3046,135
2.020,23.485,74.495,0,0,0,0,109548,16304728,0,0,3309,153
1.272,24.173,74.555,0,0,0,0,106794,16676684,0,0,3494,144
3.675,12.861,82.940,0.525,0,0,122880,76408,9831043,0,0,2550,410
1.772,23.797,74.430,0,0,0,0,125052,16416520,0,0,3419,154
1.266,24.304,74.430,0,0,0,0,123828,16445286,0,0,3498,170
2.538,23.096,74.365,0,0,0,0,126072,16410464,0,0,3468,167
1.519,24.051,74.430,0,0,0,0,122298,16461940,0,0,3532,163
2.278,23.291,73.924,0.506,0,0,81920,123420,16430146,0,0,3487,201
2.030,23.604,74.365,0,0,0,0,122502,16448314,0,0,3482,202
2.273,23.485,74.242,0,0,0,0,122910,16442258,0,0,3434,161
1.269,24.365,74.365,0,0,0,0,123522,16448314,0,0,3496,165
2.538,23.096,74.365,0,0,0,0,123828,16469510,0,0,3548,160
3.069,17.391,79.284,0.256,0,0,24576,89974,11050745,0,0,2831,311
2.284,22.843,74.873,0,0,0,57344,129234,16280992,0,0,3359,173
1.523,24.112,74.365,0,0,0,16384,124746,16411978,0,0,3493,158
2.025,23.544,74.430,0,0,0,0,124542,16445286,0,0,3539,167
2.284,23.350,74.365,0,0,0,0,126378,16404652,0,0,3496,173
3.544,22.025,73.924,0.506,0,0,106496,123318,16408950,0,0,3447,207
2.538,23.096,74.365,0,0,0,0,124236,16413492,0,0,3461,164
2.785,22.785,74.430,0,0,0,0,125868,16406166,0,0,3450,199
2.538,23.096,74.365,0,0,0,0,124950,16407436,0,0,3451,172
1.519,24.051,74.430,0,0,0,0,124134,16349904,0,0,3446,167
1.746,21.446,76.309,0.499,0,0,24576,75980,14337821,0,0,2796,155
3.117,11.948,84.935,0,0,0,0,57854,7613981,0,0,2115,298
1.519,23.797,74.684,0,0,0,0,121686,16292616,0,0,3501,138
2.806,22.449,74.745,0,0,0,0,122502,16316840,0,0,3487,159
3.158,16.053,80.789,0,0,0,0,77622,13995772,0,0,2788,160
2.296,23.724,73.724,0.255,0,0,81920,92412,17026174,0,0,3532,192
1.781,23.919,74.300,0,0,0,0,100674,16541938,0,0,3932,163
0.509,25.191,74.300,0,0,0,0,100470,16578274,0,0,3895,167
1.786,23.724,74.490,0,0,0,0,99246,16534368,0,0,3916,162
1.781,23.919,74.300,0,0,0,0,100674,16585844,0,0,3935,163
2.792,23.096,73.858,0.254,0,0,24576,99756,16542182,0,0,3853,203
5.080,10.963,83.957,0,0,0,0,68228,9349927,0,0,2485,365
2.545,22.646,74.809,0,0,0,0,103836,16485576,0,0,3228,156
1.777,23.858,74.365,0,0,0,0,107406,16489192,0,0,3300,171
1.523,24.112,74.365,0,0,0,0,106998,16541938,0,0,3341,155
2.036,23.664,73.791,0.509,0,0,81920,106488,16530070,0,0,3382,180
3.250,22.250,74.500,0,0,0,81920,110160,15704646,0,0,3134,252
2,23.250,74.750,0,0,0,0,110976,15670068,0,0,3032,126
2.993,22.195,74.813,0,0,0,0,110160,15689750,0,0,3037,151
3,22.250,74.750,0,0,0,0,112200,15659226,0,0,3021,141
2.750,22.500,74.250,0.500,0,0,24576,111690,15600843,0,0,3037,170
4.615,14.103,81.282,0,0,0,8192,82122,10301997,0,0,2477,308
1.813,20.466,77.720,0,0,0,0,101796,15448336,0,0,3026,171
2.030,23.604,74.365,0,0,0,0,110339,16460426,0,0,3224,172
1.515,23.990,74.495,0,0,0,0,112302,16415006,0,0,3142,146
2.020,23.737,73.737,0.505,0,0,81920,110874,16445286,0,0,3228,170
1.070,14.171,84.759,0,0,0,0,57936,12942904,0,0,2348,154
1.676,1.676,96.648,0,0,0,0,13668,10068100,0,0,1621,122
1.061,19.363,79.576,0,0,0,0,15300,14976940,0,0,2015,146
0.258,25.773,73.969,0,0,0,0,18156,17957420,0,0,2238,134
0.777,25.648,73.316,0.259,0,0,24576,40800,18043110,0,0,2368,172
1.028,22.879,76.093,0,0,0,65536,55766,15750546,0,0,2491,229
3.599,18.509,77.892,0,0,0,0,108548,12830870,0,0,2930,251
2.030,23.604,74.365,0,0,0,0,123114,16300569,0,0,3445,158
1.266,24.304,74.430,0,0,0,0,121380,16354446,0,0,3432,155
1.777,23.858,74.112,0.254,0,0,90112,122706,16335008,0,0,3423,179
1.772,24.051,74.177,0,0,0,0,119238,16338036,0,0,3445,169
