"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/ping-1571844895-orig-jumbo-9000-dstat.csv",,,,"Date:","23 Oct 2019 19:36:11 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.915,5.480,91.219,0.386,0,22268.411,44408.014,0,0,0,0,4305.050,5870.361
2.865,4.427,92.708,0,0,0,0,98874,99378,0,0,2360,3509
2.525,4.040,93.434,0,0,0,0,108376,108791,0,0,2384,3903
2.025,4.810,93.165,0,0,0,0,107312,107488,0,0,2396,4368
2.513,4.523,91.709,1.256,0,0,90112,105944,105792,0,0,2345,3767
0.533,0.800,98.667,0,0,0,0,105944,106096,0,0,2331,4063
0.533,0.800,98.667,0,0,0,434176,106018,106018,0,0,2331,4075
1.055,1.319,97.625,0,0,0,73728,106096,106096,0,0,2334,4103
0.533,0.800,98.667,0,0,0,0,106096,106096,0,0,2269,4008
3.316,2.551,93.622,0.510,0,0,73728,105032,105032,0,0,2317,3839
4.589,6.039,89.372,0,0,0,0,106400,106400,0,0,2347,3759
1.813,2.332,95.855,0,0,0,0,106663,106248,0,0,2315,3996
5.340,4.612,90.049,0,0,0,0,106400,106400,0,0,2343,3715
6.619,5.910,87.470,0,0,0,0,106552,106400,0,0,2369,3658
3.589,7.656,88.038,0.718,0,0,24576,105488,105640,0,0,2344,3641
6.024,4.819,89.157,0,0,0,0,106248,106248,0,0,2343,3783
2.158,9.113,88.729,0,0,0,892928,106400,106400,0,0,2377,3696
4,8.941,87.059,0,0,0,0,106552,106552,0,0,2376,3631
3.382,7.246,89.372,0,0,0,0,106552,106552,0,0,2347,3658
1.266,5.063,93.165,0.506,0,0,40960,105792,106207,0,0,2328,3973
1.550,2.842,95.607,0,0,0,0,106248,106248,0,0,2304,3992
3.448,5.172,91.379,0,0,0,0,106552,106552,0,0,2343,3777
4.327,6.731,88.942,0,0,0,0,106400,106400,0,0,2359,3869
6.118,6.824,87.059,0,0,0,0,106248,106248,0,0,2372,3896
1.823,1.823,95.833,0.521,0,0,24576,105640,105640,0,0,2315,3989
4.067,7.416,88.517,0,0,0,0,106248,106248,0,0,2350,3793
2.481,5.707,91.811,0,0,0,0,106400,106400,0,0,2344,3870
2.296,3.316,94.388,0,0,0,0,106400,106400,0,0,2307,3806
4.136,5.839,90.024,0,0,0,0,106552,106552,0,0,2346,3643
2.892,7.952,88.916,0.241,0,0,24576,106552,106400,0,0,2349,3644
4.167,5.147,90.686,0,0,0,0,106400,106400,0,0,2366,3654
3.390,7.022,89.588,0,0,0,1310720,106400,106552,0,0,2367,3669
0.515,3.866,95.619,0,0,0,0,106552,106552,0,0,2327,3794
1.777,4.315,93.909,0,0,0,0,106400,106400,0,0,2315,3832
0.533,0.800,98.133,0.533,0,0,40960,105640,105488,0,0,2289,4030
3.912,5.623,90.465,0,0,0,0,106096,106248,0,0,2330,3918
4.902,4.412,90.686,0,0,0,434176,106248,106248,0,0,2359,3747
4.976,7.346,87.678,0,0,0,0,106248,106248,0,0,2353,3732
1.754,5.514,92.732,0,0,0,0,106700,106548,0,0,2347,3889
1.790,3.581,94.373,0.256,0,0,40960,105792,105944,0,0,2312,3909
2.736,5.224,92.040,0,0,0,0,106552,106552,0,0,2329,3820
1.535,3.836,94.629,0,0,0,0,106400,106400,0,0,2303,3951
2.036,3.817,94.148,0,0,0,0,106552,106552,0,0,2317,3916
2.771,4.030,93.199,0,0,0,0,106967,106552,0,0,2307,3914
2.273,4.040,93.182,0.505,0,0,24576,105944,105944,0,0,2327,3796
3.030,3.788,93.182,0,0,0,0,106248,106631,0,0,2313,3992
4.146,5.610,90.244,0,0,0,0,106400,106400,0,0,2339,3842
1.961,7.108,90.931,0,0,0,0,106400,106400,0,0,2342,3841
0.529,1.587,97.884,0,0,0,0,106400,106248,0,0,2294,3991
1.504,5.764,92.231,0.501,0,0,24576,105640,105640,0,0,2315,4032
2.463,6.158,91.379,0,0,0,0,106631,106400,0,0,2335,3876
1.026,4.359,94.359,0.256,0,0,1327104,107768,107616,0,0,3051,4220
0.775,3.876,95.349,0,0,0,0,108984,109551,0,0,3065,4424
0.777,3.627,95.596,0,0,0,0,108984,108984,0,0,3087,4436
4.167,5.392,90.196,0.245,0,0,40960,107160,107160,0,0,2794,4103
2.948,6.143,90.909,0,0,0,0,106704,106704,0,0,2351,3642
6.061,7.692,86.247,0,0,0,0,106704,106552,0,0,2366,3631
2.469,5.926,91.605,0,0,0,0,106552,106552,0,0,2335,3808
5.405,3.686,90.909,0,0,0,0,106400,106552,0,0,2324,3720
0.538,0,98.925,0.538,0,0,24576,105640,105488,0,0,2295,4007
3.759,3.258,92.982,0,0,0,0,106096,106248,0,0,2308,3985
1.587,0.529,97.884,0,0,0,0,106096,106096,0,0,2276,4008
2.806,2.806,94.388,0,0,0,0,106400,106400,0,0,2290,3880
9.447,5.069,85.484,0,0,0,0,106248,106248,0,0,2371,3742
6.311,3.883,89.320,0.485,0,0,24576,105792,105792,0,0,2324,3642
3.283,3.030,93.687,0,0,0,0,106400,106400,0,0,2315,3628
3.553,2.538,93.909,0,0,0,1318912,106248,106248,0,0,2314,3880
1.554,2.591,95.855,0,0,0,0,106248,106096,0,0,2297,3890
5.185,3.210,91.605,0,0,0,0,106096,106248,0,0,2314,3969
3.465,4.950,91.089,0.495,0,0,49152,105488,105488,0,0,2330,3829
3.750,3.750,92.500,0,0,0,0,106400,106400,0,0,2305,3760
5.301,5.301,89.398,0,0,0,0,106322,106322,0,0,2364,3764
3.368,4.663,91.969,0,0,0,0,118664,118792,0,0,2478,3828
