"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/ping-1571844895-macsec-aes-gcm-we-jumbo-Ethernet-9000-dstat.csv",,,,"Date:","24 Oct 2019 02:27:35 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
3.901,8.468,87.374,0.257,0,9238.201,39824.235,0,0,0,0,4544.999,8408.550
1.550,2.067,96.382,0,0,0,0,121786,122299,0,0,3316,4850
1.828,2.089,96.084,0,0,0,0,115043,115443,0,0,3197,4577
2.078,2.338,95.584,0,0,0,0,114504,114504,0,0,3088,4463
3.275,4.030,92.695,0,0,0,40960,111696,111876,0,0,2456,4388
3.218,5.446,91.089,0.248,0,0,122880,110682,110682,0,0,2397,4213
3.474,4.715,91.811,0,0,0,0,109824,110207,0,0,2409,4077
2.519,4.282,93.199,0,0,0,0,109824,109824,0,0,2366,4073
5.610,4.390,90,0,0,0,0,109824,109824,0,0,2390,4138
1.790,3.581,94.629,0,0,0,0,112476,112476,0,0,3061,4335
2.821,2.821,94.359,0,0,0,24576,112320,112320,0,0,3092,4462
3.359,1.292,95.349,0,0,0,0,112788,112788,0,0,3101,4469
2.041,3.571,94.388,0,0,0,0,112944,112944,0,0,3097,4459
1.562,2.344,96.094,0,0,0,0,112788,112788,0,0,3102,4468
2.723,5.941,91.337,0,0,0,0,111023,110604,0,0,2565,4151
5.036,6.235,88.489,0.240,0,0,24576,109356,109200,0,0,2373,4189
2.993,4.738,92.269,0,0,0,0,109980,109980,0,0,2369,4045
2,5.500,92.500,0,0,0,0,109824,109980,0,0,2385,4038
4.444,4.444,91.111,0,0,0,0,110448,110867,0,0,2524,4165
1.309,2.094,96.597,0,0,0,0,112944,112944,0,0,3130,4468
2.821,2.308,94.615,0.256,0,0,155648,112320,112320,0,0,3106,4523
4.071,2.036,93.893,0,0,0,0,112944,112788,0,0,3099,4473
3.960,4.455,91.584,0,0,0,0,110292,110292,0,0,2411,4107
5.516,5.995,88.489,0,0,0,0,109668,109824,0,0,2378,4147
3.731,4.229,92.040,0,0,0,0,109980,109980,0,0,2336,4037
4.156,5.623,90.220,0,0,0,24576,109356,109200,0,0,2370,4084
2.985,4.975,92.040,0,0,0,0,109824,109980,0,0,2342,4011
2.963,5.679,91.358,0,0,0,0,109824,109824,0,0,2359,4070
3.015,4.020,92.965,0,0,0,0,109980,109824,0,0,2337,4032
3.234,4.726,92.040,0,0,0,0,109668,109824,0,0,2359,4047
2.519,4.282,92.947,0.252,0,0,24576,109512,109512,0,0,2336,4057
5.109,5.109,89.781,0,0,0,0,109746,109746,0,0,2374,4115
