"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/ping-1571844895-macsec-aesgcm-we-frag-1500-dstat.csv",,,,"Date:","23 Oct 2019 23:02:40 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.100,8.561,87.063,0.276,0,10582.105,40922.582,0,0,0,0,4979.013,9180.466
0.779,1.818,97.403,0,0,0,0,123191,122936,0,0,3241,4783
3.836,2.046,94.118,0,0,0,0,112270,112791,0,0,2411,4317
2.302,3.069,94.629,0,0,0,0,112164,112164,0,0,2386,4272
2.821,2.308,94.872,0,0,0,0,112164,112344,0,0,2396,4204
3.030,3.535,92.929,0.505,0,0,81920,111618,111774,0,0,2393,4247
3.308,2.799,93.893,0,0,0,0,112320,112320,0,0,2403,4204
2.036,3.817,94.148,0,0,0,0,112164,112164,0,0,2390,4253
3.316,2.551,94.133,0,0,0,0,112320,112703,0,0,2409,4201
3.465,4.950,91.584,0,0,0,0,110604,110604,0,0,2364,4188
3.931,5.405,90.663,0,0,0,24576,109980,109824,0,0,2387,4231
3.474,4.715,91.811,0,0,0,0,110136,110292,0,0,2363,4167
3.741,3.990,92.269,0,0,0,0,110292,110292,0,0,2363,4178
2.750,5,92.250,0,0,0,0,110292,110292,0,0,2347,4201
4.668,4.423,90.909,0,0,0,0,110136,110136,0,0,2373,4213
3.234,4.726,91.791,0.249,0,0,24576,110136,109980,0,0,2367,4175
2.228,6.188,91.584,0,0,0,0,110136,110292,0,0,2368,4179
3.960,4.455,91.584,0,0,0,0,110711,110711,0,0,2387,4171
2.750,4.750,92.500,0,0,0,0,110292,110292,0,0,2365,4144
2.970,5.446,91.584,0,0,0,0,110136,110136,0,0,2390,4241
