"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/iperf3-1571844895-100-orig-dstat.csv",,,,"Date:","23 Oct 2019 18:53:11 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.540,2.939,95.091,0.431,0,28918.569,48984.104,0,0,0,0,3147.259,1643.626
7.342,14.177,78.481,0,0,0,0,305936,8828970,0,0,8379,19950
7.107,14.721,78.173,0,0,0,0,305574,9357470,0,0,8747,20753
7.519,15.038,77.444,0,0,0,0,303400,9315190,0,0,8737,20603
6.266,16.291,77.444,0,0,0,0,301958,9301600,0,0,8720,20647
7.949,13.077,78.718,0.256,0,0,745472,300418,9281970,0,0,8728,20676
8.586,13.384,78.030,0,0,0,0,301865,9291030,0,0,8664,20653
6.767,15.789,77.444,0,0,0,0,301442,9265360,0,0,8630,20505
7.268,15.288,77.444,0,0,0,0,302014,9280460,0,0,8568,20539
7.071,14.646,78.283,0,0,0,0,298116,9309150,0,0,8577,20499
5.736,17.207,77.057,0,0,0,0,303340,9297169,0,0,8650,20601
6.107,12.977,80.407,0.509,0,0,40960,272074,6360960,0,0,6468,15484
6.566,15.909,77.525,0,0,0,0,305556,9420890,0,0,8694,20873
5.985,17.207,76.808,0,0,0,0,304540,9365020,0,0,8678,20746
5.598,15.776,78.626,0,0,0,0,303682,9328780,0,0,8751,20581
6.091,15.736,78.173,0,0,0,0,301350,9322740,0,0,8746,20682
6.853,14.721,78.173,0.254,0,0,81920,302166,9297070,0,0,8693,20586
6.684,13.882,79.434,0,0,0,0,300966,9266870,0,0,8647,20549
5.211,18.114,76.675,0,0,0,0,301042,9284990,0,0,8654,20501
8.060,14.106,77.834,0,0,0,0,299842,9297070,0,0,8622,20519
5.330,16.244,78.426,0,0,0,0,299064,9307640,0,0,8723,20540
5.779,14.070,80.151,0,0,0,0,260786,6395786,0,0,6475,15463
6.818,15.657,77.020,0.505,0,0,81920,306038,9476760,0,0,8764,20972
6.030,16.583,77.387,0,0,0,0,305142,9407300,0,0,8721,20898
5.598,16.031,78.372,0,0,0,0,304048,9334820,0,0,8758,20757
4.557,17.215,78.228,0,0,0,106496,303326,9312170,0,0,8740,20643
7.731,15.212,77.057,0,0,0,0,302104,9297070,0,0,8619,20521
6.767,15.789,77.444,0,0,0,0,301664,9286500,0,0,8610,20570
5.823,15.696,77.975,0.506,0,0,24576,302736,9260830,0,0,8616,20599
4.786,17.128,78.086,0,0,0,0,301772,9277440,0,0,8571,20516
