"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/iperf3-1578411774-1-macsec-morus640-e-1500-dstat.csv",,,,"Date:","07 Jan 2020 15:54:07 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.229,2.963,94.723,0.085,0,184375.298,19548.595,0,0,0,0,1324.905,2689.197
3.005,16.120,80.874,0,0,0,0,128114,27232408,0,0,3035,275
7.027,12.973,80,0,0,0,155648,134816,32699218,0,0,3356,271
12.097,7.796,80.108,0,0,0,0,139234,31668444,0,0,3305,250
11.957,7.065,80.978,0,0,0,8192,143310,31456378,0,0,3331,243
9.444,7.222,83.333,0,0,0,0,138484,31512396,0,0,3280,242
9.749,7.242,83.008,0,0,0,0,142392,31712244,0,0,3346,235
9.695,7.756,82.548,0,0,0,0,144024,31783402,0,0,3386,250
11.050,6.630,81.768,0.552,0,0,49152,144534,31801570,0,0,3393,262
6.590,8.309,85.100,0,0,0,40960,142698,31901494,0,0,3419,244
7.365,9.065,83.569,0,0,0,0,139332,31912092,0,0,3393,238
