"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/iperf3-1571844895-100-macsec-aes-gcm-e-jumbo-MACsec-Ethernet-dstat.csv",,,,"Date:","24 Oct 2019 03:01:47 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.015,8.536,87.198,0.250,0,8738.741,40300.810,0,0,0,0,4633.933,8755.008
6.313,18.182,75.505,0,0,0,0,243606,13457582,0,0,6768,15897
6.250,19.250,74.500,0,0,0,0,249954,13865568,0,0,6915,16432
6.733,19.950,73.317,0,0,0,0,325683,13960966,0,0,7013,17701
7.848,17.215,74.430,0.506,0,0,122880,284058,14005636,0,0,6991,17180
7.232,19.451,73.317,0,0,0,0,312020,13937142,0,0,7088,17705
7.538,18.342,74.121,0,0,0,0,312212,13910723,0,0,6817,17439
5.779,20.101,74.121,0,0,0,0,307646,13850780,0,0,6973,17448
7.750,18,74.250,0,0,0,0,264516,13942996,0,0,7048,16936
6.219,20.896,72.886,0,0,0,0,307020,14303538,0,0,6925,17349
7.053,18.388,74.307,0.252,0,0,24576,339567,13716873,0,0,6739,17698
7.018,15.288,77.694,0,0,0,0,195600,9982425,0,0,5408,12385
7.500,17.750,74.750,0,0,0,0,241026,13761338,0,0,6893,16203
8.020,17.293,74.687,0,0,0,0,242148,13758360,0,0,6906,16276
5.250,20,74.750,0,0,0,0,236844,13826854,0,0,6941,16163
6.750,19,74.250,0,0,0,0,234498,13764010,0,0,7008,16080
6.266,19.048,74.185,0.501,0,0,81920,232356,13845008,0,0,7120,16317
4.250,21,74.750,0,0,0,0,233796,14002072,0,0,7138,16182
5.250,20,74.750,0,0,0,0,232674,13880804,0,0,7127,16358
4.750,20.500,74.750,0,0,0,0,233070,13931594,0,0,7125,16171
7.500,17.750,74.750,0,0,0,0,232560,13894864,0,0,7119,16359
5.764,18.546,75.689,0,0,0,0,183441,9576750,0,0,5305,12111
7,18.250,74.500,0.250,0,0,81920,235314,13731558,0,0,6926,16153
8.271,17.043,74.687,0,0,0,0,247146,13725602,0,0,6886,16303
5.985,19.451,74.564,0,0,0,0,236844,13832810,0,0,6897,16167
6.250,19,74.750,0,0,0,0,236436,13801954,0,0,6917,16162
5.750,19.500,74.750,0,0,0,0,233070,13859998,0,0,7140,16175
7.250,18,74.750,0,0,0,0,233274,13906776,0,0,7098,16240
7.250,18,74.250,0.500,0,0,24576,233070,13904850,0,0,7145,16325
5,20.250,74.750,0,0,0,81920,232662,13871040,0,0,7102,16210
5.750,19.500,74.750,0,0,0,0,235824,13960622,0,0,7162,16246
5.263,19.799,74.937,0,0,0,0,197960,11691341,0,0,6166,14267
4.478,18.408,77.114,0,0,0,0,198002,10763808,0,0,5697,12945
8.500,17.250,74.250,0,0,0,0,267870,14023504,0,0,6847,16557
5,20.250,74.250,0.500,0,0,237568,239904,13764316,0,0,6946,16395
5.250,20,74.750,0,0,0,16384,236742,13817920,0,0,6945,16359
