"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/ping-1578412664-macsec-aesgcm-we-1500-dstat.csv",,,,"Date:","07 Jan 2020 20:06:26 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.645,8.732,86.584,0.039,0,25426.805,36801.161,0,0,0,0,5722.175,14158.336
1.028,1.285,97.686,0,0,0,0,124488,124488,0,0,2471,4832
2.233,5.707,92.060,0,0,0,0,109980,109980,0,0,1573,3626
2.200,6.846,90.954,0,0,0,0,110086,109980,0,0,1578,3618
2.239,5.224,92.537,0,0,0,0,110136,110242,0,0,1585,3632
3.218,4.950,91.584,0.248,0,0,65536,109902,109902,0,0,1583,3642
3.210,4.938,91.852,0,0,0,0,110292,110136,0,0,1567,3634
1.995,5.237,92.768,0,0,0,0,110292,110292,0,0,1569,3628
1.741,5.970,92.289,0,0,0,49152,110292,110292,0,0,1587,3646
2.005,4.762,93.233,0,0,0,0,110292,110292,0,0,1658,3717
2.010,5.276,92.714,0,0,0,73728,110760,110760,0,0,2210,4299
1.737,5.955,92.308,0,0,0,0,109980,109980,0,0,1549,3601
2.244,5.237,92.519,0,0,0,0,109980,110136,0,0,1547,3606
4.177,4.423,91.400,0,0,0,0,109980,109980,0,0,1557,3614
1.724,6.650,91.626,0,0,0,0,110136,110136,0,0,1550,3605
1.235,6.914,91.605,0.247,0,0,24576,109980,109980,0,0,1559,3611
2.716,5.432,91.852,0,0,0,0,110292,110136,0,0,1554,3603
2.723,5.446,91.832,0,0,0,0,110136,110292,0,0,1553,3611
2.233,5.459,92.308,0,0,0,8192,110292,110136,0,0,1563,3622
2.799,3.308,93.893,0,0,0,139264,111334,111384,0,0,2327,4422
1.772,4.557,93.671,0,0,0,24576,110916,110916,0,0,2146,4231
1.966,6.880,91.155,0,0,0,0,110214,110320,0,0,1567,3613
1.511,4.786,93.703,0,0,0,0,110136,110136,0,0,1540,3606
2,5.250,92.750,0,0,0,0,110136,110136,0,0,1550,3600
2.525,4.040,93.434,0,0,0,57344,111228,111228,0,0,2266,4364
1.519,4.810,93.418,0.253,0,0,81920,111072,110916,0,0,2270,4369
1.015,5.076,93.909,0,0,0,0,111072,111228,0,0,2262,4360
1.015,5.076,93.909,0,0,0,0,111072,111072,0,0,2265,4356
1.511,5.038,93.451,0,0,0,0,110448,110448,0,0,1682,3749
1.980,6.188,91.832,0,0,0,0,110136,110136,0,0,1555,3606
2.956,5.419,91.626,0,0,0,24576,109980,109980,0,0,1561,3615
1.733,6.436,91.832,0,0,0,0,110136,110136,0,0,1563,3612
2.970,4.950,92.079,0,0,0,0,110136,110136,0,0,1548,3615
1.519,4.557,93.924,0,0,0,0,110292,110136,0,0,1543,3609
3.741,3.741,92.269,0.249,0,0,2867200,109200,109356,0,0,1560,3623
2.920,6.569,90.268,0.243,0,0,57344,109824,109824,0,0,1566,3615
1.493,6.219,92.289,0,0,0,0,110292,110292,0,0,1550,3603
1.728,6.420,91.852,0,0,0,0,110136,110136,0,0,1557,3607
2.757,4.010,93.233,0,0,0,0,110292,110292,0,0,1553,3615
3.544,3.038,93.418,0,0,0,0,111072,111072,0,0,2259,4354
1.535,4.092,94.373,0,0,0,24576,111072,111072,0,0,2280,4379
3.038,3.291,93.671,0,0,0,0,111150,111150,0,0,2271,4368
1.535,3.836,94.629,0,0,0,0,110916,110916,0,0,2129,4219
2.239,5.224,92.537,0,0,0,0,110214,110214,0,0,1548,3626
2.475,5.693,91.832,0,0,0,0,110136,110136,0,0,1559,3619
2.222,5.926,91.605,0.247,0,0,24576,109824,109824,0,0,1560,3618
1.995,5.237,92.768,0,0,0,0,110292,110292,0,0,1547,3618
2.506,4.261,93.233,0,0,0,0,110292,110292,0,0,1560,3632
1.253,5.764,92.982,0,0,0,0,110136,110136,0,0,1547,3617
2.743,4.489,92.768,0,0,0,0,110292,110292,0,0,1545,3614
2.005,5.013,92.982,0,0,0,24576,110136,109980,0,0,1553,3622
1.008,5.290,93.703,0,0,0,0,110086,110136,0,0,1540,3602
2.222,6.173,91.605,0,0,0,0,110136,110242,0,0,1559,3618
1.754,5.013,93.233,0,0,0,0,110136,110136,0,0,1548,3607
1.728,6.420,91.852,0,0,0,0,109980,109980,0,0,1555,3608
3.194,5.405,91.155,0.246,0,0,24576,109824,109824,0,0,1555,3606
2.228,5.941,91.832,0,0,0,0,110136,109980,0,0,1550,3597
2.206,6.618,91.176,0,0,0,0,109980,110136,0,0,1553,3610
1.768,4.293,93.939,0,0,0,0,110292,110292,0,0,1543,3610
3.210,5.185,91.605,0,0,0,65536,110292,110136,0,0,1587,3649
2.244,5.237,92.519,0,0,0,24576,109980,109980,0,0,1560,3612
2.233,5.459,92.308,0,0,0,0,110136,110292,0,0,1547,3613
2.469,5.926,91.605,0,0,0,0,110058,110058,0,0,1554,3616
3.210,4.938,91.852,0,0,0,0,110136,110136,0,0,1549,3614
2.716,5.926,91.358,0,0,0,2613248,109668,109512,0,0,1574,3631
1.481,6.667,90.864,0.988,0,0,40960,107952,108108,0,0,1529,3544
2.244,4.988,92.768,0,0,0,0,110292,110136,0,0,1545,3602
1.496,5.736,92.768,0,0,0,0,110136,110292,0,0,1550,3608
3.242,4.239,92.519,0,0,0,0,110292,110292,0,0,1550,3623
2.233,5.459,92.308,0,0,0,16384,110292,110292,0,0,1557,3619
0.763,5.089,93.893,0.254,0,0,40960,110604,110448,0,0,1995,4077
1.527,6.870,91.603,0,0,0,0,120636,120920,0,0,1472,3276
0.261,2.872,96.867,0,0,0,0,196244,195960,0,0,1490,3682
1.036,2.850,96.114,0,0,0,0,196528,196812,0,0,1505,3539
1.036,2.591,96.373,0,0,0,0,196812,196528,0,0,1492,3546
1.031,3.093,95.619,0.258,0,0,32768,196244,196528,0,0,1508,3552
1.039,2.338,96.623,0,0,0,0,196812,196812,0,0,1495,3538
0.785,2.094,97.120,0,0,0,0,196812,196812,0,0,1492,3543
0.783,2.089,97.128,0,0,0,0,196528,196528,0,0,1490,3541
