"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/iperf3-1578412664-100-macsec-aesgcm-e-jumbo-Ethernet-dstat.csv",,,,"Date:","08 Jan 2020 00:25:22 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
3.862,8.274,87.829,0.035,0,13634.795,38375.233,0,0,0,0,4688.227,11033.574
6.045,15.869,78.086,0,0,0,0,508205,11768459,0,0,9156,25730
8.060,17.632,74.307,0,0,0,139264,598794,14187252,0,0,10855,32045
9.250,16.500,74.250,0,0,0,0,547974,14311354,0,0,10935,31170
8.772,17.043,74.185,0,0,0,0,627630,14222902,0,0,10577,32323
10.831,14.610,74.559,0,0,0,0,607642,14074102,0,0,10699,31932
8.458,17.662,73.881,0,0,0,0,557940,13988852,0,0,10888,30974
8.794,16.583,74.623,0,0,0,0,575988,13945452,0,0,10873,31255
10.327,14.861,74.559,0.252,0,0,24576,632586,14294304,0,0,10279,32332
8.500,16.750,74.750,0,0,0,0,593986,14004352,0,0,10229,31362
7.500,18.250,74.250,0,0,0,0,579510,13875702,0,0,10599,31020
6.234,16.708,77.057,0,0,0,0,473538,10871964,0,0,8562,24735
10,15.750,74.250,0,0,0,0,557058,14532902,0,0,11094,31277
8.543,17.085,74.372,0,0,0,0,567892,14443002,0,0,10868,31240
10.199,16.169,73.632,0,0,0,98304,572908,14399704,0,0,10840,31781
8.479,17.207,74.314,0,0,0,0,548610,14145300,0,0,10953,31034
9.296,16.332,74.372,0,0,0,0,604772,14289654,0,0,10474,32091
8.816,16.373,74.811,0,0,0,0,607562,14295854,0,0,10478,32026
9.250,16.500,74.250,0,0,0,0,583144,13950102,0,0,10668,31331
10.973,14.963,73.815,0.249,0,0,24576,572618,14285004,0,0,10628,31517
9.023,16.541,74.436,0,0,0,0,594616,13881902,0,0,10586,31452
6.061,15.657,78.283,0,0,0,0,452259,10410983,0,0,8280,24110
10.276,14.787,74.937,0,0,0,0,462264,14137550,0,0,10910,29598
9.701,15.423,74.876,0,0,0,0,462876,13982652,0,0,10805,29212
8.500,16.500,75,0,0,0,0,496178,13658702,0,0,10552,29921
9.273,15.789,74.937,0,0,0,90112,459306,14211950,0,0,10881,29824
8.772,16.291,74.937,0,0,0,0,510140,13982652,0,0,10873,30108
9.023,16.040,74.937,0,0,0,0,458184,14136000,0,0,10993,29659
8.500,16.750,74.750,0,0,0,0,529334,14142302,0,0,10279,30803
8.521,16.792,74.687,0,0,0,122880,604296,13629252,0,0,10636,31017
9.572,15.617,74.811,0,0,0,0,647630,14440004,0,0,9145,32760
5.985,16.708,77.057,0.249,0,0,49152,554317,9978423,0,0,8131,25607
8.291,16.834,74.874,0,0,0,0,528234,14456850,0,0,10897,30808
8,17,75,0,0,0,0,471342,14325100,0,0,10771,30072
9.250,15.750,75,0,0,0,106496,467772,14210400,0,0,10743,29878
10.250,14.750,75,0,0,0,0,466956,14196450,0,0,10743,29799
9.524,15.539,74.937,0,0,0,0,466038,14160800,0,0,10709,29742
8.250,16.750,75,0,0,0,122880,465732,14149950,0,0,10709,29745
7.268,17.794,74.937,0,0,0,0,461244,14132900,0,0,10755,29618
10,15,75,0,0,0,0,459408,14167000,0,0,11023,29786
8.020,17.043,74.937,0,0,0,0,456246,14142200,0,0,11005,29664
7.519,17.544,74.937,0,0,0,0,459085,13923859,0,0,10908,29301
7.323,14.394,78.283,0,0,0,0,420104,10965554,0,0,8641,23588
10.025,15.038,74.687,0.251,0,0,90112,463794,14097250,0,0,10882,29500
7.500,17.500,75,0,0,0,0,464508,14120500,0,0,10891,29434
8.521,16.541,74.937,0,0,0,0,496418,13780954,0,0,10744,29935
8.750,16.250,75,0,0,0,0,466140,14154600,0,0,10960,29517
8.521,16.541,74.937,0,0,0,0,463284,14091050,0,0,10899,29637
7.519,17.544,74.937,0,0,0,0,464508,14112750,0,0,10906,29600
10.276,14.787,74.937,0,0,0,24576,486056,13731556,0,0,10748,30208
8.500,16.500,75,0,0,0,0,457164,14105000,0,0,11026,29584
10.526,14.536,74.937,0,0,0,0,455838,14140650,0,0,11051,29513
5.793,16.877,77.330,0,0,0,0,391281,9275490,0,0,7539,19462
11.278,13.784,74.937,0,0,0,0,465834,14159250,0,0,10912,29513
9.524,15.539,74.937,0,0,0,0,463692,14089500,0,0,10860,29498
8.229,16.958,74.564,0.249,0,0,90112,509626,13892496,0,0,10747,29922
9.273,15.789,74.937,0,0,0,0,461460,13996602,0,0,10832,29759
9.250,15.750,75,0,0,0,0,467262,14211950,0,0,10961,29665
10.025,15.038,74.937,0,0,0,0,463896,14091050,0,0,10861,29734
9.500,15.750,74.750,0,0,0,0,464508,14117400,0,0,10846,29731
8.500,16.500,75,0,0,0,0,466140,14177850,0,0,10897,29708
9.250,15.750,74.750,0.250,0,0,24576,464304,14100350,0,0,10864,29745
7.809,16.373,75.819,0,0,0,0,418010,11372555,0,0,8933,25633
8.333,16.414,75.253,0,0,0,0,556025,13744811,0,0,10369,29591
9.620,14.430,75.949,0,0,0,0,550674,14174750,0,0,10619,30483
11.139,13.671,75.190,0,0,0,0,588648,14537552,0,0,10689,31269
9.548,16.080,74.372,0,0,0,90112,546264,14288002,0,0,10912,31028
