"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/ping-1571844895-orig-1500-dstat.csv",,,,"Date:","23 Oct 2019 18:44:35 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.514,2.845,95.203,0.438,0,30755.632,47088.734,0,0,0,0,3210.059,1550.448
2.036,2.799,95.165,0,0,0,0,117192,117795,0,0,2540,3925
1.266,5.316,93.418,0,0,0,0,108376,109041,0,0,2390,4000
1.259,5.542,93.199,0,0,0,0,108376,108326,0,0,2409,3866
2.239,5.721,92.040,0,0,0,0,107616,108327,0,0,2387,3739
1.750,5.750,91.500,1,0,0,81920,105106,105106,0,0,2370,3742
1.489,6.452,92.060,0,0,0,0,107008,106856,0,0,2369,3643
2.948,6.143,90.909,0,0,0,0,106856,107008,0,0,2367,3649
2.506,4.762,92.732,0,0,0,0,106856,106856,0,0,2372,3736
2.239,5.473,92.289,0,0,0,0,106856,106856,0,0,2355,3761
1.489,6.700,91.315,0.496,0,0,24576,106631,106248,0,0,2387,3718
3.846,7.212,88.942,0,0,0,0,106856,106704,0,0,2380,3761
1.720,7.125,91.155,0,0,0,16384,107119,106856,0,0,2385,3763
1.250,6.250,92.500,0,0,0,0,106856,106856,0,0,2358,3830
2.158,9.113,88.729,0,0,0,0,106704,106552,0,0,2406,3715
2.644,8.413,88.462,0.481,0,0,57344,105488,105640,0,0,2383,4000
1.217,8.759,90.024,0,0,0,0,106704,106552,0,0,2380,3768
0.995,6.716,92.289,0,0,0,0,106552,106704,0,0,2333,3774
1.531,4.082,94.388,0,0,0,0,106400,106400,0,0,2309,3855
3.178,6.112,90.709,0,0,0,0,106400,106663,0,0,2328,3861
1.813,2.332,95.337,0.518,0,0,24576,105488,105640,0,0,2303,3877
2.743,4.738,92.519,0,0,0,0,106552,106552,0,0,2303,3725
