"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/iperf3-1578411774-1-macsec-aesgcm-we-frag-jumbo-dstat.csv",,,,"Date:","07 Jan 2020 15:50:22 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.860,2.623,95.427,0.091,0,210368.772,18247.105,0,0,0,0,1132.906,2266.593
0,1.253,98.747,0,0,0,0,316,20127,0,0,145,66
0,0,100,0,0,0,0,106,1514,0,0,90,36
0,0,100,0,0,0,0,0,106,0,0,96,42
0,0,100,0,0,0,0,0,1514,0,0,87,37
0,0,100,0,0,0,0,0,1514,0,0,88,34
0,0,99.499,0.501,0,0,122880,0,0,0,0,99,49
0,0,100,0,0,0,0,0,1514,0,0,88,32
0,0,100,0,0,0,0,0,0,0,0,89,31
0,0,100,0,0,0,0,0,0,0,0,94,41
0,0,100,0,0,0,0,0,0,0,0,85,27
