"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/ping-1578412664-macsec-aes-gcm-e-jumbo-MACsec-Ethernet-9000-dstat.csv",,,,"Date:","08 Jan 2020 01:07:53 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.172,8.653,87.140,0.035,0,12642.456,37695.241,0,0,0,0,5020.656,12189.615
1.008,3.275,95.466,0.252,0,0,73728,123864,124020,0,0,1756,3912
3.258,3.759,92.982,0,0,0,0,109462,109356,0,0,1541,3610
4.423,4.423,90.909,0.246,0,0,368640,108420,108420,0,0,1620,3646
4.380,5.353,90.268,0,0,0,0,109200,109200,0,0,1577,3619
3.741,3.741,92.519,0,0,0,0,109200,109306,0,0,1561,3611
2.244,4.738,92.519,0.499,0,0,57344,108810,108810,0,0,1541,3599
4.087,6.731,89.183,0,0,0,0,109200,109200,0,0,1572,3600
3.893,5.839,90.268,0,0,0,0,109200,109200,0,0,1564,3602
3.398,6.311,90.291,0,0,0,0,109200,109200,0,0,1554,3597
5.516,5.516,88.969,0,0,0,0,109200,109200,0,0,1565,3599
4.412,4.657,90.931,0,0,0,24576,109044,109044,0,0,1572,3610
4.096,6.506,89.398,0,0,0,0,109200,109200,0,0,1565,3597
2.273,4.293,93.434,0,0,0,876544,109512,109512,0,0,1851,3916
5.679,2.716,91.605,0,0,0,0,109200,109200,0,0,1561,3607
4.390,4.878,90.732,0,0,0,0,109200,109200,0,0,1564,3596
2.934,6.112,90.709,0.244,0,0,40960,108888,108888,0,0,1560,3599
3.406,6.326,90.268,0,0,0,0,109200,109200,0,0,1559,3589
1.754,5.263,92.982,0,0,0,0,109356,109356,0,0,1681,3732
0.267,0.535,99.198,0,0,0,0,109306,109044,0,0,1489,3574
0.783,2.089,97.128,0,0,0,0,109200,109356,0,0,1500,3569
0.765,4.592,94.643,0,0,0,24576,109044,109044,0,0,1518,3574
3.686,5.160,91.155,0,0,0,0,109512,109618,0,0,1811,3854
5.634,7.277,87.089,0,0,0,0,109200,109200,0,0,1561,3579
2.244,5.486,92.269,0,0,0,0,110292,110136,0,0,2264,4327
2.771,3.778,93.451,0,0,0,0,109200,109356,0,0,1517,3576
0.798,0.266,98.670,0.266,0,0,24576,109044,108888,0,0,1500,3570
0.783,2.089,97.128,0,0,0,0,109200,109356,0,0,1503,3573
3.008,4.010,92.982,0,0,0,0,109200,109200,0,0,1531,3583
2.985,4.478,92.537,0,0,0,0,109200,109200,0,0,1515,3577
4.177,4.668,91.155,0,0,0,0,109200,109200,0,0,1538,3570
4.187,4.433,91.379,0,0,0,24576,109044,108888,0,0,1545,3583
3.874,6.295,89.831,0,0,0,0,109200,109356,0,0,1548,3575
2.005,5.013,92.982,0,0,0,1728512,108888,108888,0,0,1542,3587
