"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/ping-1571844895-macsec-chachapoly-e-1500-1500-dstat.csv",,,,"Date:","24 Oct 2019 04:08:57 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.168,8.786,86.803,0.243,0,7899.903,39530.931,0,0,0,0,4721.343,8877.433
0.513,2.564,96.923,0,0,0,65536,131664,131922,0,0,3462,1895
1.042,1.562,97.396,0,0,0,0,124701,124545,0,0,3327,1744
0.260,2.597,97.143,0,0,0,0,124644,124824,0,0,3315,1726
0.528,0.792,98.681,0,0,0,0,124644,124800,0,0,3289,1723
0.267,0,99.200,0.533,0,0,106496,123630,123474,0,0,3280,1723
0.518,2.332,97.150,0,0,0,0,124644,124800,0,0,3351,1718
0.531,0.265,99.204,0,0,0,0,125027,124644,0,0,3303,1726
0.266,0.266,99.468,0,0,0,0,124644,124644,0,0,3340,1710
0.267,0,99.733,0,0,0,0,124644,125027,0,0,3335,1718
0.532,0,99.468,0,0,0,32768,124176,124176,0,0,3107,1727
0.521,2.344,97.135,0,0,0,73728,124488,124488,0,0,3347,1738
0.267,0,99.733,0,0,0,0,124644,124644,0,0,3314,1715
0.267,0,99.733,0,0,0,0,124644,124644,0,0,3300,1712
0.267,0,99.733,0,0,0,0,124488,124332,0,0,3303,1703
0.783,1.305,97.650,0.261,0,0,73728,122460,122460,0,0,2523,1704
0.785,1.047,98.168,0,0,0,0,123396,123396,0,0,2526,1703
0.785,1.047,98.168,0,0,0,0,123396,123396,0,0,2520,1699
1.299,1.299,97.403,0,0,0,0,123659,123659,0,0,2518,1705
1.044,1.044,97.911,0,0,0,0,123396,123396,0,0,2526,1703
0.779,2.078,97.143,0,0,0,32768,122772,122772,0,0,2516,1715
0.267,0,99.733,0,0,0,49152,124332,124488,0,0,3322,1757
0.264,0.792,98.945,0,0,0,0,124800,124800,0,0,3300,1708
4.250,2.250,93.500,0,0,0,0,124332,124176,0,0,3305,1736
1.305,0.783,97.911,0,0,0,0,123396,123396,0,0,2500,1701
1.562,0.781,97.396,0.260,0,0,90112,122460,122460,0,0,2531,1729
1.818,0.779,97.403,0,0,0,0,123240,123240,0,0,2509,1693
2.062,1.289,96.649,0,0,0,0,123240,123240,0,0,2538,1717
1.036,1.813,97.150,0,0,0,0,123396,123396,0,0,2505,1692
