"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/iperf3-1571844895-100-orig-we-dstat.csv",,,,"Date:","23 Oct 2019 19:18:46 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.240,4.461,92.913,0.386,0,24556.233,47286.465,0,0,0,0,3698.433,3828.028
9.848,14.141,76.010,0,0,0,0,415966,11975908,0,0,10311,26263
8.543,15.327,76.131,0,0,0,0,371204,12176738,0,0,10603,26087
9.045,16.080,74.874,0,0,0,0,372106,12678343,0,0,11036,26919
8.816,15.365,75.819,0,0,0,0,431144,11924568,0,0,10395,26846
9.950,16.667,73.134,0.249,0,0,106496,529560,12551218,0,0,10187,28460
9,16.500,74.500,0,0,0,0,434307,12712788,0,0,10767,27465
7.519,16.541,75.940,0,0,0,0,383890,12021208,0,0,10525,26011
9.045,16.080,74.874,0,0,0,0,372302,12668900,0,0,11065,26942
8.816,15.113,76.071,0,0,0,0,391476,12117848,0,0,10459,26364
8.772,15.789,75.439,0,0,0,0,351722,12566318,0,0,10896,26285
8.081,12.879,78.788,0.253,0,0,24576,308953,8304626,0,0,7549,18765
6.516,18.546,74.937,0,0,0,0,409052,12425790,0,0,10657,27070
8.291,16.834,74.874,0,0,0,0,420812,12368410,0,0,10669,27301
10.025,15.038,74.937,0,0,0,0,413956,12311128,0,0,10668,27351
11.028,14.035,74.937,0,0,0,0,323591,13103780,0,0,11119,26701
8.271,15.539,75.689,0.501,0,0,81920,424610,11918626,0,0,10510,26331
8.543,15.829,75.628,0,0,0,0,370468,12468168,0,0,10739,26331
9.774,14.536,75.689,0,0,0,925696,356984,12437968,0,0,10767,25772
10.050,15.075,74.874,0,0,0,0,408130,12413710,0,0,10781,27513
10,14.750,75.250,0,0,0,0,401742,12448538,0,0,10707,26902
7.342,14.937,77.468,0.253,0,0,40960,317519,8426740,0,0,7827,18997
8.060,17.632,74.307,0,0,0,0,494618,12944331,0,0,10693,28460
10.076,15.113,74.811,0,0,0,0,420632,12827548,0,0,10860,27354
9.296,15.075,75.628,0,0,0,0,377252,12212978,0,0,10630,26235
9.799,14.322,75.879,0,0,0,0,373316,12154088,0,0,10591,26007
9.023,16.040,74.436,0.501,0,0,81920,372498,12605480,0,0,11008,26879
10.804,13.317,75.879,0,0,0,0,401270,12217606,0,0,10526,26452
10.804,14.322,74.874,0,0,0,0,410674,12523940,0,0,10693,27151
9.273,14.787,75.940,0,0,0,0,372002,12135968,0,0,10633,26088
11.779,12.531,75.689,0,0,0,0,376272,12145028,0,0,10603,26171
10.076,12.594,77.078,0.252,0,0,24576,328171,9451295,0,0,8535,21430
11.168,14.213,74.619,0,0,0,0,475627,12427887,0,0,10593,27150
10.723,15.711,73.566,0,0,0,73728,511504,12886438,0,0,10662,28753
9.320,15.869,74.811,0,0,0,0,428978,12738458,0,0,10843,27579
8.543,16.583,74.874,0,0,0,0,370930,12650780,0,0,11014,26814
8.020,16.291,75.188,0.501,0,0,90112,339076,12582928,0,0,10817,25924
8.060,16.121,75.819,0,0,0,0,382104,12143518,0,0,10516,26283
9.548,15.578,74.874,0,0,0,98304,451084,12333680,0,0,10720,27823
8.794,16.834,74.372,0,0,0,0,509154,12646348,0,0,10438,28170
9.548,15.578,74.874,0,0,0,0,371420,12634170,0,0,10994,26891
9.476,15.960,74.314,0.249,0,0,24576,372008,12632660,0,0,11023,26893
8.651,11.705,79.644,0,0,0,0,305284,8248658,0,0,7540,18853
8.521,16.541,74.937,0,0,0,0,408660,12433340,0,0,10756,27104
9.296,15.829,74.874,0,0,0,0,422772,12386530,0,0,10736,27375
9.524,15.539,74.937,0,0,0,0,421364,12484680,0,0,10801,27419
11.278,13.784,74.436,0.501,0,0,81920,389068,12560266,0,0,10931,27070
7.286,15.075,77.638,0,0,0,0,445706,11036894,0,0,9058,25286
7.323,16.667,76.010,0,0,0,0,432000,12120760,0,0,10223,26669
10.224,15.461,74.314,0,0,0,0,447446,12658428,0,0,10870,27872
9.091,16.162,74.747,0,0,0,0,462088,12697688,0,0,10840,28432
10.302,15.075,74.372,0.251,0,0,24576,450552,12561788,0,0,10912,28127
6.784,15.578,77.638,0,0,0,0,363613,9038389,0,0,8171,20392
10.250,15.750,74,0,0,0,0,460694,12939386,0,0,10856,28148
9,16.250,74.750,0,0,0,0,383474,12670410,0,0,10951,27112
8.291,16.834,74.874,0,0,0,0,372106,12665880,0,0,10958,26870
8.271,16.792,73.935,1.003,0,0,81920,373968,12628130,0,0,10971,26876
9.296,15.829,74.874,0,0,0,0,373478,12634170,0,0,10968,26871
8.020,17.043,74.937,0,0,0,0,370538,12650780,0,0,10963,26850
9.023,16.040,74.937,0,0,0,0,372596,12620580,0,0,10962,26846
7.286,17.839,74.874,0,0,0,0,371028,12667390,0,0,10989,26844
8.271,16.792,74.687,0.251,0,0,24576,370636,12679470,0,0,10983,26879
9.320,13.098,77.582,0,0,0,0,335986,9190574,0,0,8228,21043
6.030,17.588,76.382,0,0,0,0,409542,11729680,0,0,10144,25224
10.276,15.038,74.687,0,0,0,0,415716,12421260,0,0,10728,27143
9.500,15.750,74.750,0,0,0,0,415912,12431830,0,0,10700,27304
10.025,15.038,74.436,0.501,0,0,81920,406306,12376058,0,0,10772,27393
10.025,15.038,74.937,0,0,0,0,371910,12614923,0,0,10931,26957
8.543,16.583,74.874,0,0,0,0,373380,12726280,0,0,11065,26869
9.774,15.288,74.937,0,0,0,16384,371910,12640210,0,0,10983,26943
9.524,15.539,74.937,0,0,0,0,377389,12682490,0,0,11023,27038
10.831,14.358,74.559,0.252,0,0,40960,370146,12566220,0,0,10950,26996
8,17.250,74.750,0,0,0,0,383040,12484680,0,0,10884,27256
8.291,15.327,76.382,0,0,0,90112,385320,9254317,0,0,8326,22228
10.276,14.787,74.937,0,0,0,0,410032,12631150,0,0,10841,27525
7.538,17.588,74.874,0,0,0,0,406798,12540550,0,0,10741,27338
7.769,17.293,74.436,0.501,0,0,106496,386414,12581320,0,0,10860,27068
10.276,14.787,74.937,0,0,0,0,373086,12674940,0,0,11002,26890
10.276,14.787,74.937,0,0,0,0,372521,12629640,0,0,10977,26865
9.548,15.578,74.874,0,0,0,0,369460,12677960,0,0,11052,26920
11.500,14,74.500,0,0,0,81920,370538,12647760,0,0,10973,26920
11.750,13.500,74.250,0.500,0,0,24576,372204,12637190,0,0,11041,26939
8.750,15.500,75.750,0,0,0,0,380254,12089060,0,0,10543,26066
7.071,14.899,78.030,0,0,0,0,331572,8792247,0,0,8061,19843
9.045,16.080,74.874,0,0,0,0,404348,12466560,0,0,10767,27030
11.028,14.035,74.937,0,0,0,0,419832,12386530,0,0,10734,27262
12.060,13.065,74.623,0.251,0,0,81920,409836,12364295,0,0,10712,27264
9,16.250,74.750,0,0,0,0,414682,12420864,0,0,10775,27280
10.050,15.075,74.874,0,0,0,0,369950,12667390,0,0,11028,26855
9.273,15.539,75.188,0,0,0,0,457164,12170698,0,0,10527,27744
11.307,13.819,74.874,0,0,0,0,372400,12721750,0,0,11030,26741
10.025,15.038,74.687,0.251,0,0,24576,373380,12709670,0,0,11038,26729
10.276,15.038,74.687,0,0,0,0,390580,12590380,0,0,10924,26968
11.307,14.070,74.623,0,0,0,0,397053,11965637,0,0,10555,27213
8.586,12.374,79.040,0,0,0,0,213307,5387122,0,0,5611,12260
10.302,14.824,74.874,0,0,0,0,382200,12767050,0,0,11065,27240
7.481,16.958,75.062,0.499,0,0,81920,372720,12253748,0,0,10655,26206
9.500,16,74.500,0,0,0,0,370636,12650780,0,0,10993,26800
8.750,16.500,74.750,0,0,0,0,370244,12662860,0,0,11010,26894
11.750,13.500,74.750,0,0,0,0,369558,12647760,0,0,11023,26821
8.500,16.250,75.250,0,0,0,0,392260,12135968,0,0,10525,26434
9.273,15.789,74.687,0.251,0,0,24576,404642,12471090,0,0,10725,27317
9.799,15.327,74.874,0,0,0,0,405426,12495250,0,0,10737,27316
11.750,13.500,74.750,0,0,0,8192,405132,12468070,0,0,10718,27330
8.794,13.065,78.141,0,0,0,0,329750,8704647,0,0,7966,19832
9.023,17.043,73.935,0,0,0,0,460284,12995158,0,0,10908,27939
9.774,15.288,74.687,0.251,0,0,81920,370440,12723260,0,0,11008,26922
9.799,15.327,74.874,0,0,0,0,371420,12668900,0,0,10987,26854
11.250,14,74.750,0,0,0,0,377742,12638700,0,0,11001,26931
9.774,16.541,73.684,0,0,0,0,532058,12552826,0,0,10414,29054
9.227,17.207,73.566,0,0,0,0,542044,12569436,0,0,10410,28554
10.327,15.113,74.307,0.252,0,0,24576,525774,12486288,0,0,10267,28694
9.824,15.617,74.559,0,0,0,0,540792,12385216,0,0,10094,28219
8.521,17.293,74.185,0,0,0,0,537976,12489308,0,0,10228,28817
10.127,13.671,76.203,0,0,0,65536,476155,10216526,0,0,8891,24740
9.429,15.881,74.690,0,0,0,0,446238,11501530,0,0,9764,25663
8.794,16.332,74.372,0.503,0,0,90112,376026,12697590,0,0,10969,27034
8.794,15.075,76.131,0,0,0,0,369604,12138988,0,0,10539,25987
13.065,11.558,75.377,0,0,0,0,361230,12450048,0,0,10833,26327
10.777,14.035,75.188,0,0,0,0,383414,12472600,0,0,10895,26831
9.068,15.365,75.567,0,0,0,65536,342542,12516488,0,0,10836,26010
9.045,15.075,75.628,0.251,0,0,24576,378230,12119358,0,0,10610,26166
10.750,13.750,75.500,0,0,0,0,382616,12176738,0,0,10619,26265
8.040,17.085,74.874,0,0,0,0,372204,12629640,0,0,11001,26937
9.068,14.861,76.071,0,0,0,0,397878,12015168,0,0,10428,26392
8.312,14.106,77.582,0,0,0,0,363334,9126065,0,0,8210,19948
9.343,16.162,73.990,0.505,0,0,81920,499266,12993746,0,0,10781,28449
7.576,16.162,76.263,0,0,0,0,366832,12256768,0,0,10659,26144
13.065,12.060,74.874,0,0,0,0,375144,12650780,0,0,11035,26976
9.296,14.573,76.131,0,0,0,0,368750,12083020,0,0,10530,25935
11.529,12.782,75.689,0,0,0,0,352552,12270741,0,0,10696,25905
11.307,12.814,75.628,0.251,0,0,24576,392910,12037818,0,0,10529,26222
11.055,14.070,74.874,0,0,0,0,374752,12614540,0,0,10986,26964
11.222,13.716,75.062,0,0,0,0,365047,12513468,0,0,10800,26350
10.302,14.070,75.628,0,0,0,16384,378768,12326228,0,0,10702,26412
8.861,13.418,77.722,0,0,0,0,312542,8935707,0,0,8163,20017
10.276,15.038,74.185,0.501,0,0,90112,418588,12915128,0,0,10925,27591
10.500,14,75.500,0,0,0,0,388172,12219018,0,0,10605,26380
11.779,14.286,73.935,0,0,0,0,533964,12706846,0,0,10408,28242
10.859,15.152,73.990,0,0,0,0,531828,12635778,0,0,10353,29144
11.721,14.713,73.566,0,0,0,0,500382,12628228,0,0,10681,28978
9.873,15.949,73.924,0.253,0,0,24576,520598,12601146,0,0,10712,29273
9.068,16.373,74.559,0,0,0,0,493385,12499878,0,0,10680,28504
10.025,16.040,73.935,0,0,0,0,517714,12681176,0,0,10426,28195
7.843,19.608,72.549,0,0,0,0,560350,12593596,0,0,9805,28293
10.149,14.851,75,0,0,0,0,468172,10315852,0,0,8501,23957
7.519,16.291,75.940,0.251,0,0,65536,391717,11191343,0,0,9697,24235
8.521,16.541,74.937,0,0,0,0,413854,12371430,0,0,10645,27002
9.023,16.040,74.937,0,0,0,0,414148,12335190,0,0,10667,27338
9.023,16.040,74.937,0,0,0,73728,393544,12342740,0,0,10774,27244
7,18,75,0,0,0,0,393200,12518413,0,0,10706,27116
8,17.250,74.250,0.500,0,0,81920,361620,12680980,0,0,11054,26872
12.281,12.281,75.439,0,0,0,0,437858,12096708,0,0,10509,26945
10.302,14.070,75.628,0,0,0,0,418472,12350388,0,0,10641,26738
10.025,15.038,74.937,0,0,0,0,376424,12603970,0,0,10951,27016
8.250,16.250,75.500,0,0,0,0,427248,12413906,0,0,10671,26657
9.137,10.660,80.203,0,0,0,0,294170,8346809,0,0,7739,18910
8.728,15.960,75.062,0.249,0,0,81920,379928,12208448,0,0,10533,26309
8.271,16.792,74.937,0,0,0,0,378672,12643230,0,0,10956,27067
9.975,14.464,75.561,0,0,0,0,361648,12188818,0,0,10593,25900
9.296,14.824,75.879,0,0,0,73728,367286,12089158,0,0,10593,25982
11.028,15.038,73.935,0,0,0,0,475788,12527058,0,0,10748,28435
9.500,16.500,74,0,0,0,0,542324,12271966,0,0,10241,28660
8.838,16.667,74.242,0.253,0,0,24576,554640,12484778,0,0,9950,28096
8.209,18.159,73.632,0,0,0,0,502460,12761206,0,0,10439,27752
11.278,14.787,73.935,0,0,0,0,513592,12413808,0,0,10538,28868
7.828,14.394,77.778,0,0,0,0,363481,8956847,0,0,8200,20666
7.250,18,74.750,0,0,0,0,403564,12449950,0,0,10782,27006
10.777,14.286,74.937,0,0,0,0,420518,12400120,0,0,10742,27330
7.053,18.136,74.307,0.504,0,0,90112,413462,12517900,0,0,10814,27248
10.526,14.536,74.937,0,0,0,0,396800,12377556,0,0,10811,27296
10.276,14.787,74.937,0,0,0,0,372302,12625110,0,0,11019,26917
8.772,16.541,74.687,0,0,0,0,370342,12647760,0,0,11071,26857
9.273,15.789,74.937,0,0,0,0,371420,12603970,0,0,10987,26900
9.023,16.040,74.436,0.501,0,0,24576,372498,12635680,0,0,11029,26911
9.774,15.288,74.937,0,0,0,0,371518,12629640,0,0,10970,26884
10.076,17.128,72.796,0,0,0,0,390887,11896629,0,0,10530,26906
10.101,12.121,77.778,0,0,0,0,332801,9554121,0,0,8507,20895
7.268,17.794,74.937,0,0,0,0,372204,12738360,0,0,10884,26860
10,14.250,75.750,0,0,0,0,373454,12096708,0,0,10419,25924
9.273,15.789,74.687,0.251,0,0,81920,371224,12570750,0,0,10770,26709
10.276,14.787,74.937,0,0,0,0,372596,12610010,0,0,10993,26830
8.543,16.583,74.874,0,0,0,0,371420,12646250,0,0,10979,26837
11.278,13.784,74.937,0,0,0,0,371812,12652290,0,0,11024,26861
8.291,16.834,74.874,0,0,0,0,368186,12631150,0,0,10962,26811
8.772,15.789,75.439,0,0,0,0,366636,12422868,0,0,10659,26183
8.020,17.043,74.687,0.251,0,0,24576,405132,12487700,0,0,10744,27336
