"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/iperf3-1571844895-100-macsec-morus640-e-frag-dstat.csv",,,,"Date:","24 Oct 2019 00:01:48 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
3.849,8.255,87.621,0.275,0,9634.373,41550.619,0,0,0,0,4581.850,8101.448
6.684,16.310,77.005,0,0,0,155648,60282,12775594,0,0,2452,173
5.995,14.169,79.837,0,0,0,0,57516,13309910,0,0,2383,163
5.420,15.176,79.404,0,0,0,0,57324,13064008,0,0,2354,152
8.602,13.172,78.226,0,0,0,0,60384,13385786,0,0,2333,160
7.357,13.351,79.292,0,0,0,0,58956,13169972,0,0,2288,156
8.719,11.717,79.564,0,0,0,0,59058,13164324,0,0,2273,170
6.793,14.130,77.989,1.087,0,0,24576,60792,13336164,0,0,2307,177
10.270,10.270,79.459,0,0,0,0,56304,12859544,0,0,2196,159
5.177,16.076,78.747,0,0,0,0,59058,13465466,0,0,2371,144
11.653,8.130,80.217,0,0,0,0,57222,12708810,0,0,2144,157
6.021,12.304,81.675,0,0,0,0,50522,8095543,0,0,2020,273
0.262,26.178,73.560,0,0,0,0,61404,14251620,0,0,2824,117
0.528,24.802,74.406,0.264,0,0,90112,61758,14149800,0,0,2787,167
1.015,23.096,75.888,0,0,0,0,75700,13355554,0,0,2829,124
1.768,23.990,74.242,0,0,0,0,76908,13507416,0,0,2865,139
1.266,24.304,74.430,0,0,0,0,76602,13449888,0,0,2853,121
0.759,24.810,74.430,0,0,0,0,76296,13502622,0,0,2842,155
2.020,23.485,73.990,0.505,0,0,24576,76296,13451486,0,0,2788,160
2.025,23.544,74.430,0,0,0,0,75990,13489838,0,0,2857,129
0.759,24.810,74.430,0,0,0,0,75990,13471516,0,0,2825,118
5.852,17.557,76.590,0,0,0,0,37478,6222839,0,0,2103,522
6.283,14.921,78.796,0,0,0,0,31706,5833858,0,0,1909,436
0.262,25.984,73.491,0.262,0,0,90112,64056,14268022,0,0,2862,164
4.076,17.391,78.533,0,0,0,0,58630,13398858,0,0,2476,153
