"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/iperf3-1571844895-100-macsec-aegis128l-e-frag-dstat.csv",,,,"Date:","23 Oct 2019 23:35:55 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
3.853,8.034,87.843,0.270,0,9757.503,41441.677,0,0,0,0,4712.347,8559.992
4.735,6.964,73.538,14.763,0,0,2269184,17892,9960498,0,0,1958,322
5.099,1.983,92.918,0,0,0,0,10710,10025852,0,0,1835,142
4.749,2.793,92.458,0,0,0,0,9971,9952260,0,0,1803,135
2.029,2.029,95.942,0,0,0,0,10862,10059494,0,0,1750,132
0.588,1.471,97.941,0,0,0,0,8466,9666302,0,0,1671,124
2.319,2.899,94.783,0,0,0,98304,9792,9917188,0,0,1750,229
2.890,2.312,93.642,1.156,0,0,24576,10812,10166476,0,0,1825,182
2.601,2.601,94.798,0,0,0,0,10302,10409372,0,0,1938,143
1.760,1.173,97.067,0,0,0,0,9282,9851670,0,0,1786,128
2.579,2.292,95.129,0,0,0,0,9180,10073708,0,0,1799,129
4.521,10.638,84.840,0,0,0,0,51747,8600429,0,0,2076,291
6.469,15.364,78.167,0,0,0,0,67138,15434774,0,0,2723,202
12.737,6.504,79.946,0.813,0,0,81920,67870,14594618,0,0,2364,187
12.397,5.785,81.818,0,0,0,0,64362,14668042,0,0,2354,194
11.570,6.336,82.094,0,0,0,0,66402,14682424,0,0,2294,167
14.835,2.473,82.692,0,0,0,8192,64936,14292344,0,0,2290,205
11.846,6.336,81.818,0,0,0,0,66198,14505130,0,0,2361,164
11.444,8.174,80.381,0,0,0,0,66912,14904546,0,0,2403,182
10.714,8.242,80.220,0.824,0,0,24576,64464,14795798,0,0,2417,198
12.222,5.278,82.500,0,0,0,0,66810,14711272,0,0,2337,195
10.080,7.427,82.493,0,0,0,0,55028,10261274,0,0,2144,276
2.532,22.785,74.684,0,0,0,0,100470,15735908,0,0,2883,139
1.772,23.544,74.684,0,0,0,0,100266,15735908,0,0,2901,136
1.515,23.737,74.747,0,0,0,0,101184,15704692,0,0,2865,123
2.025,23.291,74.430,0.253,0,0,81920,100470,15719928,0,0,2868,166
3.038,22.278,74.684,0,0,0,0,99756,15739104,0,0,2852,143
1.263,24.242,74.495,0,0,0,0,100266,15752632,0,0,2847,131
1.266,24.051,74.684,0,0,0,0,101297,15705546,0,0,2830,138
2.278,23.038,74.684,0,0,0,0,101082,15721526,0,0,2897,147
2.284,23.096,74.619,0,0,0,0,96084,15798230,0,0,3005,148
2.036,20.865,76.845,0.254,0,0,65536,82406,13556027,0,0,2824,213
3.500,20.500,76,0,0,0,8192,92330,11815403,0,0,2560,227
1.750,23.250,75,0,0,0,0,111588,14871804,0,0,2774,132
3.008,22.055,74.937,0,0,0,0,111282,14922196,0,0,2749,131
3.008,22.055,74.937,0,0,0,0,110568,14890236,0,0,2762,135
2,23,71.250,3.750,0,0,90112,111588,14858276,0,0,2765,154
1.754,23.308,74.937,0,0,0,0,109956,14874256,0,0,2769,132
2,23.250,74.750,0,0,0,0,110160,14901422,0,0,2748,120
2.506,22.556,74.937,0,0,0,0,109548,14901422,0,0,2771,135
0.500,24.500,75,0,0,0,0,110874,14875854,0,0,2757,110
2.005,23.058,74.937,0,0,0,65536,110364,14872658,0,0,2797,196
6.383,9.043,84.309,0.266,0,0,24576,56822,9013571,0,0,2069,303
7.143,12.088,80.769,0,0,0,0,65696,14753832,0,0,2635,178
8.815,10.744,80.441,0,0,0,0,68936,15398328,0,0,2586,177
12.500,7.065,80.435,0,0,0,0,68034,14661650,0,0,2494,185
7.756,11.634,80.609,0,0,0,0,68544,15371162,0,0,2599,169
8.380,8.659,82.961,0,0,0,0,63240,14450714,0,0,2455,179
10.306,8.078,81.058,0.557,0,0,81920,68850,15240126,0,0,2515,201
10.833,7.222,81.944,0,0,0,0,70890,14741550,0,0,2462,183
8.611,9.722,81.667,0,0,0,0,68646,15252910,0,0,2538,177
6.704,12.291,81.006,0,0,0,0,69564,15361574,0,0,2591,185
7.958,9.019,83.024,0,0,0,0,56957,10550671,0,0,2215,269
2.005,23.058,74.937,0,0,0,0,110568,14843894,0,0,2782,157
2.506,22.556,74.185,0.752,0,0,81920,111282,14838246,0,0,2791,162
1.750,23.250,75,0,0,0,0,110160,14847090,0,0,2762,122
2.005,23.058,74.937,0,0,0,0,111996,14854609,0,0,2797,133
1.504,23.559,74.937,0,0,0,0,111486,14837502,0,0,2767,121
2.506,22.556,74.937,0,0,0,0,112098,14831854,0,0,2786,139
2,23,75,0,0,0,0,111078,14823120,0,0,2765,122
1.754,23.308,74.436,0.501,0,0,24576,112098,14843894,0,0,2781,152
1.504,23.559,74.937,0,0,0,0,110874,14843040,0,0,2765,117
2.005,21.805,76.190,0,0,0,0,107207,14092561,0,0,2703,136
3.544,19.494,76.962,0,0,0,0,80786,11896083,0,0,2488,243
1.010,24.242,74.747,0,0,0,0,102408,15715134,0,0,2797,131
1.772,23.544,74.684,0,0,0,0,102000,15691908,0,0,2762,131
1.772,23.544,74.430,0.253,0,0,155648,101286,15689566,0,0,2829,185
1.515,23.737,74.747,0,0,0,32768,103020,15695104,0,0,2798,141
1.519,23.797,74.684,0,0,0,0,103199,15713536,0,0,2787,137
3.046,22.335,74.619,0,0,0,0,103836,15739104,0,0,3043,152
2.025,23.291,74.684,0,0,0,0,104040,15775858,0,0,3078,150
2.771,22.922,73.804,0.504,0,0,65536,104040,15763074,0,0,3127,177
2.792,22.589,74.619,0,0,0,0,104346,15704692,0,0,3117,163
4.103,16.410,79.487,0,0,0,0,71818,10857403,0,0,2500,277
2.030,23.604,74.365,0,0,0,0,101286,15785446,0,0,3187,157
2.538,22.843,74.619,0,0,0,0,101796,15787044,0,0,3147,159
1.266,24.051,74.430,0.253,0,0,163840,100674,15735054,0,0,3148,269
2.625,18.635,78.740,0,0,0,0,81090,14355976,0,0,2824,171
12.601,8.579,78.820,0,0,0,0,65562,14586682,0,0,2423,169
13.477,5.930,80.593,0,0,0,0,68314,14625278,0,0,2393,187
11.081,8.649,80.270,0,0,0,0,63852,14992436,0,0,2410,167
11.622,7.838,80,0.541,0,0,24576,63546,14428514,0,0,2417,209
11.172,4.360,84.469,0,0,0,0,50592,13031690,0,0,2156,156
11.290,3.763,84.946,0,0,0,0,49463,9740741,0,0,2016,260
2.611,21.149,76.240,0,0,0,0,68136,15202492,0,0,3222,191
1.026,24.615,74.359,0,0,0,0,68034,16172272,0,0,3690,209
1.026,24.615,73.846,0.513,0,0,81920,68034,16147558,0,0,3647,216
