"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/ping-1571844895-macsec-aegis128l-e-1500-1500-dstat.csv",,,,"Date:","24 Oct 2019 04:32:35 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.084,9.045,86.633,0.238,0,7641.696,39547.846,0,0,0,0,4715.809,8608.759
1.282,2.051,96.667,0,0,0,0,124750,124808,0,0,3324,1760
0.517,2.842,96.641,0,0,0,0,116064,116166,0,0,2444,1638
0.775,2.326,96.899,0,0,0,0,115908,116589,0,0,2410,1623
1.292,2.067,96.641,0,0,0,0,116064,116471,0,0,2418,1634
0.514,3.342,95.887,0.257,0,0,90112,115362,115362,0,0,2402,1618
1.026,2.821,96.154,0,0,0,0,116064,116064,0,0,2394,1605
1.285,2.314,96.401,0,0,0,0,116064,116064,0,0,2406,1607
1.289,2.320,96.392,0,0,0,8192,116064,116220,0,0,2404,1622
0.258,3.093,96.649,0,0,0,0,116220,116220,0,0,2414,1609
1.790,2.302,95.396,0.512,0,0,24576,115440,115440,0,0,2395,1629
1.276,3.061,95.663,0,0,0,0,116220,116064,0,0,2410,1612
0.771,2.828,96.401,0,0,0,0,116220,116376,0,0,2393,1603
0.513,3.333,96.154,0,0,0,65536,116064,116064,0,0,2429,1665
1.276,3.316,95.408,0,0,0,65536,116064,116064,0,0,2416,1661
0.255,4.082,95.153,0.510,0,0,24576,114972,114972,0,0,2397,1623
0,3.599,96.401,0,0,0,0,116220,116220,0,0,2402,1590
0.512,3.325,96.164,0,0,0,0,116483,116064,0,0,2416,1610
0.254,4.326,95.420,0,0,0,0,116064,116064,0,0,2391,1595
0.253,4.810,94.937,0,0,0,0,115908,116327,0,0,2417,1615
0.767,3.325,95.396,0.512,0,0,24576,115128,115128,0,0,2386,1610
0.256,3.836,95.908,0,0,0,0,116064,116064,0,0,2402,1597
0.505,4.798,94.697,0,0,0,0,115908,115908,0,0,2396,1591
0.253,4.557,95.190,0,0,0,0,115908,115908,0,0,2412,1610
1.018,3.562,95.420,0,0,0,81920,115908,115908,0,0,2407,1647
0.255,4.082,95.153,0.510,0,0,122880,115128,115128,0,0,2408,1623
0.254,4.326,95.420,0,0,0,0,115908,115752,0,0,2390,1588
1.269,3.553,95.178,0,0,0,0,115752,115908,0,0,2411,1608
0.255,3.827,95.918,0,0,0,0,115908,115908,0,0,2386,1590
0.756,4.786,94.458,0,0,0,0,115752,115752,0,0,2421,1614
1.015,3.046,87.817,8.122,0,0,49152,97500,97500,0,0,2164,1386
1.269,3.299,95.431,0,0,0,0,115908,115752,0,0,2422,1616
0.763,3.817,95.420,0,0,0,0,115596,115752,0,0,2387,1593
1.015,3.553,95.431,0,0,0,0,116064,115908,0,0,2391,1596
1.020,3.571,95.408,0,0,0,2998272,115596,115596,0,0,2413,1654
1.023,3.069,95.396,0.512,0,0,49152,114816,114972,0,0,2387,1614
1.781,2.799,95.420,0,0,0,0,115908,115752,0,0,2404,1613
1.289,2.062,96.649,0,0,0,0,115908,115908,0,0,2393,1602
0.773,2.577,96.649,0,0,0,0,115908,116064,0,0,2397,1608
2.558,1.790,95.652,0,0,0,0,115908,115908,0,0,2396,1611
2.284,2.284,94.670,0.761,0,0,24576,114972,114972,0,0,2398,1633
1.285,2.571,96.144,0,0,0,0,115908,115908,0,0,2390,1598
2.308,1.538,96.154,0,0,0,0,116142,115986,0,0,2400,1613
1.795,2.308,95.897,0,0,0,0,115908,115908,0,0,2390,1608
1.272,3.308,95.420,0,0,0,0,115752,115908,0,0,2392,1609
2.041,2.296,95.153,0.510,0,0,24576,114972,114972,0,0,2387,1621
0.514,3.342,96.144,0,0,0,0,115908,115908,0,0,2399,1603
1.026,2.821,96.154,0,0,0,0,115908,115752,0,0,2394,1601
1.028,2.571,96.401,0,0,0,0,115908,115908,0,0,2398,1607
1.538,2.564,95.897,0,0,0,0,116327,116064,0,0,2389,1602
1.795,2.051,95.641,0.513,0,0,24576,115206,115206,0,0,2415,1645
0.773,2.577,96.649,0,0,0,0,115908,116327,0,0,2384,1601
1.272,3.308,95.420,0,0,0,0,116064,115908,0,0,2402,1611
0.771,3.085,96.144,0,0,0,0,115752,115908,0,0,2385,1591
0.767,3.325,95.908,0,0,0,0,116064,116064,0,0,2403,1607
1.266,3.797,94.684,0.253,0,0,24576,115284,115284,0,0,2392,1618
1.269,3.553,95.178,0,0,0,0,116064,115908,0,0,2410,1612
0.514,3.085,96.401,0,0,0,0,115908,116064,0,0,2388,1597
2.320,1.031,96.649,0,0,0,0,116064,116064,0,0,2397,1611
1.531,3.061,95.408,0,0,0,114688,116064,115908,0,0,2447,1702
1.015,3.807,94.670,0.508,0,0,24576,114972,115128,0,0,2394,1621
1.519,3.544,94.937,0,0,0,0,116447,116064,0,0,2413,1610
1.527,3.053,95.420,0,0,0,0,116064,116064,0,0,2394,1604
0.763,3.817,95.420,0,0,0,0,115908,115908,0,0,2409,1615
2.051,1.795,96.154,0,0,0,2744320,115908,115908,0,0,2410,1658
0.769,3.077,95.641,0.513,0,0,40960,115908,115908,0,0,2419,1628
1.266,3.544,95.190,0,0,0,0,116064,115908,0,0,2396,1604
1.023,3.069,95.908,0,0,0,0,115908,116447,0,0,2401,1609
4.859,3.069,92.072,0,0,0,0,144936,145064,0,0,2286,1528
1.531,2.806,95.663,0,0,0,16384,203912,203912,0,0,2367,1587
1.531,2.806,94.898,0.765,0,0,49152,201924,201924,0,0,2338,1555
2.036,2.545,95.420,0,0,0,0,204480,204480,0,0,2366,1558
2.036,2.799,95.165,0,0,0,0,204196,203912,0,0,2350,1560
2.284,2.538,95.178,0,0,0,0,204196,204196,0,0,2378,1578
2.545,2.036,95.420,0,0,0,0,204196,204196,0,0,2346,1558
1.786,2.551,95.153,0.510,0,0,24576,203060,203344,0,0,2372,1584
3.046,1.777,95.178,0,0,0,0,204196,204196,0,0,2348,1563
1.031,2.577,96.392,0,0,0,0,204196,203912,0,0,2376,1580
2.290,2.290,95.420,0,0,0,0,203990,203990,0,0,2336,1545
2.302,1.790,95.908,0,0,0,0,203912,204196,0,0,2362,1575
2.792,2.030,94.924,0.254,0,0,24576,203344,203060,0,0,2349,1574
2.806,1.531,95.663,0,0,0,0,203912,204196,0,0,2361,1574
1.786,2.551,95.663,0,0,0,0,204196,204196,0,0,2336,1552
3.283,2.020,94.697,0,0,0,0,204196,204196,0,0,2415,1582
1.777,2.792,95.431,0,0,0,0,204196,203912,0,0,2348,1551
0.763,3.817,94.911,0.509,0,0,24576,202492,202776,0,0,2339,1570
3,3.250,93.750,0,0,0,0,204196,204196,0,0,2372,1572
2.792,2.030,95.178,0,0,0,0,203912,203912,0,0,2346,1554
1.781,2.799,95.420,0,0,0,0,204196,204196,0,0,2357,1557
2.785,2.025,95.190,0,0,0,0,203912,203912,0,0,2362,1565
2.030,2.792,94.670,0.508,0,0,24576,203060,202776,0,0,2352,1578
1.768,3.283,94.949,0,0,0,0,203990,204274,0,0,2350,1551
3.046,1.777,95.178,0,0,0,0,203912,203628,0,0,2354,1572
3.030,2.273,94.697,0,0,0,0,203912,204196,0,0,2398,1567
3.023,2.771,94.207,0,0,0,1056768,203628,203628,0,0,2408,1598
0.754,0.754,61.809,36.683,0,0,0,52824,52540,0,0,1275,441
1.023,3.069,92.327,3.581,0,0,1654784,189428,189428,0,0,2531,1590
1.519,3.544,94.937,0,0,0,0,202776,202776,0,0,2340,1552
2.771,2.519,94.710,0,0,0,0,202492,202492,0,0,2355,1555
2.532,2.532,94.937,0,0,0,40960,202776,202776,0,0,2359,1581
3.030,2.020,94.444,0.505,0,0,24576,201356,201356,0,0,2355,1572
3.283,2.020,94.697,0,0,0,0,202776,202776,0,0,2334,1548
2.545,1.781,95.674,0,0,0,0,202776,202776,0,0,2355,1561
2.020,3.283,94.697,0,0,0,0,202776,202776,0,0,2346,1552
2.284,2.538,95.178,0,0,0,8192,202776,202776,0,0,2363,1563
1.272,3.053,95.165,0.509,0,0,24576,201924,201924,0,0,2336,1559
2.525,2.525,94.949,0,0,0,0,202776,202776,0,0,2363,1559
1.781,2.799,95.420,0,0,0,0,203060,203060,0,0,2336,1551
2.273,3.030,94.697,0,0,0,0,202776,202776,0,0,2358,1565
1.515,3.788,94.697,0,0,0,0,203060,203060,0,0,2338,1542
1.269,3.299,95.178,0.254,0,0,24576,202492,202492,0,0,2344,1571
1.768,3.535,94.697,0,0,0,0,203060,203060,0,0,2360,1551
2.261,3.266,94.472,0,0,0,0,202776,202776,0,0,2338,1554
3.299,1.777,94.924,0,0,0,0,203195,202776,0,0,2375,1584
2.273,2.778,94.949,0,0,0,0,202776,202776,0,0,2337,1547
1.527,3.053,95.165,0.254,0,0,24576,201718,201718,0,0,2352,1568
1.527,3.053,95.420,0,0,0,0,202776,203195,0,0,2333,1544
1.781,2.799,95.420,0,0,0,0,202776,202776,0,0,2348,1556
3.299,1.523,95.178,0,0,0,0,203060,203060,0,0,2346,1564
2.261,3.266,94.472,0,0,0,0,202776,202776,0,0,2348,1557
2.036,2.545,95.165,0.254,0,0,24576,201924,201924,0,0,2341,1562
0.773,2.577,96.649,0,0,0,0,202776,202776,0,0,2350,1540
3.053,1.527,95.420,0,0,0,0,202492,202492,0,0,2335,1544
1.279,2.813,95.908,0,0,0,0,203060,203060,0,0,2363,1558
2.813,1.279,95.908,0,0,0,2613248,202307,201924,0,0,2347,1573
0.775,2.326,95.349,1.550,0,0,40960,197380,197380,0,0,2309,1535
1.759,3.769,94.472,0,0,0,0,202776,202776,0,0,2332,1535
1.531,2.806,95.663,0,0,0,0,202776,202776,0,0,2359,1558
1.276,3.061,95.663,0,0,0,0,203060,203060,0,0,2335,1540
1.781,2.799,95.420,0,0,0,0,202776,202776,0,0,2345,1557
1.527,3.053,94.911,0.509,0,0,24576,201924,201924,0,0,2340,1552
1.799,2.314,95.887,0,0,0,0,203990,204373,0,0,2734,1571
1.023,3.069,95.908,0,0,0,0,203060,203060,0,0,2333,1536
1.777,3.046,95.178,0,0,0,0,202776,202776,0,0,2349,1555
1.535,2.558,95.908,0,0,0,0,203060,203060,0,0,2340,1547
1.519,3.544,94.430,0.506,0,0,24576,202208,202208,0,0,2363,1574
1.786,2.551,95.663,0,0,0,0,203060,203060,0,0,2336,1543
2.320,1.804,95.876,0,0,0,0,205616,205900,0,0,3097,1577
2.338,1.039,96.623,0,0,0,0,205900,205616,0,0,3080,1585
3.046,5.584,91.371,0,0,0,0,280148,280148,0,0,2214,1462
0,1.263,61.869,36.869,0,0,0,92880,92880,0,0,1263,432
0.767,1.535,82.353,15.345,0,0,65536,259200,259200,0,0,1877,1087
0.256,3.590,96.154,0,0,0,0,367740,367740,0,0,2268,1476
1.299,1.558,97.143,0,0,0,0,367740,367740,0,0,2257,1467
0.518,2.332,97.150,0,0,0,0,367200,367200,0,0,2268,1474
0.517,3.101,96.124,0.258,0,0,24576,365040,365040,0,0,2266,1494
1.302,1.562,97.135,0,0,0,0,367200,367200,0,0,2279,1488
0.517,2.842,96.641,0,0,0,0,367740,367740,0,0,2257,1468
0.259,3.109,96.632,0,0,0,0,367200,367200,0,0,2261,1473
0.771,3.342,95.887,0,0,0,0,367200,367200,0,0,2261,1469
1.039,1.818,96.623,0.519,0,0,24576,365040,365040,0,0,2257,1494
0.262,2.094,97.644,0,0,0,0,366738,366738,0,0,2246,1466
1.023,3.325,95.652,0,0,0,0,366120,366120,0,0,2249,1472
0.771,3.085,96.144,0,0,0,0,366120,366120,0,0,2238,1466
1.292,2.067,96.641,0,0,0,0,365580,365580,0,0,2264,1478
0.515,3.093,95.361,1.031,0,0,2531328,356400,356400,0,0,2221,1494
0.258,3.351,96.392,0,0,0,0,365580,365580,0,0,2258,1470
0.771,3.085,96.144,0,0,0,0,366120,366120,0,0,2245,1461
