"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/ping-1571844895-macsec-aesgcm-e-frag-1500-dstat.csv",,,,"Date:","23 Oct 2019 22:11:48 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.409,8.673,86.626,0.292,0,12153.446,41299.478,0,0,0,0,5369.735,10417.265
2.036,2.799,77.608,17.557,0,0,0,119602,119660,0,0,2526,3983
2.036,4.071,81.679,12.214,0,0,122880,111335,111593,0,0,2433,4221
1.535,4.092,94.373,0,0,0,0,110916,111022,0,0,2398,3818
3.258,4.010,92.732,0,0,0,0,111384,111408,0,0,2400,3874
2.015,4.786,92.443,0.756,0,0,90112,110214,110370,0,0,2408,3890
1.772,4.557,93.671,0,0,0,0,111384,111228,0,0,2370,3860
2.041,3.827,94.133,0,0,0,581632,110916,111072,0,0,2394,4051
2.948,6.143,90.909,0,0,0,0,109356,109356,0,0,2366,3896
1.975,6.667,91.358,0,0,0,0,109512,109512,0,0,2379,3766
3.163,6.813,89.294,0.730,0,0,49152,107796,107796,0,0,2366,3842
3.606,7.452,88.942,0,0,0,0,109512,109512,0,0,2395,3734
2.978,4.963,92.060,0,0,0,0,109512,109512,0,0,2367,3742
2.871,8.612,88.517,0,0,0,0,109200,109200,0,0,2413,3794
3.023,3.778,93.199,0,0,0,0,109356,109356,0,0,2342,3927
2.308,2.564,94.615,0.513,0,0,24576,109044,109044,0,0,2363,3780
3.178,6.357,90.465,0,0,0,0,109512,109356,0,0,2376,3797
2.174,8.454,89.372,0,0,0,0,109356,109512,0,0,2409,3859
2.532,3.797,93.671,0,0,0,0,109931,109931,0,0,2351,3962
2.703,6.388,90.909,0,0,0,0,109512,109356,0,0,2384,3896
3.148,7.264,89.346,0.242,0,0,24576,108888,109044,0,0,2372,3851
2.607,9.716,87.678,0,0,0,0,109200,109200,0,0,2386,3931
1.266,4.810,93.924,0,0,0,0,109512,109512,0,0,2305,3896
1.299,2.597,96.104,0,0,0,0,109512,109512,0,0,2291,3965
1.763,5.038,93.199,0,0,0,0,109356,109356,0,0,2326,3884
2.410,8.193,88.916,0.482,0,0,24576,108576,108576,0,0,2355,3868
3.357,7.914,88.729,0,0,0,0,109356,109200,0,0,2395,3834
1.263,5.303,93.434,0,0,0,0,109200,109356,0,0,2347,3912
1.241,6.700,92.060,0,0,0,0,109200,109200,0,0,2370,3949
1.026,4.103,94.872,0,0,0,0,109356,109356,0,0,2324,3837
1.703,8.029,89.781,0.487,0,0,24576,108576,108576,0,0,2374,3783
2.392,9.091,88.517,0,0,0,0,109200,109200,0,0,2388,3898
2.445,6.846,90.709,0,0,0,0,109200,109200,0,0,2361,3775
2.709,6.158,91.133,0,0,0,0,109512,109512,0,0,2460,3807
1.538,3.333,95.128,0,0,0,0,109356,109356,0,0,2332,3634
1.995,5.736,91.771,0.499,0,0,24576,108576,108576,0,0,2357,3893
4.796,6.475,88.729,0,0,0,0,109044,109044,0,0,2388,3895
2.320,2.062,93.814,1.804,0,0,2678784,105300,105300,0,0,2305,3749
3.008,4.261,92.732,0,0,0,0,109278,109278,0,0,2329,3853
1.759,5.025,93.216,0,0,0,0,109200,109200,0,0,2319,3886
1.058,1.058,97.619,0.265,0,0,40960,108420,108420,0,0,2285,4039
2.956,5.911,91.133,0,0,0,0,109044,109044,0,0,2309,3902
4.524,7.381,88.095,0,0,0,8192,109200,109200,0,0,2380,3798
4.208,4.208,91.584,0,0,0,0,109200,109200,0,0,2320,3967
4.785,6.699,88.517,0,0,0,0,109356,109200,0,0,2365,3837
1.550,2.842,95.090,0.517,0,0,24576,108732,108888,0,0,2305,3939
2.736,5.473,91.791,0,0,0,0,109200,109044,0,0,2345,4080
4.866,5.109,90.024,0,0,0,0,109278,109434,0,0,2337,3891
5.596,4.623,89.781,0,0,0,0,109200,109200,0,0,2346,3886
3.465,4.950,91.584,0,0,0,0,109619,109200,0,0,2317,3915
3.922,5.392,90.196,0.490,0,0,24576,108576,108995,0,0,2315,3909
1.523,4.569,93.909,0,0,0,0,109044,109044,0,0,2314,3949
0.787,2.100,97.113,0,0,0,1310720,109512,109512,0,0,2450,3972
1.036,3.627,95.337,0,0,0,0,111852,112235,0,0,3075,4429
2.828,2.314,94.859,0,0,0,0,112008,112008,0,0,3066,4432
2.062,2.835,94.845,0.258,0,0,40960,109980,109980,0,0,2910,4241
5.952,5.952,88.095,0,0,0,0,109200,109200,0,0,2335,3633
0.775,3.876,95.349,0,0,0,0,110604,110604,0,0,2838,4103
3.544,3.291,93.165,0,0,0,0,111384,111228,0,0,3080,4418
2.792,3.553,93.655,0,0,0,0,111072,111228,0,0,2978,4309
2.785,3.544,93.165,0.506,0,0,24576,108732,108732,0,0,2319,3650
4.953,7.783,87.264,0,0,0,0,109200,109200,0,0,2354,3708
6.235,5.036,88.729,0,0,0,0,109583,109200,0,0,2337,3721
3.855,6.747,89.398,0,0,0,0,109200,109200,0,0,2334,3680
4.926,3.941,91.133,0,0,0,0,109200,109200,0,0,2317,3794
3.922,5.392,90.196,0.490,0,0,24576,108420,108420,0,0,2323,3729
4.578,6.265,89.157,0,0,0,0,109356,109200,0,0,2333,3735
4.513,7.601,87.886,0,0,0,0,109044,109200,0,0,2360,3721
3.398,6.796,89.806,0,0,0,1310720,109200,109200,0,0,2348,3835
3.038,3.291,93.671,0,0,0,0,109356,109356,0,0,2330,3825
3.970,4.218,91.315,0.496,0,0,40960,108732,108732,0,0,2323,3735
