"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/iperf3-1571844895-100-macsec-aesgcm-we-frag-dstat.csv",,,,"Date:","23 Oct 2019 23:10:35 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.058,8.464,87.206,0.273,0,10373.617,41811.820,0,0,0,0,4925.214,9068.980
0,0,100,0,0,0,0,0,4542,0,0,934,86
0,0.251,99.246,0.503,0,0,114688,0,1514,0,0,945,99
0,0.251,99.749,0,0,0,0,0,0,0,0,915,55
0,0.251,99.749,0,0,0,0,0,1514,0,0,924,74
0,0.251,99.749,0,0,0,0,0,0,0,0,904,65
0,0.251,99.749,0,0,0,0,0,0,0,0,918,69
0,0.251,99.749,0,0,0,0,0,1514,0,0,907,61
0,0.252,99.496,0.252,0,0,24576,0,0,0,0,925,90
0,0.251,99.749,0,0,0,0,0,0,0,0,903,56
0,0.251,99.749,0,0,0,0,205,413,0,0,927,83
1.763,4.282,93.955,0,0,0,0,1825,20384,0,0,1077,240
0,0.251,99.749,0,0,0,0,0,3028,0,0,928,80
0,0.251,99.749,0,0,0,0,0,0,0,0,901,60
0,0.251,99.246,0.503,0,0,90112,0,3028,0,0,945,118
0,0.251,99.749,0,0,0,0,0,0,0,0,901,58
0,0.251,99.749,0,0,0,0,0,0,0,0,924,70
0,0.251,99.749,0,0,0,0,0,0,0,0,901,61
0,0.251,99.749,0,0,0,0,0,1514,0,0,925,76
0,0.251,99.749,0,0,0,0,0,0,0,0,901,63
0,0.251,99.497,0.251,0,0,24576,0,0,0,0,931,91
2.273,3.788,93.939,0,0,0,0,2028,20794,0,0,1083,245
0.251,0,99.749,0,0,0,0,0,1514,0,0,910,66
0,0.251,99.749,0,0,0,0,0,1514,0,0,927,82
0,0.251,99.749,0,0,0,0,419,1933,0,0,922,83
