"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final/ping-1578412664-macsec-aegis128l-we-1500-1500-dstat.csv",,,,"Date:","08 Jan 2020 03:11:09 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.236,8.458,87.272,0.035,0,10439.720,37776.346,0,0,0,0,4945.110,11506.179
1.013,2.025,96.962,0,0,0,0,133536,133536,0,0,2672,1824
1.034,2.584,96.382,0,0,0,98304,124332,124332,0,0,2536,1737
0.518,2.332,97.150,0,0,0,0,124594,124594,0,0,2500,1711
1.036,2.073,96.891,0,0,0,0,124332,124332,0,0,2490,1703
1.042,1.562,97.135,0.260,0,0,65536,124020,124020,0,0,2495,1703
1.309,0.785,97.906,0,0,0,0,124566,124566,0,0,2489,1694
1.535,2.813,95.652,0,0,0,0,123708,123708,0,0,1855,1686
1.546,2.062,96.392,0,0,0,0,123552,123552,0,0,1682,1670
0.777,2.332,96.891,0,0,0,0,123708,123708,0,0,1687,1677
1.809,1.809,96.382,0,0,0,24576,123240,123240,0,0,1689,1682
0.514,3.342,96.144,0,0,0,0,123552,123552,0,0,1685,1663
1.026,3.077,95.897,0,0,0,0,123396,123396,0,0,1689,1673
0.777,2.591,96.632,0,0,0,0,123396,123396,0,0,1677,1666
1.023,3.325,95.652,0,0,0,0,123240,123240,0,0,1694,1664
1.026,3.077,95.641,0.256,0,0,24576,123084,123084,0,0,1692,1677
0.517,2.842,96.641,0,0,0,0,123396,123396,0,0,1699,1676
0.769,3.333,95.897,0,0,0,8192,123396,123502,0,0,1693,1679
0.769,3.333,95.897,0,0,0,0,123552,123552,0,0,1688,1672
0.767,3.581,95.652,0,0,0,0,123552,123552,0,0,1689,1666
1.790,2.813,95.396,0,0,0,24576,123346,123240,0,0,1697,1689
1.292,2.067,96.641,0,0,0,0,123552,123552,0,0,1686,1672
1.550,2.067,96.382,0,0,0,49152,123396,123396,0,0,1709,1696
0.258,3.351,96.392,0,0,0,0,123240,123240,0,0,1680,1659
1.535,2.813,95.652,0,0,0,0,123240,123084,0,0,1747,1679
2.046,2.046,94.629,1.279,0,0,81920,120276,120432,0,0,1657,1651
1.538,2.821,95.641,0,0,0,0,123240,123240,0,0,1691,1680
1.527,3.308,95.165,0,0,0,8192,123318,123318,0,0,1693,1681
1.527,3.308,95.165,0,0,0,0,123396,123396,0,0,1684,1658
1.028,2.828,96.144,0,0,0,0,123396,123396,0,0,1684,1664
1.538,2.564,95.641,0.256,0,0,49152,123318,123318,0,0,1697,1682
1.020,3.571,95.408,0,0,0,0,123552,123552,0,0,1687,1672
1.031,3.351,95.619,0,0,0,3055616,122616,122616,0,0,1710,1702
1.276,3.316,95.408,0,0,0,0,123552,123552,0,0,1686,1667
1.285,2.571,96.144,0,0,0,0,123552,123552,0,0,1689,1674
1.289,2.320,96.134,0.258,0,0,57344,123240,123240,0,0,1691,1683
2.051,2.051,95.897,0,0,0,0,123552,123552,0,0,1685,1682
1.028,3.085,95.887,0,0,0,114688,123552,123552,0,0,1755,1741
1.279,3.069,95.652,0,0,0,0,123552,123552,0,0,1686,1670
0.771,3.085,96.144,0,0,0,0,123552,123552,0,0,1689,1672
1.542,2.314,95.887,0.257,0,0,24576,123396,123240,0,0,1694,1679
1.269,3.807,94.924,0,0,0,0,123552,123708,0,0,1691,1671
2.046,2.302,95.652,0,0,0,0,123708,123708,0,0,1692,1674
1.036,2.073,96.891,0,0,0,0,123708,123708,0,0,1686,1672
1.790,2.558,95.652,0,0,0,0,123552,123552,0,0,1690,1666
1.795,2.564,95.385,0.256,0,0,24576,123084,122928,0,0,1691,1686
1.026,3.077,95.897,0,0,0,0,123396,123552,0,0,1686,1670
0.257,3.599,96.144,0,0,0,0,123552,123658,0,0,1692,1672
1.026,3.077,95.897,0,0,0,0,123786,123630,0,0,1705,1673
1.026,3.077,95.897,0,0,0,0,123396,123552,0,0,1686,1673
0.781,2.083,97.135,0,0,0,24576,123396,123396,0,0,1691,1679
1.028,5.141,93.573,0.257,0,0,57344,122772,122772,0,0,1867,1790
0.775,2.842,96.382,0,0,0,0,123708,123708,0,0,1709,1674
0.773,2.835,96.392,0,0,0,0,123552,123552,0,0,1715,1673
1.039,1.818,97.143,0,0,0,0,123658,123552,0,0,1707,1665
0.767,3.581,95.652,0,0,0,0,123396,123396,0,0,1709,1667
1.031,2.577,96.134,0.258,0,0,40960,123240,123240,0,0,1722,1684
1.790,2.558,95.652,0,0,0,0,123708,123552,0,0,1721,1676
1.538,2.564,95.897,0,0,0,0,123396,123552,0,0,1712,1669
1.289,2.320,96.392,0,0,0,0,123786,123786,0,0,1713,1676
1.538,2.821,95.641,0,0,0,0,123552,123552,0,0,1710,1664
1.031,2.577,96.392,0,0,0,24576,123396,123396,0,0,1724,1687
2.302,2.558,95.141,0,0,0,2932736,122772,122772,0,0,1738,1710
1.804,1.804,96.392,0,0,0,0,123552,123552,0,0,1707,1674
2.067,4.651,93.282,0,0,0,0,184848,184976,0,0,2229,1607
1.289,2.320,96.392,0,0,0,0,220952,220952,0,0,2457,1641
0.769,3.333,95.641,0.256,0,0,49152,219816,219816,0,0,2061,1655
1.781,3.053,95.165,0,0,0,16384,219816,219532,0,0,1693,1650
1.768,3.788,94.444,0,0,0,0,219248,219532,0,0,1677,1641
1.790,2.813,95.396,0,0,0,0,219326,219326,0,0,1674,1638
2.046,2.302,95.652,0,0,0,0,218964,218964,0,0,1673,1632
2.278,3.038,94.430,0.253,0,0,40960,218396,218396,0,0,1679,1651
0.767,3.581,95.652,0,0,0,0,219532,219248,0,0,1899,1634
0.773,2.835,96.392,0,0,0,0,220100,220100,0,0,2449,1633
0.769,3.077,96.154,0,0,0,0,220384,220384,0,0,2459,1639
1.023,3.325,95.652,0,0,0,0,220384,220384,0,0,2466,1645
0.258,3.608,96.134,0,0,0,24576,219816,219816,0,0,2461,1650
1.795,2.308,95.897,0,0,0,0,220668,220668,0,0,2462,1642
1.285,2.571,96.144,0,0,0,0,220384,220384,0,0,2459,1637
1.538,2.308,96.154,0,0,0,0,220384,220384,0,0,2457,1635
0.769,3.333,95.897,0,0,0,0,220100,220100,0,0,2452,1621
0.514,3.085,96.144,0.257,0,0,24576,218964,218964,0,0,2432,1644
1.279,3.325,95.396,0,0,0,73728,219248,219532,0,0,1717,1668
0.509,4.326,95.165,0,0,0,0,219816,219816,0,0,1678,1625
0.261,2.089,97.650,0,0,0,0,220100,219816,0,0,1673,1634
1.554,1.813,96.632,0,0,0,0,219816,220100,0,0,1673,1637
0.515,3.093,96.392,0,0,0,24576,219532,219532,0,0,1682,1646
0.515,3.351,96.134,0,0,0,0,219816,219816,0,0,1675,1634
1.028,2.828,96.144,0,0,0,0,219610,219610,0,0,1670,1629
2.290,2.545,95.165,0,0,0,0,219248,219248,0,0,1674,1635
