"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat -N eth1,macsec0--noheaders --output final/iperf3-1571844895-100-macsec-aesgcm-e-frag-jumbo-dstat.csv",,,,"Date:","24 Oct 2019 01:18:41 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eth1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.070,8.872,86.787,0.271,0,8235.497,40966.801,0,0,0,0,4718.291,8666.654
0,0,100,0,0,0,0,0,4542,0,0,927,83
0.251,0,99.749,0,0,0,0,0,1514,0,0,907,63
0.251,0,99.749,0,0,0,0,0,0,0,0,926,77
0.251,0,99.749,0,0,0,0,0,1514,0,0,900,53
0.251,0,99.248,0.501,0,0,122880,0,0,0,0,927,88
0.251,0,99.749,0,0,0,0,0,0,0,0,904,57
0.251,0,99.749,0,0,0,0,0,1514,0,0,921,72
0.251,0,99.749,0,0,0,0,0,0,0,0,913,66
0.251,0,99.749,0,0,0,0,0,0,0,0,921,68
0.251,0,99.749,0,0,0,0,205,413,0,0,913,79
2.261,3.518,93.970,0.251,0,0,24576,1723,20385,0,0,1095,275
0,0.251,99.749,0,0,0,0,0,3028,0,0,925,79
0.251,0,99.749,0,0,0,0,0,0,0,0,903,63
0.251,0.251,99.499,0,0,0,0,0,3028,0,0,925,72
0.251,0,99.749,0,0,0,0,0,0,0,0,905,64
0.251,0.251,99.499,0,0,0,0,0,0,0,0,922,71
0.251,0,99.248,0.501,0,0,81920,0,0,0,0,910,78
0.251,0,99.749,0,0,0,0,0,1514,0,0,922,66
0.251,0.251,99.499,0,0,0,0,0,0,0,0,907,60
0.251,0,99.749,0,0,0,0,0,0,0,0,921,69
3.535,2.525,93.939,0,0,0,0,2027,20797,0,0,1084,257
0,0.501,99.499,0,0,0,0,0,1514,0,0,921,66
0.251,0.251,99.248,0.251,0,0,81920,0,1514,0,0,915,83
0.251,0,99.749,0,0,0,0,0,1514,0,0,921,69
0.251,0,99.749,0,0,0,0,0,1514,0,0,905,62
0.251,0,99.749,0,0,0,0,0,0,0,0,924,69
0.251,0,99.749,0,0,0,0,0,0,0,0,904,58
0.251,0,99.749,0,0,0,0,0,3028,0,0,925,75
0.251,0.251,99.248,0.251,0,0,24576,0,0,0,0,906,72
0.251,0.251,99.499,0,0,0,0,0,0,0,0,927,75
3.275,1.763,94.207,0.756,0,0,163840,1403,1870,0,0,1085,336
0,1.511,98.489,0,0,0,0,623,20439,0,0,979,132
0.251,0,99.749,0,0,0,0,0,1514,0,0,900,57
0.251,0,99.749,0,0,0,0,0,0,0,0,923,67
0.251,0,99.246,0.503,0,0,90112,0,3028,0,0,913,86
0.251,0,99.749,0,0,0,0,0,0,0,0,925,74
0.250,0.250,99.500,0,0,0,0,0,0,0,0,900,53
0.251,0,99.749,0,0,0,0,0,1514,0,0,925,71
0.251,0,99.749,0,0,0,0,0,1514,0,0,905,62
0.251,0,99.749,0,0,0,0,0,0,0,0,907,63
0.251,0,99.497,0.251,0,0,24576,0,0,0,0,924,92
2.778,3.283,93.939,0,0,0,0,2726,20796,0,0,1111,264
0,0.251,99.749,0,0,0,0,0,1514,0,0,933,69
0.251,0,99.749,0,0,0,0,0,1514,0,0,922,60
0.251,0,99.749,0,0,0,0,0,2316,0,0,939,80
0.251,0,99.749,0,0,0,0,0,1514,0,0,922,64
0.251,0,99.246,0.503,0,0,81920,0,0,0,0,940,88
0.251,0,99.749,0,0,0,0,0,0,0,0,919,59
0.251,0,99.749,0,0,0,0,0,3028,0,0,934,70
0.251,0,99.749,0,0,0,0,0,0,0,0,923,64
0.251,0,99.749,0,0,0,0,0,0,0,0,933,66
3.038,2.785,94.177,0,0,0,0,1924,19283,0,0,1085,250
0,0.503,98.995,0.503,0,0,81920,0,3028,0,0,928,96
0.251,0,99.749,0,0,0,0,0,1514,0,0,906,59
0.251,0,99.749,0,0,0,0,0,0,0,0,918,69
0.251,0,99.749,0,0,0,0,0,4542,0,0,915,69
0.251,0,99.749,0,0,0,0,0,0,0,0,919,68
0.251,0,99.749,0,0,0,0,0,0,0,0,903,57
0.252,0,99.496,0.252,0,0,24576,0,1514,0,0,927,92
0.251,0,99.749,0,0,0,0,0,1514,0,0,906,66
0.251,0,99.749,0,0,0,0,0,0,0,0,924,69
1.256,1.256,97.487,0,0,0,0,1009,1312,0,0,983,149
1.508,1.508,96.985,0,0,0,0,938,20998,0,0,1032,188
0,0.251,99.749,0,0,0,0,0,1514,0,0,904,61
0.251,0,99.497,0.251,0,0,81920,0,0,0,0,912,81
0.251,0,99.749,0,0,0,0,0,4542,0,0,927,80
0.251,0,99.749,0,0,0,131072,0,0,0,0,930,124
0.252,0,99.748,0,0,0,8192,0,0,0,0,941,92
0.251,0,99.749,0,0,0,0,0,1514,0,0,904,62
0.251,0,99.749,0,0,0,0,0,1514,0,0,921,70
0.251,0,96.241,3.509,0,0,40960,0,0,0,0,911,79
0.251,0,99.749,0,0,0,0,0,0,0,0,920,63
3.283,2.778,93.939,0,0,0,0,1925,20795,0,0,1084,256
0,0.251,99.749,0,0,0,0,0,1514,0,0,922,71
0.251,0,99.749,0,0,0,0,0,1514,0,0,909,68
0.251,0,99.749,0,0,0,0,0,3028,0,0,927,75
0.251,0,99.246,0.503,0,0,81920,0,1514,0,0,912,85
0.251,0,99.749,0,0,0,0,0,0,0,0,916,63
0.251,0,99.749,0,0,0,0,0,0,0,0,903,54
0.251,0,99.749,0,0,0,0,0,3028,0,0,927,77
0.251,0,99.749,0,0,0,0,0,0,0,0,903,62
0.251,0,99.749,0,0,0,0,0,0,0,0,922,68
