"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/ping-1572541814-macsec-aes-gcm-we-jumbo-Ethernet-9000-dstat.csv",,,,"Date:","01 Nov 2019 01:33:36 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.909,38.136,59.644,0.310,0,48015.239,69766.429,0,0,21.090,79.657,6547.533,912.860
2.273,14.205,83.523,0,0,0,0,221760,221760,0,0,4591,3071
4.348,11.957,83.696,0,0,0,0,264800,264640,0,0,4303,3527
2.235,11.173,86.592,0,0,0,0,267200,267200,0,0,4257,3579
2.235,15.642,82.123,0,0,0,0,223840,224000,0,0,4636,3081
2.778,13.889,79.444,3.889,0,0,81920,230560,230510,0,0,4443,3175
3.867,14.917,81.215,0,0,0,0,219762,219762,0,0,4550,3000
3.390,13.559,83.051,0,0,0,0,219840,220000,0,0,4534,3008
5,13.889,81.111,0,0,0,0,216160,216160,0,0,4492,2979
4.324,15.676,80,0,0,0,0,224800,224800,0,0,4493,3097
3.297,16.484,79.670,0.549,0,0,12288,214880,214720,0,0,4454,2975
1.117,15.084,83.799,0,0,0,0,240800,240800,0,0,4430,3264
3.911,14.525,81.564,0,0,0,0,216640,216640,0,0,4484,2983
4.444,14.444,81.111,0,0,0,0,214080,214080,0,0,4418,2961
3.889,15,81.111,0,0,0,0,213600,213760,0,0,4416,2927
1.676,16.201,81.006,1.117,0,0,12288,213280,213280,0,0,4418,2948
3.804,16.848,79.348,0,0,0,0,213600,213600,0,0,4446,2948
3.279,16.940,79.781,0,0,0,0,215360,215200,0,0,4471,2966
3.846,15.934,80.220,0,0,0,0,213760,213760,0,0,4429,2940
3.371,14.045,82.584,0,0,0,0,216000,216160,0,0,4470,2965
5.556,13.333,80.556,0.556,0,0,36864,214880,214720,0,0,4379,2995
2.286,14.286,83.429,0,0,0,0,214880,214990,0,0,4410,2991
2.162,18.378,79.459,0,0,0,0,217760,217760,0,0,4509,2979
2.747,16.484,80.769,0,0,0,0,216160,216320,0,0,4346,2956
3.261,17.391,79.348,0,0,0,0,212640,212480,0,0,4411,2909
5,13.333,78.889,2.778,0,0,32768,208402,208402,0,0,4330,2882
2.857,13.714,83.429,0,0,0,32768,216000,216000,0,0,4485,2982
4.278,17.112,78.610,0,0,0,0,215360,215360,0,0,4481,2963
3.889,15,81.111,0,0,0,0,214240,214400,0,0,4454,2977
4.469,13.966,81.564,0,0,0,0,214080,213920,0,0,4449,3007
3.315,16.022,79.006,1.657,0,0,53248,208320,208320,0,0,4342,2896
2.924,11.696,85.380,0,0,0,2584576,216800,216800,0,0,4477,3004
3.933,14.045,82.022,0,0,0,0,214400,214400,0,0,4435,2958
2.703,17.297,80,0,0,0,0,218560,218560,0,0,4386,3015
4.972,14.365,80.663,0,0,0,0,216320,216320,0,0,4463,2952
3.825,16.393,78.142,1.639,0,0,28672,209120,209280,0,0,4348,2904
3.867,15.470,80.663,0,0,0,61440,214802,214802,0,0,4461,2954
3.390,14.689,81.921,0,0,0,0,322272,322400,0,0,4379,2947
2.747,12.088,85.165,0,0,0,0,447264,446976,0,0,4049,3351
2.809,15.169,82.022,0,0,0,0,385056,385344,0,0,4427,2944
6.250,17.708,74.479,1.562,0,0,16384,374112,374112,0,0,4354,2868
3.371,14.045,82.584,0,0,0,0,389088,388800,0,0,4477,2982
