"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/iperf3-1572541814-100-macsec-aesgcm-e-dstat.csv",,,,"Date:","31 Oct 2019 21:21:57 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.121,29.909,67.550,0.420,0,100997.358,122918.903,0,0,41.724,167.798,4888.733,1044.200
1.156,54.335,44.509,0,0,0,0,79078,36327922,0,0,16747,389
0,57.803,42.197,0,0,0,0,69748,38037438,0,0,17954,346
1.143,57.143,41.143,0.571,0,0,53248,70384,38066280,0,0,18076,360
0.575,57.471,41.954,0,0,0,0,74306,38075388,0,0,18065,371
0.571,57.143,42.286,0,0,0,0,68688,38072352,0,0,18090,339
1.705,56.818,41.477,0,0,0,0,71020,38079698,0,0,18069,360
0.575,57.471,41.954,0,0,0,0,72716,38075388,0,0,18107,353
1.143,57.143,41.143,0.571,0,0,12288,73246,38054136,0,0,18056,345
1.705,56.818,41.477,0,0,0,0,70596,38069316,0,0,18035,352
0.575,57.471,41.954,0,0,0,0,70278,38049582,0,0,18119,345
2.030,39.594,58.376,0,0,0,0,57877,29295944,0,0,1446,437
0.498,49.751,49.751,0,0,0,0,67098,38357248,0,0,1282,406
0,57.803,41.618,0.578,0,0,40960,75790,37935976,0,0,17913,351
2.809,56.180,41.011,0,0,0,1110016,73034,38066280,0,0,17990,394
0,57.471,42.529,0,0,0,0,67946,38079698,0,0,18025,327
0.575,57.471,41.954,0,0,0,0,71656,38082978,0,0,18027,360
1.143,57.143,41.714,0,0,0,0,72398,38087532,0,0,18042,364
1.149,57.471,40.805,0.575,0,0,20480,72716,38092086,0,0,17969,354
1.705,56.818,39.773,1.705,0,0,53248,71656,38102468,0,0,18038,389
0.571,57.143,42.286,0,0,0,0,69324,38086014,0,0,18060,346
2.778,44.444,52.778,0,0,0,0,65505,29413088,0,0,13533,428
0.575,57.471,41.954,0,0,0,0,72186,38087288,0,0,17957,342
0,57.803,41.040,1.156,0,0,40960,70808,38072352,0,0,17991,349
0.510,50.510,48.980,0,0,0,0,74518,38086014,0,0,3987,408
1,49.500,49.500,0,0,0,0,65296,38366356,0,0,1260,412
0.500,50,49.500,0,0,0,0,67204,38360284,0,0,1302,440
1,49,50,0,0,0,0,67734,38364594,0,0,1282,418
1.571,51.309,46.073,1.047,0,0,12288,80348,37880054,0,0,6783,397
0.995,49.254,49.751,0,0,0,0,67946,38410134,0,0,1290,417
1,49.500,49.500,0,0,0,0,64660,38414932,0,0,1272,395
1.587,43.386,55.026,0,0,0,0,66036,29938672,0,0,6375,468
1.705,56.818,41.477,0,0,0,0,69854,38122446,0,0,18010,373
1.149,57.471,40.805,0.575,0,0,40960,69854,38134346,0,0,18110,365
1.523,49.746,48.731,0,0,0,36864,71550,38081704,0,0,3864,427
0.995,49.254,49.751,0,0,0,0,66462,38476926,0,0,1199,415
0.503,49.749,49.749,0,0,0,0,68582,38440738,0,0,1220,437
2,48.500,49.500,0,0,0,0,66674,38460228,0,0,1223,420
0.500,49.500,49,1,0,0,36864,67522,38438976,0,0,1244,426
0.500,50,49.500,0,0,0,0,67522,38434422,0,0,1227,425
1.005,49.246,49.749,0,0,0,0,67628,38445048,0,0,1192,417
3.077,40,56.923,0,0,0,0,60100,29710187,0,0,2395,454
1.143,57.143,41.714,0,0,0,0,71656,38016186,0,0,17947,344
1.143,57.143,40.571,1.143,0,0,40960,72080,38060208,0,0,17919,352
0.575,57.471,41.954,0,0,0,0,73034,38078424,0,0,18161,360
1.136,56.818,42.045,0,0,0,0,72186,38072352,0,0,18035,346
0.575,57.471,41.954,0,0,0,0,73352,38055654,0,0,18135,352
0.575,57.471,41.954,0,0,0,0,72610,38057172,0,0,18057,364
0.578,57.803,41.040,0.578,0,0,12288,69960,38072352,0,0,18021,362
1.143,57.143,41.714,0,0,0,0,73776,38073870,0,0,17942,348
1.143,57.143,41.714,0,0,0,0,72610,38067798,0,0,17986,342
0.565,51.977,47.458,0,0,0,0,68030,34398548,0,0,16202,366
2.247,51.685,46.067,0,0,0,0,71464,33406514,0,0,15841,394
0.510,50.510,47.959,1.020,0,0,40960,73776,38151044,0,0,3803,402
0.500,50,49.500,0,0,0,0,64766,38422522,0,0,1251,415
1.005,49.246,49.749,0,0,0,49152,66886,38414688,0,0,1291,434
0,57.803,42.197,0,0,0,0,75048,38040474,0,0,18061,354
1.705,56.818,41.477,0,0,0,0,70702,38176850,0,0,18132,350
1.500,48.500,49.500,0.500,0,0,12288,68052,38355730,0,0,1196,413
0.995,49.751,49.254,0,0,0,0,66568,38451120,0,0,1258,415
1.005,49.246,49.749,0,0,0,0,66886,38469336,0,0,1175,406
0.500,49.500,50,0,0,0,0,66038,38481480,0,0,1188,424
1.667,45.556,52.778,0,0,0,0,69746,29645156,0,0,11793,389
2.116,52.381,44.974,0.529,0,0,40960,73988,38101194,0,0,9505,383
0.498,49.751,49.751,0,0,0,0,68794,38504250,0,0,1176,429
1.005,49.246,49.749,0,0,0,8192,67734,38520948,0,0,1170,403
0.503,49.749,49.749,0,0,0,0,64024,38494898,0,0,1224,418
0.995,49.254,49.751,0,0,0,0,66886,38493624,0,0,1164,424
1.500,49,48.500,1,0,0,20480,64766,38510322,0,0,1149,419
1.500,49,49.500,0,0,0,0,68158,38498178,0,0,1169,430
0,50.251,49.749,0,0,0,0,64554,38523740,0,0,1173,401
1.075,53.226,45.699,0,0,0,0,73776,38178612,0,0,10960,405
2.778,44.444,52.778,0,0,0,0,71547,29297725,0,0,13555,407
0.571,57.143,41.143,1.143,0,0,40960,72504,38058690,0,0,17986,397
1.143,57.143,41.714,0,0,0,0,71020,38063244,0,0,18080,349
1.143,56.571,42.286,0,0,0,40960,71020,37933428,0,0,17836,355
1.143,57.143,41.714,0,0,0,0,74306,38060208,0,0,18062,373
0.575,57.471,41.954,0,0,0,0,72292,38055654,0,0,17927,376
0.575,57.471,41.379,0.575,0,0,20480,71444,38051100,0,0,18028,355
0.578,57.803,41.618,0,0,0,0,71338,38058690,0,0,17979,349
0.571,57.143,42.286,0,0,0,0,70596,38064762,0,0,18066,337
1.143,57.143,41.714,0,0,0,0,73140,38058690,0,0,18030,353
1.676,45.251,53.073,0,0,0,0,68367,29282545,0,0,13529,397
1.622,53.514,43.784,1.081,0,0,40960,73140,37984552,0,0,11723,376
0.538,53.763,45.699,0,0,0,0,77910,38094878,0,0,10490,390
0.575,57.471,41.954,0,0,0,0,73140,38160396,0,0,18062,347
1.705,56.818,41.477,0,0,0,0,74306,38102468,0,0,18082,360
1.705,56.818,41.477,0,0,0,0,73882,38101194,0,0,17993,360
0.578,57.803,41.040,0.578,0,0,12288,70702,38151044,0,0,18034,359
2.260,56.497,41.243,0,0,0,0,73246,38161670,0,0,18113,358
1.143,57.143,41.714,0,0,0,0,74624,38164950,0,0,17967,350
1.143,57.143,41.714,0,0,0,0,72292,38170778,0,0,18049,363
1.124,47.753,51.124,0,0,0,0,60522,31055328,0,0,14784,370
1,47.500,50,1.500,0,0,40960,71446,36875188,0,0,1376,432
0.503,49.749,49.749,0,0,0,0,64978,38425314,0,0,1251,398
0.995,49.254,49.751,0,0,0,0,65402,38435940,0,0,1222,385
1,49.500,48,1.500,0,0,49152,66144,38237814,0,0,1293,414
0.503,49.749,49.749,0,0,0,0,66992,38337514,0,0,1251,402
0.995,49.254,48.756,0.995,0,0,12288,69748,38310434,0,0,1272,435
0.503,49.749,49.749,0,0,0,0,66992,38322334,0,0,1256,409
0.500,49.500,50,0,0,0,0,70490,38298046,0,0,1246,402
1.493,49.254,49.254,0,0,0,0,69960,38311708,0,0,1275,409
1.508,48.744,49.749,0,0,0,0,69430,38310190,0,0,1242,396
1.130,45.198,52.542,1.130,0,0,12288,59888,29235240,0,0,13225,398
2,48.500,49.500,0,0,0,0,70384,38222146,0,0,1312,419
1,49.500,49.500,0,0,0,0,65932,38322578,0,0,1295,403
0.500,49.500,50,0,0,0,0,67416,38334478,0,0,1275,398
1,49.500,49.500,0,0,0,0,66780,38334234,0,0,1283,422
0.500,50,48.500,1,0,0,40960,68370,38337514,0,0,1283,419
0,50,50,0,0,0,0,69960,38357248,0,0,1273,419
1,49.500,49.500,0,0,0,0,67204,38352694,0,0,1285,429
1.005,49.246,49.749,0,0,0,0,68158,38354212,0,0,1272,421
0.498,49.751,49.751,0,0,0,0,65614,38348140,0,0,1256,406
2.525,40.404,56.061,1.010,0,0,12288,61160,29995081,0,0,1229,443
1.010,48.990,50,0,0,0,0,65932,38413414,0,0,1239,416
1.042,51.562,47.396,0,0,0,0,74730,38125238,0,0,7171,374
1.149,57.471,41.379,0,0,0,36864,76002,38043510,0,0,17962,376
1.705,56.818,41.477,0,0,0,0,74412,38029848,0,0,17906,362
1.714,57.143,40.571,0.571,0,0,45056,74942,38041992,0,0,17990,346
1.143,57.143,41.714,0,0,0,0,75684,38043510,0,0,18038,382
1.136,56.818,42.045,0,0,0,0,71550,38046546,0,0,18088,328
0.575,57.471,41.954,0,0,0,0,69854,38008840,0,0,17992,378
0.575,57.471,41.954,0,0,0,0,71550,37991898,0,0,17991,351
2.210,45.304,51.381,1.105,0,0,12288,63279,29290379,0,0,13678,414
0.575,57.471,41.954,0,0,0,0,67946,37979754,0,0,17979,363
0.529,52.910,46.561,0,0,0,0,72080,38004042,0,0,8600,375
1.500,49,49.500,0,0,0,0,68264,38437702,0,0,1235,437
1,49.500,49.500,0,0,0,0,66250,38469336,0,0,1221,427
1,49.500,48.500,1,0,0,40960,66038,38478444,0,0,1219,414
1.087,54.891,44.022,0,0,0,0,74094,38110058,0,0,13155,407
0.575,57.471,41.954,0,0,0,0,70808,38148252,0,0,18107,350
1.705,56.818,41.477,0,0,0,4096,72080,38155598,0,0,18114,359
1.705,56.818,41.477,0,0,0,0,75472,38144972,0,0,18025,341
2.235,44.693,51.955,1.117,0,0,12288,67414,29140290,0,0,13507,405
1.705,56.818,41.477,0,0,0,0,73140,38014668,0,0,18016,367
0,57.558,42.442,0,0,0,0,71656,38040474,0,0,18068,345
0.529,52.910,46.561,0,0,0,0,75472,38030092,0,0,8820,385
1.500,48.500,50,0,0,0,0,69324,38341038,0,0,1200,431
1.508,49.246,48.241,1.005,0,0,40960,69006,38295010,0,0,1239,435
0.498,49.751,49.751,0,0,0,0,67628,38316262,0,0,1239,420
1.508,48.744,49.749,0,0,0,0,66356,38321060,0,0,1246,414
1,49.500,49.500,0,0,0,0,68900,38334478,0,0,1251,421
0.995,49.254,49.751,0,0,0,36864,67734,38325370,0,0,1242,417
1.005,44.724,53.266,1.005,0,0,12288,59027,33838443,0,0,1206,429
2.260,51.412,46.328,0,0,0,0,73893,34155095,0,0,15651,423
1.036,51.295,47.668,0,0,0,0,75048,38056142,0,0,5979,382
0,50,50,0,0,0,0,64236,38500970,0,0,1255,410
1.980,48.515,49.505,0,0,0,0,65508,38527020,0,0,1207,426
0.503,49.749,48.744,1.005,0,0,40960,67416,38499696,0,0,1221,417
0.995,49.751,49.254,0,0,0,0,64448,38513358,0,0,1207,416
0,50,50,0,0,0,0,64554,38504006,0,0,1178,393
1,49.500,49.500,0,0,0,0,66038,38514876,0,0,1183,414
0.505,49.495,50,0,0,0,0,65720,38510322,0,0,1169,398
0.995,49.254,48.756,0.995,0,0,12288,65614,38522466,0,0,1192,426
2.010,40.704,57.286,0,0,0,0,62005,29646431,0,0,1283,454
1.493,48.756,49.751,0,0,0,0,68476,38379774,0,0,1284,420
0.505,49.495,50,0,0,0,0,69642,38386090,0,0,1325,423
1,49.500,49.500,0,0,0,40960,67946,38358766,0,0,1302,432
0.995,49.254,48.756,0.995,0,0,45056,67416,38376982,0,0,1279,407
1,49.500,49.500,0,0,0,0,65826,38382810,0,0,1262,431
1,49.500,49.500,0,0,0,0,67628,38367874,0,0,1295,414
0.500,49.500,50,0,0,0,0,65508,38393680,0,0,1270,418
1,49.500,49.500,0,0,0,8192,66250,38396472,0,0,1246,410
0.498,49.751,48.259,1.493,0,0,20480,66356,38395198,0,0,1263,416
1.676,44.693,53.631,0,0,0,0,69322,28874931,0,0,13273,420
0.575,57.471,41.954,0,0,0,0,73988,37963056,0,0,17937,343
0.575,57.471,41.954,0,0,0,0,70914,37951156,0,0,17907,372
1.143,57.143,41.714,0,0,0,0,71974,37960264,0,0,18023,374
0.575,57.471,41.379,0.575,0,0,40960,74306,37972164,0,0,17910,360
1.143,57.143,41.714,0,0,0,0,74624,38002768,0,0,17921,369
1.587,52.381,46.032,0,0,0,0,76744,37920552,0,0,9027,384
0.562,56.180,43.258,0,0,0,0,80030,37855766,0,0,15177,369
1.149,56.897,41.954,0,0,0,0,72928,37973682,0,0,17942,339
0.571,57.143,41.143,1.143,0,0,12288,72822,37987588,0,0,17981,356
2.762,44.751,52.486,0,0,0,0,71230,29327319,0,0,13263,401
1.705,56.818,41.477,0,0,0,0,70914,38004286,0,0,18002,348
1.705,56.818,41.477,0,0,0,0,72504,38002524,0,0,18052,364
0,52.910,47.090,0,0,0,0,74200,37993416,0,0,7783,396
1.087,53.804,43.478,1.630,0,0,86016,79606,37954192,0,0,11007,406
0.575,57.471,41.954,0,0,0,0,75366,37991898,0,0,17928,363
1.705,56.818,41.477,0,0,0,0,70914,38024020,0,0,17988,387
0.575,57.471,41.954,0,0,0,0,75896,38022258,0,0,17891,377
1.143,57.143,41.714,0,0,0,0,72504,38023776,0,0,17926,353
0.575,57.471,40.805,1.149,0,0,12288,75260,38011632,0,0,17979,380
1.657,45.856,52.486,0,0,0,0,59039,29589234,0,0,13641,392
2.273,55.682,42.045,0,0,0,0,76426,37667724,0,0,17614,345
1.143,57.143,41.714,0,0,0,0,71656,38131310,0,0,18049,364
1.143,57.143,41.714,0,0,0,0,71974,38127000,0,0,18039,371
1.531,50,47.449,1.020,0,0,40960,72822,38195066,0,0,3959,404
0.500,49.500,50,0,0,0,0,67840,38505524,0,0,1154,438
0.500,50,49.500,0,0,0,0,62858,38508804,0,0,1157,416
0.503,49.749,49.749,0,0,0,0,64342,38484516,0,0,1192,426
0.505,50.505,48.990,0,0,0,0,72186,38290456,0,0,2924,386
1.143,57.143,41.143,0.571,0,0,16384,69642,38148252,0,0,18083,363
1.136,53.977,44.886,0,0,0,0,68057,36102948,0,0,17064,348
1.695,47.458,50.847,0,0,0,0,67620,31232915,0,0,14167,408
0,57.803,42.197,0,0,0,0,73246,38032884,0,0,17988,335
1.149,57.471,41.379,0,0,0,0,76214,38028330,0,0,17966,373
2.247,56.180,40.449,1.124,0,0,86016,70490,38048064,0,0,18004,386
0.578,57.803,41.618,0,0,0,0,71974,38038956,0,0,18008,359
0.571,57.143,42.286,0,0,0,0,71444,38040474,0,0,18029,333
1.010,49.495,49.495,0,0,0,0,73140,38095122,0,0,1711,410
0.995,49.254,49.751,0,0,0,0,65720,38311708,0,0,1263,398
0.503,49.749,48.744,1.005,0,0,28672,69430,38328406,0,0,1282,417
0.995,49.254,49.751,0,0,0,0,69748,38282866,0,0,1263,404
2.235,45.251,52.514,0,0,0,0,65823,29555295,0,0,13340,400
0.575,57.471,41.954,0,0,0,0,73670,38016186,0,0,17961,360
1.705,56.818,41.477,0,0,0,0,72716,38010358,0,0,18043,355
0.571,57.143,41.143,1.143,0,0,40960,72398,37997970,0,0,17946,343
