"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/ping-1572541814-macsec-aesgcm-e-frag-1500-dstat.csv",,,,"Date:","31 Oct 2019 22:00:26 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.020,32.548,65.040,0.392,0,86381.421,107576.222,0,0,35.686,143.515,5148.732,984.682
4.420,13.812,80.663,1.105,0,0,32768,220960,220960,0,0,4483,3069
3.243,10.811,85.946,0,0,0,0,285600,285440,0,0,4012,3800
3.297,15.934,80.769,0,0,0,0,217600,217760,0,0,4518,3019
2.247,8.989,87.640,1.124,0,0,372736,284160,284270,0,0,4045,3790
4.372,15.847,79.781,0,0,0,0,215680,215680,0,0,4467,2989
3.889,14.444,80.556,1.111,0,0,61440,209202,209042,0,0,4323,2892
4.891,16.304,78.804,0,0,0,0,212640,212800,0,0,4415,2957
2.210,17.127,80.663,0,0,0,0,214080,213920,0,0,4420,2957
3.409,13.636,82.955,0,0,0,0,212800,212800,0,0,4386,2955
3.352,15.084,81.564,0,0,0,0,210240,210240,0,0,4342,2906
4.278,17.112,77.005,1.604,0,0,12288,209920,210080,0,0,4366,2909
3.955,13.559,82.486,0,0,0,0,213120,213120,0,0,4400,2957
3.911,14.525,81.564,0,0,0,0,212320,212320,0,0,4388,2924
4.396,15.385,80.220,0,0,0,0,211840,211680,0,0,4390,2926
3.279,17.486,79.235,0,0,0,0,213120,213280,0,0,4418,2937
1.695,12.429,85.311,0.565,0,0,12288,236000,235840,0,0,4172,3206
2.762,12.707,84.530,0,0,0,0,284960,285120,0,0,4485,3810
2.841,13.636,83.523,0,0,0,0,234400,234240,0,0,4795,3207
2.286,13.143,84.571,0,0,0,0,243200,243200,0,0,4979,3301
3.352,14.525,82.123,0,0,0,0,244320,244590,0,0,5028,3347
1.176,10.588,86.471,1.765,0,0,12288,248160,248160,0,0,4935,3393
3.911,11.732,84.358,0,0,0,0,262080,262080,0,0,4792,3574
3.933,13.483,82.584,0,0,0,0,247840,247680,0,0,5081,3383
2.299,12.644,85.057,0,0,0,0,246720,246880,0,0,5059,3374
1.734,13.295,84.971,0,0,0,0,245760,245760,0,0,5022,3346
