"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/iperf3-1572541814-100-macsec-aes-gcm-e-jumbo-MACsec-Ethernet-dstat.csv",,,,"Date:","01 Nov 2019 01:59:24 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.923,38.222,59.549,0.306,0,47334.849,67820.204,0,0,20.012,75.586,6415.338,922.664
1.604,50.802,47.594,0,0,0,0,50458,39130382,0,0,4975,347
0,54.054,45.405,0.541,0,0,53248,45050,40320804,0,0,5290,342
0.538,53.763,45.699,0,0,0,0,44414,40310846,0,0,5298,322
0.538,53.763,45.699,0,0,0,0,45686,40335926,0,0,5233,349
0,54.301,45.699,0,0,0,1654784,45050,40310952,0,0,5248,341
1.070,53.476,45.455,0,0,0,0,44626,40317822,0,0,5283,331
0,54.054,45.946,0,0,0,0,45156,40337790,0,0,5292,339
0.538,53.763,44.624,1.075,0,0,20480,46322,40304198,0,0,5297,336
1.047,52.356,46.597,0,0,0,0,46746,40080270,0,0,4177,333
0.513,50.769,48.718,0,0,0,0,47276,39982720,0,0,2627,329
2.660,42.553,54.787,0,0,0,4096,49610,31008857,0,0,4260,378
0,54.054,45.946,0,0,0,0,45262,40347960,0,0,5225,338
0,53.763,45.161,1.075,0,0,40960,44520,40355682,0,0,5281,337
1.064,53.723,45.213,0,0,0,0,45262,40337790,0,0,5310,337
0,53.804,46.196,0,0,0,0,45156,40358664,0,0,5307,323
1.070,53.476,45.455,0,0,0,0,48548,40365640,0,0,5257,351
0,54.348,45.652,0,0,0,0,54696,40328738,0,0,5399,323
0,54.054,45.405,0.541,0,0,12288,58194,40331826,0,0,5337,346
0.538,54.301,45.161,0,0,0,0,56392,40331826,0,0,5325,343
0.538,53.763,45.699,0,0,0,0,56180,40347960,0,0,5351,358
1.613,44.086,54.301,0,0,0,0,52030,31253220,0,0,4320,384
0,54.011,45.989,0,0,0,0,43566,40370592,0,0,5297,328
0.538,53.763,44.624,1.075,0,0,40960,45050,40372350,0,0,5321,360
0.538,53.763,45.699,0,0,0,0,45156,40336036,0,0,5348,365
1.070,53.476,45.455,0,0,0,0,46322,40167816,0,0,5365,327
0.500,49.500,50,0,0,0,0,45686,40191138,0,0,1382,343
0.505,49.495,50,0,0,0,0,45368,40175004,0,0,1353,329
1.493,49.254,48.756,0.498,0,0,12288,45474,40149390,0,0,1367,345
0.500,50,49.500,0,0,0,0,45898,40158336,0,0,1375,354
0.505,49.495,50,0,0,0,0,44838,40148166,0,0,1372,347
3.627,39.378,56.995,0,0,0,24576,62643,30429437,0,0,2238,406
0,53.763,46.237,0,0,0,0,107166,40201842,0,0,4831,339
0.503,49.749,48.744,1.005,0,0,49152,103668,40086768,0,0,1386,355
1.587,52.910,45.503,0,0,0,0,103350,40163076,0,0,4834,361
0,54.348,45.652,0,0,0,0,86602,40442160,0,0,5334,346
