"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/ping-1572541814-macsec-chachapoly-we-1500-1500-dstat.csv",,,,"Date:","01 Nov 2019 02:38:04 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.864,38.882,58.957,0.298,0,43966.611,64179.138,0,0,18.588,70.208,6218.044,899.311
3.315,11.050,84.530,1.105,0,0,32768,262240,262240,0,0,4459,3538
2.732,12.022,85.246,0,0,0,0,268320,268160,0,0,4360,3578
3.825,8.743,87.432,0,0,0,0,288320,288320,0,0,4171,3826
4.891,13.043,82.065,0,0,0,0,241440,241550,0,0,4854,3308
3.371,12.921,83.708,0,0,0,0,236800,236960,0,0,4875,3264
2.747,14.835,81.868,0.549,0,0,12288,242162,242162,0,0,4957,3300
2.247,13.483,84.270,0,0,0,0,246080,246080,0,0,5016,3350
3.279,12.022,84.699,0,0,0,0,284480,284480,0,0,4647,3797
3.911,13.966,82.123,0,0,0,8192,270880,270720,0,0,5398,3652
4.396,10.440,85.165,0,0,0,0,306240,306400,0,0,4615,4066
1.676,12.291,84.358,1.676,0,0,24576,296480,296480,0,0,4722,3947
2.841,14.205,82.955,0,0,0,0,274560,274400,0,0,5470,3718
2.793,8.939,88.268,0,0,0,0,317280,317280,0,0,4424,4217
1.714,9.714,84.571,4,0,0,73728,308000,308160,0,0,4615,4077
3.297,13.187,83.516,0,0,0,0,296960,296960,0,0,4998,3975
3.763,11.828,83.333,1.075,0,0,12288,311840,311840,0,0,4341,4109
0.606,3.636,95.758,0,0,0,0,318080,317920,0,0,4346,4169
3.911,14.525,81.564,0,0,0,0,276000,276000,0,0,5548,3740
3.371,15.169,81.461,0,0,0,0,274560,274670,0,0,5599,3745
3.933,14.045,82.022,0,0,0,0,278880,279040,0,0,5504,3806
3.409,13.636,81.818,1.136,0,0,12288,276480,276480,0,0,5620,3755
3.825,16.393,79.781,0,0,0,0,277120,277120,0,0,5653,3768
2.260,15.819,81.921,0,0,0,0,275520,275520,0,0,5622,3758
3.390,14.689,81.921,0,0,0,0,276800,276640,0,0,5636,3759
2.299,14.368,83.333,0,0,0,24576,276800,276960,0,0,5651,3770
2.857,14.286,81.714,1.143,0,0,45056,271520,271360,0,0,5543,3692
2.367,11.834,85.799,0,0,0,0,277600,277600,0,0,5652,3806
2.825,15.254,81.921,0,0,0,0,276640,276640,0,0,5641,3782
4.945,13.736,81.319,0,0,0,0,384832,385120,0,0,5153,3918
3.390,14.689,81.921,0,0,0,8192,492768,492480,0,0,5570,3737
2.857,13.714,82.286,1.143,0,0,24576,484128,484416,0,0,5475,3650
3.409,14.205,82.386,0,0,0,0,488448,488448,0,0,5538,3728
2.809,15.169,82.022,0,0,0,0,485856,485856,0,0,5488,3675
2.688,13.978,83.333,0,0,0,0,582624,582336,0,0,4608,4248
2.762,16.575,80.663,0,0,0,3727360,482976,483264,0,0,5504,3696
2.778,15.556,80,1.667,0,0,28672,473472,473184,0,0,5376,3586
3.911,14.525,81.564,0,0,0,0,480384,480672,0,0,5443,3631
4.494,13.483,82.022,0,0,0,0,480672,480384,0,0,5447,3636
3.333,15.556,81.111,0,0,0,0,477216,477504,0,0,5414,3607
2.825,14.124,83.051,0,0,0,0,482112,481824,0,0,5381,3660
3.352,10.615,85.475,0.559,0,0,12288,610848,610848,0,0,4684,4473
2.778,15.556,81.667,0,0,0,0,488448,488448,0,0,5331,3678
2.825,14.124,83.051,0,0,0,0,472896,472896,0,0,5349,3589
2.809,14.045,83.146,0,0,0,0,492562,492562,0,0,5245,3696
2.312,10.983,86.705,0,0,0,0,508896,508896,0,0,5030,3799
2.222,16.111,81.111,0.556,0,0,12288,467136,467136,0,0,5325,3561
2.793,15.084,82.123,0,0,0,0,469152,469152,0,0,5336,3561
3.352,15.084,81.564,0,0,0,0,467424,467534,0,0,5341,3581
3.933,13.483,82.584,0,0,0,0,468370,468658,0,0,5315,3542
2.874,12.644,84.483,0,0,0,0,468000,467712,0,0,5317,3567
2.809,13.483,82.584,1.124,0,0,12288,459936,460224,0,0,5237,3506
2.841,13.636,83.523,0,0,0,0,465696,465408,0,0,5280,3526
2.247,14.607,83.146,0,0,0,0,463680,463968,0,0,5255,3528
3.889,14.444,81.667,0,0,0,0,461952,461952,0,0,5253,3518
2.260,14.124,83.616,0,0,0,0,459648,459360,0,0,5208,3511
3.955,12.429,83.051,0.565,0,0,12288,461088,461088,0,0,5226,3506
3.315,13.812,82.873,0,0,0,0,463104,463104,0,0,5128,3504
2.247,14.045,83.708,0,0,0,0,447264,447264,0,0,5095,3403
2.260,14.689,83.051,0,0,0,0,668032,668576,0,0,5005,3371
3.315,14.917,81.768,0,0,0,20480,836128,836128,0,0,5069,3375
3.825,14.754,79.781,1.639,0,0,32768,826880,826336,0,0,5001,3337
2.326,11.628,86.047,0,0,0,0,838848,839392,0,0,5045,3371
3.429,12,84.571,0,0,0,0,841024,840480,0,0,5059,3370
4.571,10.857,84.571,0,0,0,0,834496,834496,0,0,5014,3343
2.778,15,82.222,0,0,0,0,840480,841024,0,0,5093,3413
3.352,13.408,82.123,1.117,0,0,3186688,831776,831776,0,0,5034,3357
2.890,11.561,85.549,0,0,0,0,837760,837760,0,0,5036,3357
4.444,13.333,82.222,0,0,0,0,838848,838304,0,0,5066,3390
3.429,12,84.571,0,0,0,0,835040,835584,0,0,5030,3340
6.180,10.674,83.146,0,0,0,0,838848,838848,0,0,5070,3400
3.352,13.408,82.682,0.559,0,0,12288,829600,829056,0,0,5001,3331
2.793,14.525,82.682,0,0,0,0,831232,831232,0,0,5021,3346
4.545,11.364,84.091,0,0,0,0,827424,827968,0,0,4981,3298
3.409,12.500,84.091,0,0,0,0,835040,834496,0,0,5013,3324
3.889,13.889,82.222,0,0,0,0,830144,830144,0,0,4997,3317
2.762,13.260,82.873,1.105,0,0,12288,863872,864416,0,0,4770,3451
3.390,12.994,83.616,0,0,0,0,835040,835040,0,0,5024,3353
2.809,13.483,83.708,0,0,0,0,835040,834496,0,0,5021,3350
3.448,11.494,85.057,0,0,0,0,829056,829600,0,0,4983,3305
3.333,14.444,82.222,0,0,0,0,837216,836672,0,0,5047,3394
2.809,13.483,83.146,0.562,0,0,12288,825330,825330,0,0,4953,3300
2.312,12.139,85.549,0,0,0,0,827968,827968,0,0,4971,3304
3.390,12.429,84.181,0,0,0,0,837760,837760,0,0,5061,3390
3.297,12.637,84.066,0,0,0,0,901952,901952,0,0,4625,3564
2.747,15.934,81.319,0,0,0,0,831776,832320,0,0,5028,3330
2.286,12,84.571,1.143,0,0,12288,823616,823072,0,0,4959,3309
3.333,14.444,82.222,0,0,0,0,832864,833408,0,0,5033,3344
3.352,13.966,82.682,0,0,0,0,833952,833952,0,0,5044,3358
2.198,15.934,81.868,0,0,0,0,831232,830688,0,0,5018,3316
2.841,13.068,84.091,0,0,0,0,832864,832864,0,0,5035,3380
3.390,12.994,81.921,1.695,0,0,36864,826944,826944,0,0,4877,3266
4.444,13.889,81.667,0,0,0,0,1483680,1483680,0,0,4676,3112
3.889,14.444,81.667,0,0,0,0,1449888,1449888,0,0,4561,3020
4.372,15.847,79.781,0,0,0,0,1448832,1448832,0,0,4556,3020
4.520,12.429,83.051,0,0,0,0,1468896,1468896,0,0,4604,3080
