"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/iperf3-1572541814-100-macsec-chachapoly-e-frag-dstat.csv",,,,"Date:","31 Oct 2019 22:25:44 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.022,33.270,64.327,0.381,0,78874.428,100940.138,0,0,32.585,131.042,5410.993,997.515
1.724,56.322,40.805,1.149,0,0,0,140664,53694184,0,0,18461,389
1.170,57.895,40.351,0.585,0,0,937984,138436,55079010,0,0,18968,355
1.724,57.471,39.655,1.149,0,0,69632,133348,55412750,0,0,19168,371
1.117,55.866,43.017,0,0,0,0,131970,55388764,0,0,14933,379
1.500,48.500,50,0,0,0,0,123278,55994602,0,0,2013,430
1.010,48.990,50,0,0,0,0,125080,56013282,0,0,2006,420
1.117,55.307,43.575,0,0,0,0,139390,55286780,0,0,14775,357
1.170,58.480,39.766,0.585,0,0,12288,133560,55322008,0,0,19118,388
0.581,58.140,41.279,0,0,0,0,138330,55273080,0,0,19164,352
1.734,57.803,40.462,0,0,0,0,142252,55309056,0,0,19154,365
1.705,46.591,51.705,0,0,0,0,126245,43292119,0,0,14637,401
1.156,57.803,41.040,0,0,0,0,133772,55378752,0,0,19106,364
1.744,58.140,38.953,1.163,0,0,40960,143524,55252846,0,0,19105,402
0.581,58.140,41.279,0,0,0,0,142040,55305788,0,0,19106,354
1.734,57.803,40.462,0,0,0,0,140132,55390376,0,0,19144,384
1.156,57.225,41.618,0,0,0,0,138754,55059686,0,0,18939,360
0.585,58.480,40.936,0,0,0,0,137588,55452100,0,0,19157,340
1.734,57.225,39.884,1.156,0,0,12288,137906,55401612,0,0,19185,384
0.585,58.480,40.936,0,0,0,0,138118,55272118,0,0,19138,345
1.554,50.259,48.187,0,0,0,0,130910,55645782,0,0,5793,445
3.518,39.698,56.784,0,0,0,0,106845,43993196,0,0,1760,442
1.648,53.846,44.505,0,0,0,0,135150,55200590,0,0,12626,371
1.724,57.471,39.655,1.149,0,0,40960,138012,55203252,0,0,19144,392
0,58.824,41.176,0,0,0,0,137376,55257716,0,0,19060,342
0.585,57.895,41.520,0,0,0,0,144584,55169334,0,0,19151,352
0.585,58.480,40.936,0,0,0,0,134408,55095452,0,0,19136,337
0.581,58.140,41.279,0,0,0,0,132076,55206376,0,0,19160,338
1.744,58.140,39.535,0.581,0,0,12288,144902,55065692,0,0,19128,382
0.581,58.140,41.279,0,0,0,0,141298,55166922,0,0,19097,346
0.585,58.480,40.936,0,0,0,0,136740,55110764,0,0,19167,381
3.352,45.810,50.838,0,0,0,0,126029,42908917,0,0,14763,393
0.581,58.140,41.279,0,0,0,0,139496,55434486,0,0,19143,356
1.163,58.140,38.372,2.326,0,0,106496,141510,55219812,0,0,19161,392
2.312,57.225,40.462,0,0,0,0,145326,55281110,0,0,19172,409
