"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/iperf3-1572541814-100-macsec-aesgcm-e-jumbo-dstat.csv",,,,"Date:","31 Oct 2019 23:50:45 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.986,36.015,61.658,0.341,0,61053.570,83191.140,0,0,25.222,101.434,6471.695,960.457
1.156,54.335,44.509,0,0,0,0,106426,36861836,0,0,16816,343
0.571,57.143,42.286,0,0,0,0,101018,38123004,0,0,18116,323
0.575,57.471,41.954,0,0,0,0,97520,38109714,0,0,18170,362
1.130,56.497,42.373,0,0,0,0,107060,37879560,0,0,17081,346
0.503,49.749,49.749,0,0,0,0,102502,38190522,0,0,1279,382
1.980,48.515,49.505,0,0,0,57344,96778,38233338,0,0,1233,380
0.503,49.749,49.749,0,0,0,0,98368,38215386,0,0,1226,395
1,49,50,0,0,0,0,97414,38211582,0,0,1214,396
0.500,50,49.500,0,0,0,0,101442,38171874,0,0,1242,374
1.005,49.246,49.749,0,0,0,0,99216,38210028,0,0,1250,402
2.210,44.751,52.486,0.552,0,0,12288,47595,29581458,0,0,13035,417
1.136,56.818,42.045,0,0,0,1228800,43884,38014062,0,0,18047,376
0.571,57.143,42.286,0,0,0,0,44732,38073114,0,0,18095,355
0,52.632,47.368,0,0,0,0,48336,38028906,0,0,7783,353
1,49.500,49.500,0,0,0,0,42188,38306376,0,0,1374,384
1.500,49,48.500,1,0,0,45056,42294,38337456,0,0,1361,398
0.995,49.254,49.751,0,0,0,0,49078,38286870,0,0,1350,367
0.503,49.749,49.749,0,0,0,0,50986,38287890,0,0,1277,375
1,49,50,0,0,0,0,50244,38357658,0,0,1189,380
1,49.500,49.500,0,0,0,0,49714,38402028,0,0,1183,412
1.639,44.262,53.552,0.546,0,0,12288,72502,29182035,0,0,9029,411
0,54.645,45.355,0,0,0,4096,99216,37804968,0,0,11653,360
1.705,56.818,41.477,0,0,0,0,94022,38117484,0,0,17920,357
0,57.803,42.197,0,0,0,0,89570,38125254,0,0,17970,348
0.578,57.803,41.618,0,0,0,0,88722,38136132,0,0,17971,330
2.260,56.497,40.113,1.130,0,0,40960,88404,38079330,0,0,18028,411
1.143,57.143,41.714,0,0,0,0,86920,38091066,0,0,17934,351
1.149,57.471,41.379,0,0,0,0,85118,38098836,0,0,17934,345
0.575,57.471,41.954,0,0,0,0,87450,38107196,0,0,17806,349
1.705,56.818,41.477,0,0,0,0,85330,38142348,0,0,17961,364
2.260,44.633,52.542,0.565,0,0,12288,84056,29364782,0,0,13176,401
0.575,58.046,41.379,0,0,0,32768,95930,38073972,0,0,17557,357
1.087,53.804,45.109,0,0,0,0,97202,37913748,0,0,11981,393
1.010,48.990,50,0,0,0,0,90206,38265972,0,0,1239,406
1.485,49.010,49.505,0,0,0,0,89888,38241108,0,0,1228,416
0.503,49.749,48.241,1.508,0,0,49152,88722,38236446,0,0,1245,411
0.995,49.254,49.751,0,0,0,0,91372,38227818,0,0,1249,392
1,49.500,49.500,0,0,0,61440,85966,38270634,0,0,1254,407
0.503,49.749,49.749,0,0,0,0,89040,38224014,0,0,1252,390
1.493,48.756,49.751,0,0,0,0,86814,38222460,0,0,1275,439
2.062,40.722,56.186,1.031,0,0,12288,77586,28913017,0,0,1630,444
1.143,57.143,41.714,0,0,0,0,97096,38028744,0,0,17900,339
0.578,57.803,41.618,0,0,0,0,89040,38100390,0,0,17927,362
0.575,57.471,41.954,0,0,0,0,86390,38125254,0,0,17907,345
0.508,50.254,49.239,0,0,0,0,90842,38128362,0,0,2922,397
0.500,50,49,0.500,0,0,40960,87238,38321916,0,0,1236,402
1.005,49.246,49.749,0,0,0,0,87450,38329686,0,0,1220,406
1.500,49,49.500,0,0,0,0,89358,38265972,0,0,1256,409
0.995,49.254,49.751,0,0,0,0,85012,38276850,0,0,1219,395
0.505,49.495,50,0,0,0,0,86602,38256648,0,0,1263,413
1.493,44.776,53.234,0.498,0,0,12288,77570,34824721,0,0,1180,387
2.286,50.286,47.429,0,0,0,0,97646,32875078,0,0,15080,398
1.136,56.818,42.045,0,0,0,0,99640,38160300,0,0,18134,347
1.143,57.143,41.714,0,0,0,0,99110,38156334,0,0,18124,334
0.543,54.348,45.109,0,0,0,0,99322,37965888,0,0,12309,364
0.995,49.254,48.756,0.995,0,0,40960,97202,38263560,0,0,1243,414
1.990,48.756,49.254,0,0,0,0,97414,38239554,0,0,1218,386
1.005,49.246,49.749,0,0,0,0,97626,38250432,0,0,1249,400
1.493,48.756,49.751,0,0,0,0,96778,38273742,0,0,1230,387
1.005,49.246,49.749,0,0,0,0,104198,38217798,0,0,1291,410
1.500,49.500,48.500,0.500,0,0,12288,97944,38234034,0,0,1232,402
1.676,43.017,55.307,0,0,0,0,52786,29030425,0,0,11158,389
1.648,54.945,43.407,0,0,0,4096,47488,37826724,0,0,14741,355
1,49.500,49.500,0,0,0,0,42188,38346084,0,0,1351,375
1.036,51.295,47.668,0,0,0,0,48230,38051358,0,0,6390,389
1.685,56.742,40.449,1.124,0,0,40960,42930,38138382,0,0,18123,349
0.571,57.143,42.286,0,0,0,0,42930,38087262,0,0,18093,332
1.143,56.571,42.286,0,0,0,0,43460,38130612,0,0,18057,358
0.568,56.818,42.614,0,0,0,0,43884,38112126,0,0,18070,327
2.151,53.226,44.624,0,0,0,0,48654,38014062,0,0,12025,371
1,49,49,1,0,0,12288,43460,38420676,0,0,1154,405
1.613,42.473,55.914,0,0,0,0,56390,29454352,0,0,7407,385
