"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/ping-1572541814-no-macsec-1464-1464-dstat.csv",,,,"Date:","31 Oct 2019 18:10:25 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
4.510,15.164,78.831,1.496,0,639503.108,648616.248,0,0,264.438,1063.461,3345.221,1654.374
3.804,16.304,78.804,1.087,0,0,28672,289664,289788,0,0,6606,4966
3.352,10.615,86.034,0,0,0,0,310620,310620,0,0,5422,5242
2.762,11.602,85.635,0,0,0,0,306776,306776,0,0,5374,5181
3.261,12.500,83.696,0.543,0,0,4096,305288,305164,0,0,5357,5155
4.348,11.413,83.152,1.087,0,0,106496,303988,304112,0,0,5349,5129
2.703,12.973,83.784,0.541,0,0,12288,297788,297664,0,0,5242,5045
5.495,9.890,84.615,0,0,0,0,296608,296608,0,0,5660,5037
3.315,10.497,86.188,0,0,0,0,296732,296732,0,0,5203,5011
2.210,14.917,82.873,0,0,0,0,289540,289664,0,0,6152,4946
3.371,9.551,87.079,0,0,0,0,291524,291524,0,0,5527,4914
3.529,10.588,84.118,1.765,0,0,12288,273172,273048,0,0,7021,4695
2.762,11.050,86.188,0,0,0,0,290408,290532,0,0,5232,4910
4.787,11.702,83.511,0,0,0,0,291276,291276,0,0,5147,4912
3.315,9.945,86.740,0,0,0,0,291772,291772,0,0,5139,4930
3.261,10.870,83.152,2.717,0,0,2174976,278876,278876,0,0,4966,4732
3.804,10.326,84.239,1.630,0,0,40960,286688,286564,0,0,5072,4842
2.809,10.112,87.079,0,0,0,0,284952,284952,0,0,5498,4834
3.889,8.889,87.222,0,0,0,0,290780,290904,0,0,5113,4901
2.747,10.989,86.264,0,0,0,0,289292,289292,0,0,5183,4918
2.688,12.903,84.409,0,0,0,0,290408,290284,0,0,5125,4897
3.158,13.684,81.579,1.579,0,0,12288,285572,285572,0,0,5060,4834
4.444,13.333,82.222,0,0,0,0,488340,488340,0,0,5892,4455
2.174,12.500,85.326,0,0,0,0,591192,591444,0,0,5126,4913
2.717,11.957,85.326,0,0,0,0,591192,590940,0,0,5138,4914
3.191,13.830,82.979,0,0,0,0,589428,589428,0,0,5134,4900
3.825,10.383,84.699,1.093,0,0,16384,582876,582876,0,0,5085,4875
3.243,11.892,84.865,0,0,0,0,589932,590184,0,0,5142,4908
3.209,12.834,83.957,0,0,0,0,590184,590184,0,0,5126,4904
3.390,10.169,86.441,0,0,0,0,564480,564228,0,0,5473,4725
2.326,12.791,84.884,0,0,0,0,496440,496692,0,0,6311,4164
3.911,13.408,81.006,1.676,0,0,12288,489384,489384,0,0,6254,4137
4.070,10.465,85.465,0,0,0,0,504504,504504,0,0,6159,4237
3.297,12.637,84.066,0,0,0,0,556920,556668,0,0,5575,4640
2.924,11.111,85.965,0,0,0,0,496000,496252,0,0,6307,4181
5,8.889,86.111,0,0,0,0,572040,571788,0,0,5334,4771
3.804,11.413,83.152,1.630,0,0,12288,564732,564732,0,0,5277,4716
4.444,13.889,81.667,0,0,0,0,488628,488880,0,0,6248,4116
5.028,12.849,82.123,0,0,0,0,487368,487116,0,0,6213,4105
7.182,11.050,81.768,0,0,0,0,505008,505008,0,0,6074,4304
3.743,12.299,83.957,0,0,0,0,581616,581616,0,0,5198,4848
2.793,11.173,84.916,1.117,0,0,12288,544824,545076,0,0,5480,4555
2.674,13.904,83.422,0,0,0,0,578088,577836,0,0,5214,4811
3.933,12.921,83.146,0,0,0,0,484596,484848,0,0,6181,4099
4.301,13.441,82.258,0,0,0,0,542052,541800,0,0,5554,4552
4.494,13.483,82.022,0,0,0,3461120,799896,800404,0,0,6122,4116
4.494,11.798,81.461,2.247,0,0,831488,953008,953008,0,0,6054,4046
4.444,13.333,82.222,0,0,0,0,970788,970280,0,0,6170,4134
3.933,12.921,83.146,0,0,0,0,969264,969264,0,0,6148,4098
3.390,12.994,83.616,0,0,0,0,968756,969264,0,0,6162,4131
4.839,12.366,82.796,0,0,0,0,1091692,1091692,0,0,5315,4527
4.972,12.707,80.663,1.657,0,0,45056,957580,957580,0,0,6088,4068
2.235,15.084,82.682,0,0,0,0,968756,968756,0,0,6179,4121
3.371,14.045,82.584,0,0,0,0,969264,968756,0,0,6159,4126
2.778,15,82.222,0,0,0,0,968756,969264,0,0,6169,4111
3.333,14.444,82.222,0,0,0,0,971868,971360,0,0,6186,4112
2.825,13.559,82.486,1.130,0,0,16384,951992,952500,0,0,6064,4059
2.959,10.059,86.982,0,0,0,0,968756,968248,0,0,6144,4113
3.297,12.637,84.066,0,0,0,0,992124,992632,0,0,5584,4154
4.469,10.056,85.475,0,0,0,0,993140,993140,0,0,5553,4197
5.699,12.435,81.865,0,0,0,0,1017016,1017016,0,0,4957,4245
2.210,13.260,82.873,1.657,0,0,12288,974344,973836,0,0,5747,4129
2.841,11.364,85.795,0,0,0,0,978916,979424,0,0,5769,4142
5.076,13.198,81.726,0,0,0,0,1031812,1031812,0,0,4510,4271
3.704,13.757,82.540,0,0,0,0,1003300,1002792,0,0,5140,4196
1.705,7.955,90.341,0,0,0,0,1016000,1016508,0,0,4794,4207
3.763,10.215,84.409,1.613,0,0,12288,996696,996188,0,0,4665,4136
3.158,12.105,84.737,0,0,0,0,1019556,1020064,0,0,4656,4243
4.023,10.920,85.057,0,0,0,0,970788,970280,0,0,6177,4100
4.469,13.408,82.123,0,0,0,0,982980,982980,0,0,6244,4158
5.376,15.591,79.032,0,0,0,0,1019048,1019556,0,0,6454,4282
4.945,13.736,80.769,0.549,0,0,16384,1762372,1762884,0,0,5763,3853
3.977,11.364,84.659,0,0,0,0,1849260,1849260,0,0,5836,3894
3.297,14.286,82.418,0,0,0,0,1845180,1845180,0,0,5844,3873
3.846,13.736,82.418,0,0,0,0,1843140,1842120,0,0,5833,3884
2.260,13.559,84.181,0,0,0,0,1842120,1842120,0,0,5837,3877
4.891,13.043,80.435,1.630,0,0,3780608,1810500,1811520,0,0,5766,3836
3.846,14.286,81.868,0,0,0,0,1838040,1838040,0,0,5834,3885
6.011,12.022,81.967,0,0,0,0,1837020,1836000,0,0,5827,3862
3.352,12.849,83.799,0,0,0,0,1838040,1839060,0,0,5840,3891
2.809,13.483,83.708,0,0,0,0,1863540,1863540,0,0,5887,3886
3.261,11.413,83.152,2.174,0,0,12288,2130780,2129760,0,0,5032,4403
6.180,11.236,82.584,0,0,0,0,1991040,1992060,0,0,6204,4147
6.452,11.290,82.258,0,0,0,0,2244000,2244000,0,0,5328,4640
5.085,10.169,84.746,0,0,0,0,2142000,2142000,0,0,5925,4468
3.468,12.139,84.393,0,0,0,0,2012460,2011440,0,0,6322,4187
4.762,7.738,86.310,1.190,0,0,20480,1967580,1967580,0,0,6162,4104
3.448,12.069,84.483,0,0,0,0,1994100,1994100,0,0,6244,4166
4.813,12.299,82.888,0,0,0,0,2354160,2355180,0,0,5069,4844
4.188,15.183,80.628,0,0,0,0,2343960,2342940,0,0,5096,4834
5.319,11.702,82.979,0,0,0,0,2348104,2348104,0,0,5051,4814
3.226,13.441,81.720,1.613,0,0,20480,2306284,2306284,0,0,4982,4760
4.348,11.413,84.239,0,0,0,0,2359260,2360280,0,0,5087,4863
3.933,11.798,84.270,0,0,0,0,2117520,2117520,0,0,5864,4398
4.420,9.945,85.635,0,0,0,0,2368440,2368440,0,0,5092,4875
