"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/iperf3-1572541814-100-macsec-aesgcm-we-jumbo-dstat.csv",,,,"Date:","01 Nov 2019 00:12:05 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.981,36.510,61.175,0.335,0,57859.027,79982.332,0,0,25.414,95.989,6631.717,952.789
2.222,52.222,45.556,0,0,0,0,89890,62147678,0,0,7986,399
1.099,54.945,39.011,4.945,0,0,1032192,108120,65732400,0,0,4543,383
0.562,55.618,43.820,0,0,0,0,132712,65774358,0,0,4510,359
0,56.180,43.820,0,0,0,0,126670,65764338,0,0,4500,340
0.559,55.866,43.575,0,0,0,0,125928,65819424,0,0,4500,344
0,55.866,44.134,0,0,0,0,126352,65765892,0,0,4509,342
1.111,55.556,42.222,1.111,0,0,32768,126882,65803884,0,0,4523,402
0.559,55.866,43.575,0,0,0,0,130274,65720240,0,0,4512,358
0.559,55.866,43.575,0,0,0,0,128472,65806296,0,0,4493,378
0,55.866,44.134,0,0,0,0,126776,65805600,0,0,4473,338
1.667,44.444,53.889,0,0,0,0,127941,50495956,0,0,4634,432
1.117,55.866,42.458,0.559,0,0,40960,156562,65315766,0,0,4482,374
0,56.497,43.503,0,0,0,0,156350,65405040,0,0,4481,373
0.559,55.866,43.575,0,0,0,0,158152,65364636,0,0,4465,373
0.562,56.180,43.258,0,0,0,0,156244,65381786,0,0,4484,370
1.117,55.866,43.017,0,0,0,0,156774,65352204,0,0,4508,353
1.099,54.945,43.407,0.549,0,0,12288,155078,64925388,0,0,4221,374
1.005,49.246,49.749,0,0,0,0,150520,64829040,0,0,1759,386
1.005,49.246,49.749,0,0,0,0,143418,64734942,0,0,1812,394
1,49,50,0,0,0,0,145114,64782420,0,0,1787,386
2.174,42.935,54.891,0,0,0,0,126986,49395791,0,0,8557,443
0.552,55.249,43.646,0.552,0,0,40960,183062,65613578,0,0,4509,341
0.552,55.249,44.199,0,0,0,0,172674,65535006,0,0,4512,330
0.552,54.696,44.751,0,0,0,0,177020,65031052,0,0,4405,329
1.500,48.500,50,0,0,0,0,168328,65157096,0,0,1736,384
1.508,48.744,49.749,0,0,0,0,165466,65084058,0,0,1762,406
1.500,49,48.500,1,0,0,12288,167798,64989102,0,0,1769,419
1.508,48.241,50.251,0,0,0,0,168434,65018790,0,0,1750,396
1.500,49,49.500,0,0,0,0,165466,65008608,0,0,1769,403
1.005,49.246,49.749,0,0,0,0,165572,65059890,0,0,1740,389
2.139,41.711,56.150,0,0,0,0,131438,50099599,0,0,5508,422
0.571,57.143,41.143,1.143,0,0,40960,161014,65252318,0,0,12097,410
1.667,55.556,42.778,0,0,0,4096,161438,65674902,0,0,4517,372
1.117,55.866,43.017,0,0,0,0,161650,65664720,0,0,4490,379
0.562,56.180,43.258,0,0,0,0,161544,65631390,0,0,4472,335
0.559,55.866,43.575,0,0,0,0,159848,65633640,0,0,4481,384
1.124,56.180,42.135,0.562,0,0,12288,159742,65657808,0,0,4483,371
0,56.497,42.373,1.130,0,0,32768,160484,65608776,0,0,4489,373
1.657,55.249,43.094,0,0,0,16384,176596,65283828,0,0,4343,393
2,48,50,0,0,0,0,148930,64999284,0,0,1755,413
2.577,39.691,57.732,0,0,0,0,111722,49621991,0,0,2836,444
1.105,55.249,42.541,1.105,0,0,40960,120522,65810958,0,0,4518,343
0,56.180,43.820,0,0,0,0,130486,65706678,0,0,4512,360
0.552,55.249,44.199,0,0,0,36864,161650,65382906,0,0,4502,340
0,55.556,44.444,0,0,0,0,174582,65127550,0,0,4490,293
0.552,55.249,44.199,0,0,0,0,175642,65111258,0,0,4500,336
0.552,55.249,44.199,0,0,0,0,174476,65180920,0,0,4488,322
1.099,54.945,42.857,1.099,0,0,20480,172250,65083780,0,0,4506,345
1.099,54.945,42.857,1.099,0,0,40960,173628,65176636,0,0,4512,337
0.552,55.249,44.199,0,0,0,0,172674,65139774,0,0,4490,316
2.174,47.826,50,0,0,0,0,150506,56477036,0,0,3992,364
1.111,49.444,49.444,0,0,0,0,72621,58536835,0,0,7183,365
0.546,54.645,43.716,1.093,0,0,40960,73034,65849808,0,0,4522,363
0.559,55.866,43.575,0,0,0,0,137800,65760372,0,0,4498,355
0.562,56.180,43.258,0,0,0,0,155926,65736366,0,0,5481,366
0.562,56.180,43.258,0,0,0,0,157304,65868456,0,0,4516,370
0,56.497,43.503,0,0,0,0,159424,65835822,0,0,4501,344
0.559,55.866,43.017,0.559,0,0,12288,171190,65812762,0,0,4500,370
0,55.249,44.751,0,0,0,0,169918,65575970,0,0,4477,353
1.099,54.945,43.956,0,0,0,0,169388,65613054,0,0,4464,323
0.546,54.645,44.809,0,0,0,0,170554,65113614,0,0,4274,355
2.198,42.857,54.945,0,0,0,0,105256,50130356,0,0,3306,390
1.105,55.801,42.541,0.552,0,0,40960,148400,65722218,0,0,4489,404
0.565,56.497,42.938,0,0,0,0,145538,65629730,0,0,6440,343
0,56.497,43.503,0,0,0,0,156244,65717718,0,0,4500,363
1.667,55,43.333,0,0,0,0,149990,65749494,0,0,4507,362
0,56.497,43.503,0,0,0,0,153382,65810100,0,0,4497,342
0.562,56.180,42.697,0.562,0,0,12288,145432,65789202,0,0,4517,376
1.667,55.556,42.778,0,0,0,0,142146,65667132,0,0,4510,385
0.562,56.180,43.258,0,0,0,0,142146,65667828,0,0,4498,345
1.036,51.295,47.668,0,0,0,0,141934,64948002,0,0,2683,388
1.099,43.407,55.495,0,0,0,0,122851,49807278,0,0,8132,411
2.235,55.866,41.341,0.559,0,0,40960,157092,65533326,0,0,9625,395
1.047,51.309,47.644,0,0,0,0,154124,64969758,0,0,2731,386
1,49,50,0,0,0,0,145326,65218560,0,0,1727,419
2.174,53.261,44.565,0,0,0,0,141722,64738050,0,0,10458,380
0,56.180,43.820,0,0,0,0,137588,65829606,0,0,4512,365
1.531,50,47.959,0.510,0,0,12288,136422,64934712,0,0,2328,410
