"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/ping-1572541814-orig-we-1500-dstat.csv",,,,"Date:","31 Oct 2019 19:30:15 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.502,16.523,80.346,0.629,0,198495.019,217564.234,0,0,82.004,329.784,4843.285,1209.743
3.261,11.413,85.326,0,0,0,0,275808,275652,0,0,4279,3770
3.297,9.890,86.813,0,0,0,4096,279552,279708,0,0,4298,3824
3.352,9.497,87.151,0,0,0,0,275808,275808,0,0,4341,3774
2.732,10.929,86.339,0,0,0,0,277680,277786,0,0,4246,3796
2.809,12.921,82.584,1.685,0,0,32768,235872,235716,0,0,4954,3288
2.809,13.483,83.708,0,0,0,0,239694,239694,0,0,5038,3359
2.210,15.470,82.320,0,0,0,32768,241332,241332,0,0,4993,3399
3.352,13.966,82.682,0,0,0,0,236808,236808,0,0,4988,3321
3.279,14.208,82.514,0,0,0,0,246168,246168,0,0,4932,3435
2.778,14.444,81.667,1.111,0,0,36864,238212,238368,0,0,5024,3352
3.333,13.889,82.778,0,0,0,0,238368,238368,0,0,5016,3325
3.279,15.847,80.874,0,0,0,0,241020,240864,0,0,5084,3380
3.429,11.429,85.143,0,0,0,0,236964,237120,0,0,4980,3304
4.469,12.291,83.240,0,0,0,0,238212,238056,0,0,5016,3344
2.273,13.068,83.523,1.136,0,0,12288,234624,234624,0,0,4924,3281
3.352,13.408,83.240,0,0,0,0,237120,237120,0,0,4960,3308
2.222,13.889,83.889,0,0,0,0,245700,245700,0,0,4857,3429
2.260,14.124,83.616,0,0,0,0,239928,240084,0,0,5042,3361
2.732,15.847,81.421,0,0,0,0,239304,239254,0,0,5051,3384
2.326,10.465,85.465,1.744,0,0,12288,234312,234468,0,0,4924,3309
2.778,14.444,82.778,0,0,0,0,241332,241176,0,0,5094,3394
2.747,11.538,85.714,0,0,0,0,270192,270348,0,0,4350,3710
1.676,13.408,78.771,6.145,0,0,143360,251004,250848,0,0,4785,3493
2.778,12.778,84.444,0,0,0,0,252564,252564,0,0,4788,3511
2.186,10.383,86.339,1.093,0,0,40960,279240,279396,0,0,4016,3790
2.762,13.260,83.978,0,0,0,0,252408,252408,0,0,4812,3535
2.809,13.483,83.708,0,0,0,0,237432,237276,0,0,4998,3352
2.762,14.365,82.873,0,0,0,8192,239382,239538,0,0,5035,3358
3.352,13.408,83.240,0,0,0,0,238368,238212,0,0,5015,3356
3.279,10.929,84.153,1.639,0,0,24576,268008,268008,0,0,4251,3690
2.222,15,82.778,0,0,0,0,238056,238056,0,0,5034,3376
3.911,13.408,82.682,0,0,0,0,357236,357520,0,0,4713,3294
3.825,14.754,81.421,0,0,0,3227648,408392,408108,0,0,4754,3161
2.793,13.408,83.799,0,0,0,0,423728,423728,0,0,4628,3272
2.762,14.365,81.768,1.105,0,0,28672,408108,408108,0,0,4754,3180
3.955,11.864,84.181,0,0,0,0,413788,414072,0,0,4789,3200
3.371,13.483,83.146,0,0,0,0,401292,401008,0,0,4677,3124
4.348,14.674,80.978,0,0,0,0,403280,403280,0,0,4697,3117
3.297,15.385,81.319,0,0,0,0,401292,401292,0,0,4664,3109
2.273,13.068,83.523,1.136,0,0,12288,393056,393340,0,0,4555,3058
1.685,15.169,83.146,0,0,0,0,400724,400440,0,0,4653,3090
2.339,11.696,85.965,0,0,0,0,392772,393056,0,0,4554,3049
2.793,13.966,83.240,0,0,0,0,400440,400440,0,0,4639,3091
4.372,15.301,80.328,0,0,0,0,398168,397884,0,0,4640,3097
3.279,15.847,79.781,1.093,0,0,12288,380276,380560,0,0,4459,2960
2.260,14.689,83.051,0,0,0,0,392488,392204,0,0,4583,3075
2.299,13.218,84.483,0,0,0,0,382626,382626,0,0,4461,2985
4.188,18.848,76.963,0,0,0,0,386524,386808,0,0,4543,3023
1.705,14.773,83.523,0,0,0,0,383968,383684,0,0,4474,2987
3.784,16.757,78.378,1.081,0,0,12288,383968,384358,0,0,4518,3022
3.665,19.372,76.963,0,0,0,0,387454,387454,0,0,4551,3008
3.243,17.838,78.919,0,0,0,0,384536,384252,0,0,4528,3009
3.315,15.470,81.215,0,0,0,0,385956,385956,0,0,4514,2993
3.390,13.559,83.051,0,0,0,0,388512,388512,0,0,4538,3036
3.371,14.045,81.461,1.124,0,0,12288,387944,387944,0,0,4530,3007
3.955,12.429,83.616,0,0,0,0,417480,417764,0,0,4835,3215
3.825,14.754,81.421,0,0,0,0,431112,430828,0,0,4990,3326
3.911,13.408,82.682,0,0,0,0,433952,434236,0,0,5013,3328
2.235,14.525,83.240,0,0,0,40960,447016,447016,0,0,4899,3429
3.243,10.811,84.324,1.622,0,0,12288,511484,511484,0,0,4052,3819
3.191,12.766,84.043,0,0,0,0,517448,517164,0,0,4101,3867
3.371,11.798,84.831,0,0,0,0,460364,460364,0,0,4681,3514
2.674,12.299,85.027,0,0,0,0,514892,515176,0,0,4069,3840
3.352,12.291,84.358,0,0,0,2834432,469168,468884,0,0,4770,3590
2.174,15.217,80.978,1.630,0,0,24576,454968,454968,0,0,4737,3479
4.813,17.112,78.075,0,0,0,0,617948,617948,0,0,4572,3179
3.261,17.935,78.804,0,0,0,0,718740,719280,0,0,4429,2929
3.704,18.519,77.778,0,0,0,0,730080,729540,0,0,4495,2978
3.315,16.575,80.110,0,0,0,462848,724140,724680,0,0,4458,2967
4.762,17.989,76.190,1.058,0,0,24576,709020,708480,0,0,4399,2933
3.911,14.525,81.564,0,0,0,0,717660,718200,0,0,4420,2934
4.396,15.385,80.220,0,0,0,0,715500,715500,0,0,4412,2929
