"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/ping-1572541814-macsec-aes-gcm-e-jumbo-MACsec-Ethernet-9000-dstat.csv",,,,"Date:","01 Nov 2019 01:55:04 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.907,38.420,59.367,0.306,0,47743.785,67790.726,0,0,20.185,76.240,6438.542,908.874
2.778,15.556,80,1.667,0,0,49152,209760,209760,0,0,4353,2908
2.247,8.989,88.764,0,0,0,0,259680,259840,0,0,3941,3464
2.260,14.124,83.616,0,0,0,0,225440,225280,0,0,4411,3104
2.732,11.475,85.792,0,0,0,0,255520,255520,0,0,4034,3413
4.891,15.761,79.348,0,0,0,0,222002,222162,0,0,4590,3036
2.762,16.575,80.110,0.552,0,0,12288,239840,239790,0,0,4951,3307
2.924,11.696,85.380,0,0,0,0,243200,243200,0,0,4976,3320
3.488,11.628,84.884,0,0,0,0,245280,245440,0,0,5036,3394
2.941,11.176,85.882,0,0,0,0,244640,244640,0,0,4995,3316
2.907,12.209,84.884,0,0,0,0,245120,244960,0,0,5006,3339
2.857,11.429,84.571,1.143,0,0,12288,256000,256160,0,0,4681,3507
2.312,13.295,84.393,0,0,0,0,245760,245760,0,0,5027,3362
1.754,12.865,85.380,0,0,0,0,245120,244960,0,0,5019,3354
2.424,9.697,87.879,0,0,0,0,245120,245280,0,0,4992,3324
2.874,12.644,84.483,0,0,0,0,245440,245280,0,0,5012,3335
2.353,11.765,85.294,0.588,0,0,12288,243680,243840,0,0,4987,3347
3.509,11.111,85.380,0,0,0,0,242240,242080,0,0,4952,3308
3.429,12.571,84,0,0,0,0,246720,246880,0,0,4927,3366
2.260,15.254,82.486,0,0,0,16384,241600,241600,0,0,4966,3304
4.891,15.761,79.348,0,0,0,0,242240,242080,0,0,4976,3332
2.286,13.143,82.857,1.714,0,0,45056,236800,236960,0,0,4863,3257
1.754,12.865,85.380,0,0,0,0,240160,240000,0,0,4904,3271
4.494,12.921,82.584,0,0,0,0,239680,239790,0,0,4915,3303
3.409,13.068,83.523,0,0,0,16384,239840,240000,0,0,4930,3300
2.222,16.111,81.667,0,0,0,0,238240,238240,0,0,4913,3277
2.312,12.717,83.815,1.156,0,0,32768,235840,235840,0,0,4858,3255
2.260,12.429,85.311,0,0,0,0,258400,258240,0,0,4612,3483
2.762,16.022,81.215,0,0,0,0,239200,239360,0,0,4879,3333
2.286,13.143,78.857,5.714,0,0,118784,236960,236800,0,0,4893,3261
2.890,10.983,86.127,0,0,0,0,245920,246080,0,0,4691,3361
2.286,13.143,82.857,1.714,0,0,20480,233042,232882,0,0,4804,3222
2.703,17.838,79.459,0,0,0,0,232960,232960,0,0,4824,3210
3.352,14.525,82.123,0,0,0,0,234880,234880,0,0,4845,3243
5.587,13.966,80.447,0,0,0,0,366496,366496,0,0,4462,3019
5.056,12.921,78.652,3.371,0,4096,3182592,366624,366912,0,0,4239,2817
4.348,16.304,78.261,1.087,0,0,36864,388800,388800,0,0,4505,2995
3.867,16.022,80.110,0,0,0,0,392544,392256,0,0,4525,3006
3.955,12.994,83.051,0,0,0,0,443232,443232,0,0,4543,3320
3.297,16.484,80.220,0,0,0,0,397440,397440,0,0,4584,3036
4.444,15,80.556,0,0,0,0,393408,393696,0,0,4537,3015
3.933,14.045,80.899,1.124,0,0,12288,388224,388224,0,0,4469,2975
3.371,15.169,81.461,0,0,0,0,394272,393984,0,0,4537,3017
2.717,15.761,81.522,0,0,0,0,432864,433152,0,0,4243,3256
3.867,15.470,80.663,0,0,0,0,398304,398304,0,0,4566,3035
2.994,10.778,86.228,0,0,0,0,385056,385056,0,0,4392,2920
3.825,14.208,80.874,1.093,0,0,12288,429120,428832,0,0,4433,3278
4.233,19.048,76.720,0,0,0,0,393984,394272,0,0,4548,3039
3.409,14.205,82.386,0,0,0,0,393408,393408,0,0,4508,3006
3.804,17.391,78.804,0,0,0,0,390528,390528,0,0,4512,2970
2.778,16.667,80.556,0,0,0,0,392626,392626,0,0,4518,3005
2.762,16.575,80.110,0.552,0,0,12288,396000,395712,0,0,4558,3024
1.765,12.941,85.294,0,0,0,0,396576,396864,0,0,4545,3027
3.315,15.470,81.215,0,0,0,0,401184,400896,0,0,4417,3063
2.273,15.341,82.386,0,0,0,0,394272,394560,0,0,4527,2996
3.825,16.940,79.235,0,0,0,0,391968,391968,0,0,4523,2993
3.352,15.084,80.447,1.117,0,0,12288,387936,387936,0,0,4483,2980
3.261,17.935,78.804,0,0,0,0,393408,393408,0,0,4538,2996
2.857,14.286,82.857,0,0,0,0,396000,395822,0,0,4556,3049
3.804,16.848,79.348,0,0,0,0,396000,396000,0,0,4560,3016
4.233,19.577,76.190,0,0,0,0,382464,382464,0,0,4444,2931
4.396,16.484,79.121,0,0,0,12288,389376,389376,0,0,4502,3009
3.279,17.486,79.235,0,0,0,0,388800,388800,0,0,4483,2959
3.429,13.714,82.857,0,0,0,0,394560,394560,0,0,4529,3010
3.352,15.084,81.564,0,0,0,0,393984,393984,0,0,4532,3004
3.867,14.917,76.243,4.972,0,4096,2691072,379584,379872,0,0,4408,2919
5.028,13.408,79.888,1.676,0,0,24576,387360,387360,0,0,4459,2986
3.333,16.111,80.556,0,0,0,0,391968,391968,0,0,4493,2987
1.639,19.126,79.235,0,0,0,0,393984,393696,0,0,4541,3007
2.857,13.714,83.429,0,0,0,0,389952,389952,0,0,4465,2970
6.522,17.391,76.087,0,0,0,0,444768,444768,0,0,4042,2726
4.301,19.892,73.656,2.151,0,0,32768,572832,573376,0,0,3606,2404
4.712,21.466,73.822,0,0,0,0,609280,609280,0,0,3801,2489
4.070,11.047,84.884,0,0,0,0,714272,713728,0,0,3857,2842
2.326,13.372,84.302,0,0,0,0,746368,746368,0,0,4378,2991
3.911,16.760,79.330,0,0,0,0,643008,643008,0,0,3948,2584
5.587,12.849,81.006,0.559,0,0,12288,730048,730048,0,0,3955,2927
6.145,14.525,79.330,0,0,0,0,652800,652800,0,0,4004,2622
4.348,15.761,79.891,0,0,0,0,720800,720800,0,0,3925,2874
1.796,11.976,86.228,0,0,0,0,739296,739840,0,0,4479,2966
3.977,13.068,82.955,0,0,0,0,707744,707744,0,0,3863,2864
5.114,13.068,80.682,1.136,0,0,12288,668032,667488,0,0,4070,2692
4.469,15.642,79.888,0,0,0,0,653970,654514,0,0,4002,2627
3.261,19.022,77.717,0,0,0,0,659328,658784,0,0,4057,2650
3.390,15.254,81.356,0,0,0,0,686528,687072,0,0,4174,2739
3.448,13.793,82.759,0,0,0,0,686528,685984,0,0,4146,2709
4.520,14.124,80.791,0.565,0,0,12288,681632,682176,0,0,4166,2728
2.326,13.953,83.721,0,0,0,0,678368,677824,0,0,4120,2718
4.372,16.940,78.689,0,0,0,0,676736,677280,0,0,4132,2700
2.793,17.318,79.888,0,0,0,0,681088,681088,0,0,4145,2693
3.977,10.795,85.227,0,0,0,0,793696,793696,0,0,3995,3129
1.685,17.416,80.337,0.562,0,0,12288,715360,715360,0,0,4101,2868
3.409,14.205,82.386,0,0,0,0,768128,767584,0,0,4503,3097
4.396,17.033,78.571,0,0,0,0,671922,672466,0,0,4097,2706
3.867,16.575,79.558,0,0,0,0,684352,683808,0,0,4165,2731
4.324,17.838,77.838,0,0,0,0,680000,680000,0,0,4142,2709
3.889,13.889,80,2.222,0,0,2494464,805664,805664,0,0,4260,3215
5.495,15.385,79.121,0,0,0,0,662048,662592,0,0,4057,2647
4.372,17.486,78.142,0,0,0,0,674016,674016,0,0,4133,2725
3.889,16.111,80,0,0,0,0,681088,680544,0,0,4147,2723
3.867,16.575,79.558,0,0,0,0,677824,678368,0,0,4159,2743
3.279,16.393,75.410,4.918,0,0,65536,712096,712096,0,0,3934,2891
4.520,14.689,80.791,0,0,0,0,670208,669664,0,0,4110,2697
3.352,16.201,80.447,0,0,0,0,676192,676736,0,0,4142,2755
3.804,18.478,77.717,0,0,0,0,666400,665856,0,0,4074,2659
3.933,15.730,80.337,0,0,0,0,659872,659872,0,0,4045,2643
6.452,16.667,75.806,1.075,0,0,12288,645728,645728,0,0,3997,2651
3.371,16.854,79.775,0,0,0,0,653344,653344,0,0,4014,2634
5.495,15.385,79.121,0,0,0,0,685440,685984,0,0,4178,2722
6.077,14.365,79.558,0,0,0,0,659872,659328,0,0,4029,2647
8.520,28.251,63.229,0,0,0,0,900800,900800,0,0,3131,2391
10.345,28.448,60.776,0.431,0,0,16384,1052832,1053888,0,0,2673,2219
0.694,1.389,97.917,0,0,0,0,1056000,1056000,0,0,3264,2220
9.211,28.509,62.281,0,0,0,0,1057056,1056000,0,0,2609,2258
0.704,0,99.296,0,0,0,0,1054944,1056000,0,0,3261,2180
1.342,2.685,95.973,0,0,0,0,1056000,1056000,0,0,2350,2185
0.699,0,97.902,1.399,0,0,12288,1049664,1049664,0,0,3124,2190
0.606,14.545,84.848,0,0,0,0,1056000,1056000,0,0,3379,2197
6.550,31.878,61.572,0,0,0,0,1056000,1054944,0,0,3496,2249
3.145,8.176,88.679,0,0,0,0,1056000,1056000,0,0,3325,2188
1.399,0,98.601,0,0,0,0,1056000,1056000,0,0,3292,2192
0.658,7.237,92.105,0,0,0,12288,1053888,1054944,0,0,3330,2204
10.744,30.992,58.264,0,0,0,0,1056000,1054944,0,0,3531,2197
12.446,27.039,60.515,0,0,0,0,1056000,1056000,0,0,3520,2189
3.268,4.575,92.157,0,0,0,0,1056000,1056000,0,0,3306,2167
0.704,0,99.296,0,0,0,0,1056000,1056000,0,0,3276,2154
0,0,98.601,1.399,0,0,12288,1050720,1050720,0,0,3284,2184
2.083,0,97.917,0,0,0,2129920,1056000,1056000,0,0,3308,2205
1.389,0.694,97.917,0,0,0,0,1056000,1056110,0,0,3312,2200
0,0,100,0,0,0,0,1056000,1056000,0,0,3281,2154
0.694,0,99.306,0,0,0,0,1054944,1056000,0,0,2825,2180
1.676,17.877,78.771,1.676,0,0,24576,1039104,1038048,0,0,2422,2179
5.294,11.176,83.529,0,0,0,28672,1054944,1056000,0,0,2804,2213
1.333,3.333,95.333,0,0,0,0,1056082,1056082,0,0,2791,2221
0,0,100,0,0,0,0,1056000,1056000,0,0,3270,2163
0.699,0,99.301,0,0,0,0,1056000,1056000,0,0,2862,2178
0.617,10.494,87.654,1.235,0,0,12288,1044466,1043410,0,0,2374,2198
1.389,0,98.611,0,0,0,0,1054944,1056000,0,0,3250,2179
0,0,100,0,0,0,0,1056000,1054944,0,0,2613,2198
0.694,0,99.306,0,0,0,0,1056000,1056000,0,0,2608,2186
0,0,100,0,0,0,0,1056000,1056000,0,0,2802,2183
0.690,0,97.931,1.379,0,0,12288,1048608,1049664,0,0,2415,2199
0.694,0,99.306,0,0,0,4096,1056000,1056000,0,0,2958,2195
0.694,0,99.306,0,0,0,0,1056000,1056000,0,0,2786,2209
0,0,100,0,0,0,0,1056000,1056000,0,0,2806,2174
0.699,0,99.301,0,0,0,0,1056000,1056000,0,0,2937,2187
0,7.742,90.968,1.290,0,0,12288,1045440,1045440,0,0,3103,2160
3.043,35.217,61.739,0,0,0,0,1056000,1054944,0,0,3505,2180
8.299,32.780,58.921,0,0,0,0,1056000,1056000,0,0,3523,2179
12.288,27.542,60.169,0,0,0,0,1056000,1056000,0,0,3494,2156
2.703,0.676,96.622,0,0,0,0,1056000,1056000,0,0,3294,2185
1.935,6.452,90.323,1.290,0,0,12288,1049664,1049664,0,0,3299,2159
8.264,32.645,59.091,0,0,0,0,1056000,1056000,0,0,3522,2176
9.479,23.223,67.299,0,0,0,0,1056000,1056000,0,0,3444,2176
1.379,0.690,97.931,0,0,0,0,1056000,1056000,0,0,3273,2152
0,0,100,0,0,0,0,1056000,1056000,0,0,3267,2138
0,0,98.592,1.408,0,0,12288,1046496,1046496,0,0,3274,2177
2.069,0,97.931,0,0,0,0,1056000,1056000,0,0,3281,2179
0.690,0,99.310,0,0,0,1937408,1053888,1053888,0,0,2381,2203
0.521,25.521,73.958,0,0,0,0,1057056,1058112,0,0,3423,2166
8.439,32.068,59.494,0,0,0,0,1234912,1233856,0,0,3490,2198
1.274,7.006,89.809,1.911,0,0,24576,1411952,1413384,0,0,3268,2132
11.885,29.508,58.607,0,0,0,0,1432000,1430568,0,0,3517,2147
7.059,8.235,84.706,0,0,0,8192,1432000,1432000,0,0,3336,2187
0.694,0,99.306,0,0,0,0,1432000,1432000,0,0,3268,2138
0.690,0,99.310,0,0,0,0,1430568,1430568,0,0,2749,2152
5.687,25.592,67.299,1.422,0,0,20480,1409088,1409088,0,0,3372,2137
0,0,100,0,0,0,0,1432000,1432000,0,0,3265,2138
1.754,14.620,83.626,0,0,0,0,1430568,1430568,0,0,3332,2153
7.463,20.896,71.642,0,0,0,0,1432000,1432000,0,0,3383,2140
0.694,0,99.306,0,0,0,0,1432000,1432000,0,0,3270,2140
3.930,33.188,62.445,0.437,0,0,12288,1427704,1427704,0,0,3475,2160
2.685,0.671,96.644,0,0,0,0,1432000,1432000,0,0,3276,2152
2.646,21.164,76.190,0,0,0,991232,1430568,1430568,0,0,3405,2164
