"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/ping-1572541814-macsec-aesgcm-e-jumbo-Ethernet-9000-dstat.csv",,,,"Date:","01 Nov 2019 01:12:11 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.926,37.826,59.933,0.316,0,50261.869,71994.978,0,0,22.077,83.384,6411.019,917.882
4.372,16.393,79.235,0,0,0,0,213280,213280,0,0,4436,2990
3.390,14.689,81.921,0,0,0,0,215840,215840,0,0,4445,2957
3.125,20.833,76.042,0,0,0,0,213760,213920,0,0,4463,2942
3.763,18.280,77.957,0,0,0,0,210400,210510,0,0,4395,2898
2.809,15.730,80.337,1.124,0,0,32768,210400,210240,0,0,4356,2898
4.762,16.931,78.307,0,0,0,0,222962,222962,0,0,4386,3053
1.754,12.865,85.380,0,0,0,0,213760,213920,0,0,4402,2916
3.371,15.169,81.461,0,0,0,0,211840,211840,0,0,4383,2889
2.762,12.707,84.530,0,0,0,0,238720,238720,0,0,4145,3230
5.882,16.043,77.005,1.070,0,0,12288,209600,209440,0,0,4380,2914
3.846,16.484,79.670,0,0,0,0,211680,211680,0,0,4409,2923
2.762,16.575,80.663,0,0,0,0,213760,213920,0,0,4431,2934
2.857,14.286,82.857,0,0,0,0,212640,212480,0,0,4411,2927
1.754,13.450,84.795,0,0,0,0,216480,216480,0,0,4477,2974
2.841,13.636,82.955,0.568,0,0,12288,223840,223840,0,0,4629,3077
1.744,10.465,87.791,0,0,0,0,269440,269440,0,0,4574,3623
2.367,10.651,86.982,0,0,0,0,237280,237280,0,0,4854,3234
2.260,15.819,74.576,7.345,0,0,151552,242880,242990,0,0,5033,3369
3.529,11.176,85.294,0,0,0,0,244640,244640,0,0,5009,3360
2.874,12.069,82.759,2.299,0,0,49152,241120,241280,0,0,4944,3295
