"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/iperf3-1572541814-100-macsec-aegis128l-we-1500-dstat.csv",,,,"Date:","01 Nov 2019 03:44:05 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.869,39.405,58.439,0.287,0,39294.395,60057.305,0,0,16.575,69.995,5978.189,906.044
2.747,53.297,43.956,0,0,0,0,125294,68808072,0,0,8892,425
1.020,49.490,49.490,0,0,0,0,125292,71051490,0,0,2263,414
1.020,50,47.449,1.531,0,0,65536,123490,71030238,0,0,4117,412
1.124,55.618,43.258,0,0,0,0,122430,71760694,0,0,8249,351
0.556,55.556,43.889,0,0,0,2179072,123596,71989424,0,0,4524,356
1.099,54.945,43.956,0,0,0,0,123596,72024338,0,0,4506,359
0,55.866,44.134,0,0,0,0,121264,72013712,0,0,4500,330
1.099,54.945,42.857,1.099,0,0,20480,123278,72019784,0,0,4514,370
0.556,55.556,43.889,0,0,0,0,122218,72060770,0,0,4509,351
0.503,49.749,49.749,0,0,0,8192,120840,71139290,0,0,2000,389
1.657,44.199,54.144,0,0,0,0,100169,55556943,0,0,5070,414
0.556,55.556,43.889,0,0,0,0,121582,72292536,0,0,4509,352
1.111,55,43.333,0.556,0,0,49152,122324,72229024,0,0,4520,372
1.596,52.128,46.277,0,0,0,0,122642,71715154,0,0,3481,381
1,49,50,0,0,0,0,117660,71871264,0,0,1986,413
0.503,49.749,49.749,0,0,0,0,119250,71786256,0,0,2049,422
2,48,50,0,0,0,0,119780,71771320,0,0,2033,392
1.493,48.756,48.756,0.995,0,0,12288,120416,71766766,0,0,1974,430
1.508,48.744,49.749,0,0,0,0,122324,71731852,0,0,2023,409
1.508,48.744,49.749,0,0,0,0,123914,71704528,0,0,1955,410
2.525,39.394,58.081,0,0,0,0,100166,55276931,0,0,1755,466
1.515,48.485,50,0,0,0,0,123278,71584850,0,0,2019,423
1.508,48.744,49.246,0.503,0,0,40960,119886,71583332,0,0,2070,438
2,48.500,49.500,0,0,0,0,121370,71559044,0,0,2041,420
1.500,48.500,50,0,0,0,0,122112,71559044,0,0,2030,406
1.010,48.990,50,0,0,0,0,119038,71568396,0,0,2112,411
1.990,48.259,49.751,0,0,0,0,118932,71600030,0,0,1989,408
1,49.500,49,0.500,0,0,12288,122430,71545382,0,0,2146,423
2.010,48.241,49.749,0,0,0,0,122430,71297406,0,0,2084,418
1.500,48.500,50,0,0,0,0,118932,71592440,0,0,2081,397
3.125,40.625,56.250,0,0,0,0,101542,55161023,0,0,2511,460
0,55.556,44.444,0,0,0,0,120310,72406386,0,0,4503,344
0.556,55.556,43.333,0.556,0,0,40960,120204,72449920,0,0,4512,348
0.556,55,44.444,0,0,0,0,118402,72423084,0,0,4491,346
0.556,55.556,43.889,0,0,0,61440,117766,72359084,0,0,4516,345
2.174,54.348,43.478,0,0,0,32768,122112,72350220,0,0,4522,384
0.556,55.556,43.889,0,0,0,0,117554,72406142,0,0,4498,329
1.036,51.295,46.632,1.036,0,0,20480,118508,71791054,0,0,2990,399
0,55.618,44.382,0,0,0,0,123808,71971208,0,0,5873,356
0.552,55.249,44.199,0,0,0,0,122006,72465344,0,0,4511,370
1.117,44.693,54.190,0,0,0,0,100804,55865129,0,0,4506,425
0.556,55.556,43.889,0,0,0,0,121794,71912494,0,0,4499,377
0.556,55.556,43.889,0,0,0,40960,121158,71919054,0,0,4485,366
0,55.556,44.444,0,0,0,0,120416,72318342,0,0,4477,363
0,55.866,44.134,0,0,0,0,122536,72315062,0,0,4468,351
1.639,54.645,43.716,0,0,0,0,119038,72332004,0,0,4474,361
0,55.866,44.134,0,0,0,0,121688,72324414,0,0,4468,327
0,55.866,44.134,0,0,0,0,124020,72298608,0,0,4477,346
1.648,54.945,42.857,0.549,0,0,12288,121688,72316824,0,0,4486,371
0.552,55.249,44.199,0,0,0,0,120734,72372746,0,0,4499,321
1.099,47.802,51.099,0,0,0,0,104609,61986947,0,0,3972,391
1.117,52.514,46.369,0,0,0,0,115339,65805821,0,0,5939,403
0.552,55.249,44.199,0,0,0,0,121900,71972726,0,0,4507,351
0.552,55.249,43.646,0.552,0,0,40960,120522,72004604,0,0,4509,367
0.556,55.556,43.889,0,0,0,0,124126,71983596,0,0,4498,340
0,55.556,44.444,0,0,0,0,121900,71975762,0,0,4513,367
0.556,55.556,43.889,0,0,0,0,124550,71971208,0,0,4499,355
0.552,55.249,44.199,0,0,0,0,121688,72001568,0,0,4511,344
0.556,55.556,43.333,0.556,0,0,12288,120098,72001568,0,0,4518,367
2.051,49.744,48.205,0,0,0,0,121476,71266802,0,0,2696,391
1.493,48.756,49.751,0,0,0,0,121370,71612174,0,0,2092,420
1.648,45.055,53.297,0,0,0,0,103453,55864610,0,0,6538,396
0.552,55.249,44.199,0,0,0,0,120628,72460546,0,0,4512,366
1.064,52.660,45.213,1.064,0,0,40960,121900,71750068,0,0,3524,371
1.500,48.500,50,0,0,0,0,117978,72050144,0,0,1972,403
0.513,50.256,49.231,0,0,0,8192,122748,71486534,0,0,4032,404
1.117,55.866,43.017,0,0,0,0,124338,72095440,0,0,8478,354
1.010,48.990,50,0,0,0,0,120840,71506158,0,0,2007,402
1.500,49,48.500,1,0,0,20480,119780,72047108,0,0,1920,410
1.515,48.485,50,0,0,0,0,120628,71963618,0,0,1905,400
2.985,47.264,47.761,1.990,0,0,73728,120628,71978798,0,0,1960,420
2.660,42.553,54.787,0,0,0,0,102075,55795844,0,0,3023,410
0.556,55.556,43.889,0,0,0,0,119992,72348702,0,0,4477,347
1.622,53.514,43.784,1.081,0,0,49152,120734,71804472,0,0,4012,339
1.500,48.500,50,0,0,0,0,119674,71898588,0,0,2065,399
2.500,48,49.500,0,0,0,0,120522,71850012,0,0,2057,429
1.515,48.485,50,0,0,0,0,118614,71874300,0,0,2039,375
2,48,50,0,0,0,0,120098,71854810,0,0,2073,408
2,48.500,49,0.500,0,0,12288,118084,71877336,0,0,2060,423
2.010,48.241,49.749,0,0,0,0,118296,71871264,0,0,2045,402
1.005,48.744,50.251,0,0,0,0,118084,71697616,0,0,1995,410
2.094,40.838,57.068,0,0,0,0,97517,55132179,0,0,2624,450
1.648,54.945,43.407,0,0,0,0,122324,72479006,0,0,4540,388
2.139,52.406,44.920,0.535,0,0,40960,117236,71763486,0,0,3771,387
1.515,48.485,50,0,0,0,0,122748,71827486,0,0,2109,373
1.493,48.756,49.751,0,0,0,0,118720,71805990,0,0,2082,383
2,48.500,49.500,0,0,0,0,119674,71919840,0,0,2035,376
2.500,48,49.500,0,0,0,0,120946,71866710,0,0,2098,402
2,48,49.500,0.500,0,0,12288,118508,71878854,0,0,2176,420
1.508,48.744,49.749,0,0,0,0,119780,71895552,0,0,2057,395
1.500,49,49.500,0,0,0,0,118720,71916804,0,0,2005,397
2.646,41.270,56.085,0,0,0,0,100273,55375302,0,0,2881,440
2.010,48.241,49.749,0,0,0,0,119992,72024338,0,0,1940,421
1,49,49,1,0,0,40960,119250,72060770,0,0,1960,407
2.010,48.241,49.749,0,0,0,0,117978,72066598,0,0,1907,400
1.990,48.259,49.751,0,0,0,0,117130,72047108,0,0,1965,425
1.005,49.246,49.749,0,0,0,4096,119356,71974244,0,0,1974,386
1.010,48.990,50,0,0,0,0,118826,72000050,0,0,1932,393
1.005,49.246,49.246,0.503,0,0,12288,117766,72074432,0,0,1959,410
2,48.500,49.500,0,0,0,0,118402,72068360,0,0,1922,406
0.500,49.500,50,0,0,0,0,119462,72042310,0,0,1963,398
2.020,43.939,54.040,0,0,0,36864,108415,64819938,0,0,1841,390
2.186,49.727,48.087,0,0,0,0,113864,62719656,0,0,4991,401
1.099,54.945,42.857,1.099,0,0,53248,119356,71957546,0,0,4509,358
0,55.866,44.134,0,0,0,0,122960,71944128,0,0,4509,356
0.556,55.556,43.889,0,0,0,0,122324,71936294,0,0,4516,395
0.552,55.249,44.199,0,0,0,53248,122006,71930466,0,0,4516,346
1.026,50.256,48.718,0,0,0,0,120734,71316652,0,0,2633,400
1.075,53.226,44.086,1.613,0,0,12288,124020,71369782,0,0,5923,399
0,55.556,44.444,0,0,0,0,124762,72003086,0,0,4504,346
0.556,55.556,43.889,0,0,0,0,125504,71995496,0,0,4511,358
0.556,55.556,43.889,0,0,0,0,120734,71966654,0,0,4511,358
1.538,40.513,57.949,0,0,0,0,97518,55150640,0,0,2038,459
1.508,48.744,49.246,0.503,0,0,40960,122112,71593958,0,0,2108,423
1.036,50.777,48.187,0,0,0,0,124444,71064908,0,0,5344,390
0.556,55.556,43.889,0,0,0,0,125080,72013712,0,0,4513,371
0,55.556,44.444,0,0,0,0,120840,71944128,0,0,4473,345
1.639,54.645,43.716,0,0,0,0,125292,71871264,0,0,4465,344
0.556,55.556,43.333,0.556,0,0,12288,124338,71963618,0,0,4498,386
0.556,55.556,43.889,0,0,0,0,122112,71959308,0,0,4471,340
1.105,55.249,43.646,0,0,0,0,124020,71915042,0,0,4477,357
0.549,54.945,44.505,0,0,0,0,123278,71444164,0,0,4268,356
2.128,42.021,55.851,0,0,0,0,102286,55170045,0,0,5675,428
0.552,55.249,43.646,0.552,0,0,40960,122536,71987364,0,0,4501,377
0.552,55.249,44.199,0,0,0,0,122748,72369954,0,0,4490,350
0,55.866,44.134,0,0,0,0,121370,72284946,0,0,4525,374
0.552,55.249,44.199,0,0,0,0,121900,72281910,0,0,4503,343
0,55.866,44.134,0,0,0,4096,124338,72306198,0,0,4511,344
0.556,55.556,43.889,0,0,0,0,123808,72269766,0,0,4519,369
1.648,54.945,42.857,0.549,0,0,12288,122006,72297090,0,0,4514,373
0,55.866,44.134,0,0,0,0,121264,72309234,0,0,4522,351
0,55.556,44.444,0,0,0,0,122006,72297090,0,0,4505,349
1.667,43.889,54.444,0,0,0,28672,102712,55314341,0,0,5221,417
1.075,52.151,46.774,0,0,0,0,125186,71045608,0,0,3563,370
2.094,50.785,45.550,1.571,0,0,45056,122324,71363656,0,0,3335,371
1.105,55.249,43.646,0,0,0,0,123278,71919840,0,0,4513,353
1.099,54.396,44.505,0,0,0,0,124126,71404452,0,0,4226,363
1,49,50,0,0,0,0,121370,71552972,0,0,2061,411
1.005,49.246,49.749,0,0,0,0,118296,71533482,0,0,2085,433
1.005,49.246,49.246,0.503,0,0,12288,121370,71505914,0,0,2059,425
1.500,48.500,50,0,0,0,0,119038,71533482,0,0,2062,408
0.503,49.749,49.749,0,0,0,0,119462,71501604,0,0,2060,401
2.538,39.594,57.868,0,0,0,0,99531,56033194,0,0,1740,451
1,49,50,0,0,0,0,120204,71234870,0,0,2024,419
1.010,48.990,48.990,1.010,0,0,40960,121264,71486424,0,0,2017,412
2.051,49.744,48.205,0,0,0,0,125186,70928532,0,0,3013,425
1.500,49,49.500,0,0,0,0,120098,71462136,0,0,2002,384
1.031,50.515,48.454,0,0,0,36864,124338,71045418,0,0,4911,404
0.556,55.556,43.889,0,0,0,0,123914,71986388,0,0,4528,371
0.559,55.307,43.575,0.559,0,0,12288,123914,71942610,0,0,4506,350
0.556,55.556,43.889,0,0,0,0,123384,71936294,0,0,4515,368
0.546,54.098,45.355,0,0,0,0,122960,71309306,0,0,4144,352
0.562,54.494,44.944,0,0,0,0,123809,69339157,0,0,9890,337
1.705,47.727,50.568,0,0,0,0,108539,56693201,0,0,14238,436
1.117,55.866,42.458,0.559,0,0,40960,123172,71691110,0,0,8556,402
