"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/iperf3-1572541814-100-macsec-aesgcm-e-frag-dstat.csv",,,,"Date:","31 Oct 2019 22:04:43 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.051,32.295,65.264,0.391,0,85010.790,107049.975,0,0,35.120,141.238,5126.343,1009.605
1.724,56.322,41.954,0,0,0,0,94872,34305244,0,0,16659,413
1.020,50.510,48.469,0,0,0,0,83528,35167792,0,0,4162,373
0,50.251,49.749,0,0,0,0,76214,35336532,0,0,1697,402
1.990,48.259,49.751,0,0,0,0,77168,35366298,0,0,1642,409
1.508,49.246,48.241,1.005,0,0,53248,77910,35391136,0,0,1655,431
1,49,50,0,0,0,0,77804,35406448,0,0,1627,408
1.500,49,49.500,0,0,0,0,76744,35381500,0,0,1673,408
0.562,56.180,43.258,0,0,0,0,90524,34966184,0,0,13881,355
1.724,57.471,40.805,0,0,0,0,81514,35099592,0,0,17134,365
1.149,57.471,40.230,1.149,0,0,12288,89994,35093916,0,0,17123,377
2.273,46.591,51.136,0,0,0,0,87238,27486512,0,0,13338,399
0,58.382,41.618,0,0,0,0,89146,35105158,0,0,17088,348
2.051,49.744,48.205,0,0,0,0,80136,35240172,0,0,4801,419
0.503,49.749,49.749,0,0,0,0,75896,35403984,0,0,1651,405
0.503,49.749,48.744,1.005,0,0,40960,76320,35379146,0,0,1670,440
1.500,49,49.500,0,0,0,0,76956,35415226,0,0,1615,407
1.493,48.756,49.751,0,0,0,0,78228,35412872,0,0,1563,419
1.500,49,49.500,0,0,0,860160,76850,35407196,0,0,1620,444
0.503,49.749,49.749,0,0,0,0,76956,35422508,0,0,1580,416
0.565,55.932,42.373,1.130,0,0,20480,93704,34964578,0,0,13841,388
2.762,46.409,50.829,0,0,0,0,78544,27381321,0,0,13307,399
1.724,58.046,40.230,0,0,0,0,88828,35084280,0,0,17203,390
0,58.480,41.520,0,0,0,20480,91054,35065954,0,0,17188,398
3,48,49,0,0,0,0,78440,35303554,0,0,2914,430
1.010,48.990,48.990,1.010,0,0,45056,77168,35469082,0,0,1629,435
1,49.500,49.500,0,0,0,0,77274,35465870,0,0,1602,417
1,49.500,49.500,0,0,0,0,75684,35486748,0,0,1593,415
1.493,48.756,49.751,0,0,0,4096,77168,35449810,0,0,1609,431
1.990,48.756,49.254,0,0,0,0,76108,35453022,0,0,1625,422
0.503,49.749,48.744,1.005,0,0,12288,79712,35478718,0,0,1595,442
3.158,42.632,54.211,0,0,0,0,87129,27582070,0,0,6448,445
0.581,58.140,41.279,0,0,0,0,92326,35078714,0,0,17032,360
1.724,57.471,40.805,0,0,0,36864,89994,35056978,0,0,17112,390
1.020,50.510,48.469,0,0,0,0,88722,35218436,0,0,4593,393
2.488,48.259,48.259,0.995,0,0,53248,77910,35451416,0,0,1623,443
1.508,48.744,49.749,0,0,0,0,76214,35418438,0,0,1677,408
1.500,49,49.500,0,0,0,0,76744,35414566,0,0,1659,408
1.117,55.307,43.575,0,0,0,0,87662,35081068,0,0,13572,377
0.581,58.140,41.279,0,0,0,0,90948,35109228,0,0,16984,347
1.515,49.495,47.980,1.010,0,0,12288,85860,35266616,0,0,3230,427
2.041,41.837,56.122,0,0,0,0,74410,27918108,0,0,2928,435
0,58.480,41.520,0,0,0,0,92750,35037706,0,0,16888,344
1.734,57.803,40.462,0,0,0,0,97732,35072342,0,0,16912,360
0.581,58.140,41.279,0,0,0,0,101336,35033636,0,0,16982,375
2.841,56.818,39.205,1.136,0,0,40960,93916,35031282,0,0,17102,388
0,58.480,41.520,0,0,0,0,85860,35020040,0,0,17062,343
0.575,58.046,41.379,0,0,0,0,93174,35040918,0,0,17138,347
1.724,57.471,40.805,0,0,0,0,88722,35029676,0,0,17152,364
1.081,53.514,45.405,0,0,0,0,81832,34894070,0,0,10232,376
1,49,48.500,1.500,0,0,12288,73034,35391994,0,0,1576,424
